Completeness,Sequence Length,Horizon,Window Size,Train Metrics,Test Metrics,Linear Weights,Test Number
1,216,1,1,"[[0, 0.18426715367469262, 0.2749382939518717], [1, 0.19169201613342307, 0.2969654484848157], [2, 0.1990158978441786, 0.31458133062855165], [3, 0.20843356993856207, 0.3326080904739913], [4, 0.2215361961109672, 0.3544791173241038], [5, 0.2391447203182462, 0.37858072085332917], [6, 0.2611642416187314, 0.4036912281873338], [7, 0.28626233354906466, 0.4263312785151236], [8, 0.31178883950848146, 0.4430250838549226], [9, 0.33440602363679867, 0.4553347523830645], [10, 0.35138561889856496, 0.46390719889135346], [11, 0.3617221509389733, 0.46997966550760745], [12, 0.36615657285262265, 0.4744671514585365], [13, 0.36628578923634003, 0.47480770453165805], [14, 0.36368132084059923, 0.472751274374766], [15, 0.3595075789800122, 0.4701425868992237], [16, 0.3545143851465688, 0.46727280975689334], [17, 0.3491569997790698, 0.46391576859809275], [18, 0.3437098325693389, 0.46074659594603234], [19, 0.33834215301458787, 0.45717745274829347], [20, 0.33316114178549383, 0.453769686610672], [21, 0.3282341243935175, 0.4502590386002858], [22, 0.3236010379879126, 0.4469152753367125], [23, 0.3192819374866724, 0.44368825464897604], [24, 0.3152823125785387, 0.44088631200863393], [25, 0.3115976975208165, 0.4384268687865334], [26, 0.3082168559503817, 0.43610402642175505], [27, 0.3051243330145405, 0.4340349737499254], [28, 0.30230225403480543, 0.4321311455613678], [29, 0.29973187322921574, 0.43040918365948416], [30, 0.2973940336725168, 0.42879452359243336], [31, 0.295270398290128, 0.4272890469219399], [32, 0.29334303130332934, 0.4258916304478629], [33, 0.29159531629995905, 0.42459951891114806], [34, 0.29001146847041204, 0.42340846794758774], [35, 0.2885770764409308, 0.42241501881708476], [36, 0.2872785998839221, 0.42151092019711695], [37, 0.28610368451027596, 0.42068137193894023], [38, 0.28504102579812074, 0.41992180847761507], [39, 0.2840802747491262, 0.4192275560569376], [40, 0.2832119293352873, 0.41859396979258834], [41, 0.2824273435651903, 0.4180165568016504], [42, 0.281718634626465, 0.41749101322800863], [43, 0.28107871302178633, 0.4170132225252871], [44, 0.2805009370657751, 0.41657916694664704], [45, 0.27997945480779723, 0.41618528140493727], [46, 0.2795088803508575, 0.415828123773038], [47, 0.27908435197000364, 0.4155045227151604], [48, 0.2787013563467215, 0.415211443783922], [49, 0.27835599441476555, 0.41494624507811917], [50, 0.27804460093119454, 0.41470637523895415], [51, 0.2777638572478027, 0.4144894964869377], [52, 0.27751075370483597, 0.41429347207808925], [53, 0.2772826370598184, 0.41411639658493676], [54, 0.2770770485886334, 0.41395650531525513], [55, 0.27689176920873865, 0.413812135025425], [56, 0.276724891288987, 0.41368190590307224], [57, 0.2765744959701912, 0.413564349873903], [58, 0.27643906297534643, 0.4134583431393599], [59, 0.27631701967387146, 0.4133626886505967], [60, 0.27620712360750754, 0.41327647825371927], [61, 0.27610810725536267, 0.41319874077262025], [62, 0.27601897315197105, 0.41312870474210645], [63, 0.2759387123024617, 0.41306559215701216], [64, 0.27586643687332496, 0.4130087069288361], [65, 0.2758013628794668, 0.41295745560234765], [66, 0.27574271844217796, 0.4129112336670275], [67, 0.2756899933972839, 0.4128696648612267], [68, 0.2756424562808259, 0.4128321620297804], [69, 0.27559970485709145, 0.41279843699377305], [70, 0.27556121004143935, 0.41276803104768583], [71, 0.2755265769662115, 0.4127406870459523], [72, 0.2754953474819601, 0.4127159831813494], [73, 0.27546720589460294, 0.4126937441646346], [74, 0.2754419635178576, 0.4126738047928547], [75, 0.2754191920803509, 0.41265582359037045], [76, 0.2753987031972344, 0.4126396136171882], [77, 0.2753802495324762, 0.41262502612631985], [78, 0.27536366634776216, 0.4126119179867529], [79, 0.27534875775451606, 0.41260010509988393], [80, 0.2753352592815666, 0.4125894078571406], [81, 0.27532316289485015, 0.41257983244287477], [82, 0.27531224918678077, 0.41257120844086315], [83, 0.2753024562072115, 0.4125634839995642], [84, 0.27529363609075286, 0.41255649648076914], [85, 0.2752857037596059, 0.4125502152780946], [86, 0.27527853063563884, 0.4125445346452648], [87, 0.2752721180273765, 0.41253946288807947], [88, 0.27526633392578204, 0.4125348987642363], [89, 0.2752610958031001, 0.4125307625265012], [90, 0.2752564319073795, 0.412527060172291], [91, 0.2752521761322304, 0.41252369414328244], [92, 0.2752484002043497, 0.41252069976903577], [93, 0.27524496323204656, 0.41251797138883073], [94, 0.27524187186027965, 0.4125155205287761], [95, 0.27523913460340527, 0.41251334538020806], [96, 0.2752366528862155, 0.4125113764249441], [97, 0.27523438144966306, 0.4125095469287766], [98, 0.2752323226164599, 0.4125079343867925], [99, 0.2752305161627805, 0.4125065397138086]]","[[0, 0.1949863735759674, 0.4360083704346465], [1, 0.27938964555776397, 0.5239337465991512], [2, 0.39135083036367285, 0.6216653083531211], [3, 0.5252614728240079, 0.7213725795957943], [4, 0.67549154647561, 0.8189068764864488], [5, 0.8339054251826087, 0.9105066450206993], [6, 0.9882860197577366, 0.9916667506561754], [7, 1.1205285413320674, 1.0562411974711727], [8, 1.2094014481056568, 1.0975055226696342], [9, 1.240389412225679, 1.111533327104335], [10, 1.2148842562076658, 1.1000005369938648], [11, 1.1481556878533474, 1.069239268492994], [12, 1.0590980538102084, 1.0267497158778434], [13, 0.9625360605328582, 0.9785974578119496], [14, 0.8675766386264978, 0.9288129870808367], [15, 0.7790113458799761, 0.8798455951279891], [16, 0.6990158564822618, 0.8331463148396107], [17, 0.6282893890558288, 0.7895608363385682], [18, 0.5667010781376861, 0.7495451978361443], [19, 0.5136553461468497, 0.7132827425293996], [20, 0.46831296072449796, 0.6807568481898796], [21, 0.42973985159119893, 0.6518103845099016], [22, 0.39700436124274896, 0.6261958852292372], [23, 0.369236042506473, 0.6036165735375189], [24, 0.34565822225670484, 0.5837594942891589], [25, 0.32559713894544645, 0.5663162230738285], [26, 0.3084804375850877, 0.5509966996933293], [27, 0.2938282560817031, 0.5375362142503102], [28, 0.2812421975960565, 0.525698699883418], [29, 0.27039193232045616, 0.5152755163398394], [30, 0.2610053581207298, 0.506085253108637], [31, 0.252857064871594, 0.4979698692143101], [32, 0.24576092779982922, 0.49079308625209356], [33, 0.2395620164136554, 0.4844367265190237], [34, 0.23413169323358424, 0.4787991424107997], [35, 0.229361959148285, 0.47379202662469305], [36, 0.22516244320675385, 0.4693392894728759], [37, 0.2214569479746874, 0.4653749816369759], [38, 0.2181808950682712, 0.46184177016646066], [39, 0.21527906710845093, 0.45868942943165153], [40, 0.2127044256343398, 0.455874271387278], [41, 0.21041687560635944, 0.45335835864577567], [42, 0.2083819704780052, 0.4511085195398924], [43, 0.20656901073837003, 0.44909457369114697], [44, 0.20495249300675336, 0.44729120117667304], [45, 0.20350961833325928, 0.44567537959864895], [46, 0.2022205841142771, 0.4442268672099942], [47, 0.20106820246681226, 0.44292790388204517], [48, 0.20003740303218365, 0.4417627517221608], [49, 0.19911451373509195, 0.4407169603260005], [50, 0.19828771700172923, 0.43977794684140953], [51, 0.1975467409072227, 0.43893469458640305], [52, 0.19688254716091377, 0.4381774441107959], [53, 0.19628666978069517, 0.4374969662321178], [54, 0.19575210721340291, 0.4368856055250792], [55, 0.19527245386568612, 0.43633631470656126], [56, 0.19484164886349856, 0.4358423732389681], [57, 0.1944548446078633, 0.4353984040946054], [58, 0.19410727896489377, 0.43499908563569184], [59, 0.1937950576633908, 0.4346400613589061], [60, 0.1935145640095999, 0.43431726820077105], [61, 0.19326260846194832, 0.434027111945051], [62, 0.1930360794500556, 0.4337660720763718], [63, 0.19283232629992242, 0.4335311428941609], [64, 0.19264918500774128, 0.43331987138931266], [65, 0.19248444132160308, 0.4331297346492823], [66, 0.19233638515999152, 0.43295878674078825], [67, 0.19220314426131027, 0.4328048868332198], [68, 0.1920833898664907, 0.43266651764892], [69, 0.19197555635730887, 0.4325418846830479], [70, 0.191878630108265, 0.43242982725529666], [71, 0.19179133862950082, 0.43232888444907214], [72, 0.19171273002271041, 0.4322379616366606], [73, 0.1916422996843277, 0.43215648213286295], [74, 0.1915788595066514, 0.432083076781634], [75, 0.19152176904297152, 0.43201700714116886], [76, 0.19147037303205147, 0.4319575195967001], [77, 0.19142421521246433, 0.4319040869924969], [78, 0.19138245886668218, 0.4318557452699225], [79, 0.1913448778782473, 0.43181223183343964], [80, 0.19131118916841441, 0.4317732213553557], [81, 0.19128092681599218, 0.43173817575067697], [82, 0.19125375251264073, 0.4317067036871992], [83, 0.19122920371592045, 0.4316782705576144], [84, 0.19120715216322, 0.43165272847482483], [85, 0.1911871911048196, 0.4316296057916983], [86, 0.19116936429122158, 0.4316089546381351], [87, 0.19115328537516815, 0.4315903274250001], [88, 0.1911388024427863, 0.43157354862995806], [89, 0.19112588824747606, 0.4315585865400503], [90, 0.19111405520938163, 0.43154487683020243], [91, 0.19110353676558928, 0.4315326899343742], [92, 0.1910939679676017, 0.4315216024552012], [93, 0.19108537662514422, 0.4315116474251974], [94, 0.19107773843719517, 0.43150279722000734], [95, 0.19107066497726496, 0.4314946006807402], [96, 0.19106433687861576, 0.4314872680756937], [97, 0.19105865607081457, 0.4314806849274091], [98, 0.1910538703289836, 0.43147513937452536], [99, 0.19104944602694623, 0.43147001237113297]]","[Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0]]",1
1,216,1,1,"[[0, 0.18426715367469262, 0.2749382939518717], [1, 0.19169201613342307, 0.2969654484848157], [2, 0.1990158978441786, 0.31458133062855165], [3, 0.20843356993856207, 0.3326080904739913], [4, 0.2215361961109672, 0.3544791173241038], [5, 0.2391447203182462, 0.37858072085332917], [6, 0.2611642416187314, 0.4036912281873338], [7, 0.28626233354906466, 0.4263312785151236], [8, 0.31178883950848146, 0.4430250838549226], [9, 0.33440602363679867, 0.4553347523830645], [10, 0.35138561889856496, 0.46390719889135346], [11, 0.3617221509389733, 0.46997966550760745], [12, 0.36615657285262265, 0.4744671514585365], [13, 0.36628578923634003, 0.47480770453165805], [14, 0.36368132084059923, 0.472751274374766], [15, 0.3595075789800122, 0.4701425868992237], [16, 0.3545143851465688, 0.46727280975689334], [17, 0.3491569997790698, 0.46391576859809275], [18, 0.3437098325693389, 0.46074659594603234], [19, 0.33834215301458787, 0.45717745274829347], [20, 0.33316114178549383, 0.453769686610672], [21, 0.3282341243935175, 0.4502590386002858], [22, 0.3236010379879126, 0.4469152753367125], [23, 0.3192819374866724, 0.44368825464897604], [24, 0.3152823125785387, 0.44088631200863393], [25, 0.3115976975208165, 0.4384268687865334], [26, 0.3082168559503817, 0.43610402642175505], [27, 0.3051243330145405, 0.4340349737499254], [28, 0.30230225403480543, 0.4321311455613678], [29, 0.29973187322921574, 0.43040918365948416], [30, 0.2973940336725168, 0.42879452359243336], [31, 0.295270398290128, 0.4272890469219399], [32, 0.29334303130332934, 0.4258916304478629], [33, 0.29159531629995905, 0.42459951891114806], [34, 0.29001146847041204, 0.42340846794758774], [35, 0.2885770764409308, 0.42241501881708476], [36, 0.2872785998839221, 0.42151092019711695], [37, 0.28610368451027596, 0.42068137193894023], [38, 0.28504102579812074, 0.41992180847761507], [39, 0.2840802747491262, 0.4192275560569376], [40, 0.2832119293352873, 0.41859396979258834], [41, 0.2824273435651903, 0.4180165568016504], [42, 0.281718634626465, 0.41749101322800863], [43, 0.28107871302178633, 0.4170132225252871], [44, 0.2805009370657751, 0.41657916694664704], [45, 0.27997945480779723, 0.41618528140493727], [46, 0.2795088803508575, 0.415828123773038], [47, 0.27908435197000364, 0.4155045227151604], [48, 0.2787013563467215, 0.415211443783922], [49, 0.27835599441476555, 0.41494624507811917], [50, 0.27804460093119454, 0.41470637523895415], [51, 0.2777638572478027, 0.4144894964869377], [52, 0.27751075370483597, 0.41429347207808925], [53, 0.2772826370598184, 0.41411639658493676], [54, 0.2770770485886334, 0.41395650531525513], [55, 0.27689176920873865, 0.413812135025425], [56, 0.276724891288987, 0.41368190590307224], [57, 0.2765744959701912, 0.413564349873903], [58, 0.27643906297534643, 0.4134583431393599], [59, 0.27631701967387146, 0.4133626886505967], [60, 0.27620712360750754, 0.41327647825371927], [61, 0.27610810725536267, 0.41319874077262025], [62, 0.27601897315197105, 0.41312870474210645], [63, 0.2759387123024617, 0.41306559215701216], [64, 0.27586643687332496, 0.4130087069288361], [65, 0.2758013628794668, 0.41295745560234765], [66, 0.27574271844217796, 0.4129112336670275], [67, 0.2756899933972839, 0.4128696648612267], [68, 0.2756424562808259, 0.4128321620297804], [69, 0.27559970485709145, 0.41279843699377305], [70, 0.27556121004143935, 0.41276803104768583], [71, 0.2755265769662115, 0.4127406870459523], [72, 0.2754953474819601, 0.4127159831813494], [73, 0.27546720589460294, 0.4126937441646346], [74, 0.2754419635178576, 0.4126738047928547], [75, 0.2754191920803509, 0.41265582359037045], [76, 0.2753987031972344, 0.4126396136171882], [77, 0.2753802495324762, 0.41262502612631985], [78, 0.27536366634776216, 0.4126119179867529], [79, 0.27534875775451606, 0.41260010509988393], [80, 0.2753352592815666, 0.4125894078571406], [81, 0.27532316289485015, 0.41257983244287477], [82, 0.27531224918678077, 0.41257120844086315], [83, 0.2753024562072115, 0.4125634839995642], [84, 0.27529363609075286, 0.41255649648076914], [85, 0.2752857037596059, 0.4125502152780946], [86, 0.27527853063563884, 0.4125445346452648], [87, 0.2752721180273765, 0.41253946288807947], [88, 0.27526633392578204, 0.4125348987642363], [89, 0.2752610958031001, 0.4125307625265012], [90, 0.2752564319073795, 0.412527060172291], [91, 0.2752521761322304, 0.41252369414328244], [92, 0.2752484002043497, 0.41252069976903577], [93, 0.27524496323204656, 0.41251797138883073], [94, 0.27524187186027965, 0.4125155205287761], [95, 0.27523913460340527, 0.41251334538020806], [96, 0.2752366528862155, 0.4125113764249441], [97, 0.27523438144966306, 0.4125095469287766], [98, 0.2752323226164599, 0.4125079343867925], [99, 0.2752305161627805, 0.4125065397138086]]","[[0, 0.1949863735759674, 0.4360083704346465], [1, 0.27938964555776397, 0.5239337465991512], [2, 0.39135083036367285, 0.6216653083531211], [3, 0.5252614728240079, 0.7213725795957943], [4, 0.67549154647561, 0.8189068764864488], [5, 0.8339054251826087, 0.9105066450206993], [6, 0.9882860197577366, 0.9916667506561754], [7, 1.1205285413320674, 1.0562411974711727], [8, 1.2094014481056568, 1.0975055226696342], [9, 1.240389412225679, 1.111533327104335], [10, 1.2148842562076658, 1.1000005369938648], [11, 1.1481556878533474, 1.069239268492994], [12, 1.0590980538102084, 1.0267497158778434], [13, 0.9625360605328582, 0.9785974578119496], [14, 0.8675766386264978, 0.9288129870808367], [15, 0.7790113458799761, 0.8798455951279891], [16, 0.6990158564822618, 0.8331463148396107], [17, 0.6282893890558288, 0.7895608363385682], [18, 0.5667010781376861, 0.7495451978361443], [19, 0.5136553461468497, 0.7132827425293996], [20, 0.46831296072449796, 0.6807568481898796], [21, 0.42973985159119893, 0.6518103845099016], [22, 0.39700436124274896, 0.6261958852292372], [23, 0.369236042506473, 0.6036165735375189], [24, 0.34565822225670484, 0.5837594942891589], [25, 0.32559713894544645, 0.5663162230738285], [26, 0.3084804375850877, 0.5509966996933293], [27, 0.2938282560817031, 0.5375362142503102], [28, 0.2812421975960565, 0.525698699883418], [29, 0.27039193232045616, 0.5152755163398394], [30, 0.2610053581207298, 0.506085253108637], [31, 0.252857064871594, 0.4979698692143101], [32, 0.24576092779982922, 0.49079308625209356], [33, 0.2395620164136554, 0.4844367265190237], [34, 0.23413169323358424, 0.4787991424107997], [35, 0.229361959148285, 0.47379202662469305], [36, 0.22516244320675385, 0.4693392894728759], [37, 0.2214569479746874, 0.4653749816369759], [38, 0.2181808950682712, 0.46184177016646066], [39, 0.21527906710845093, 0.45868942943165153], [40, 0.2127044256343398, 0.455874271387278], [41, 0.21041687560635944, 0.45335835864577567], [42, 0.2083819704780052, 0.4511085195398924], [43, 0.20656901073837003, 0.44909457369114697], [44, 0.20495249300675336, 0.44729120117667304], [45, 0.20350961833325928, 0.44567537959864895], [46, 0.2022205841142771, 0.4442268672099942], [47, 0.20106820246681226, 0.44292790388204517], [48, 0.20003740303218365, 0.4417627517221608], [49, 0.19911451373509195, 0.4407169603260005], [50, 0.19828771700172923, 0.43977794684140953], [51, 0.1975467409072227, 0.43893469458640305], [52, 0.19688254716091377, 0.4381774441107959], [53, 0.19628666978069517, 0.4374969662321178], [54, 0.19575210721340291, 0.4368856055250792], [55, 0.19527245386568612, 0.43633631470656126], [56, 0.19484164886349856, 0.4358423732389681], [57, 0.1944548446078633, 0.4353984040946054], [58, 0.19410727896489377, 0.43499908563569184], [59, 0.1937950576633908, 0.4346400613589061], [60, 0.1935145640095999, 0.43431726820077105], [61, 0.19326260846194832, 0.434027111945051], [62, 0.1930360794500556, 0.4337660720763718], [63, 0.19283232629992242, 0.4335311428941609], [64, 0.19264918500774128, 0.43331987138931266], [65, 0.19248444132160308, 0.4331297346492823], [66, 0.19233638515999152, 0.43295878674078825], [67, 0.19220314426131027, 0.4328048868332198], [68, 0.1920833898664907, 0.43266651764892], [69, 0.19197555635730887, 0.4325418846830479], [70, 0.191878630108265, 0.43242982725529666], [71, 0.19179133862950082, 0.43232888444907214], [72, 0.19171273002271041, 0.4322379616366606], [73, 0.1916422996843277, 0.43215648213286295], [74, 0.1915788595066514, 0.432083076781634], [75, 0.19152176904297152, 0.43201700714116886], [76, 0.19147037303205147, 0.4319575195967001], [77, 0.19142421521246433, 0.4319040869924969], [78, 0.19138245886668218, 0.4318557452699225], [79, 0.1913448778782473, 0.43181223183343964], [80, 0.19131118916841441, 0.4317732213553557], [81, 0.19128092681599218, 0.43173817575067697], [82, 0.19125375251264073, 0.4317067036871992], [83, 0.19122920371592045, 0.4316782705576144], [84, 0.19120715216322, 0.43165272847482483], [85, 0.1911871911048196, 0.4316296057916983], [86, 0.19116936429122158, 0.4316089546381351], [87, 0.19115328537516815, 0.4315903274250001], [88, 0.1911388024427863, 0.43157354862995806], [89, 0.19112588824747606, 0.4315585865400503], [90, 0.19111405520938163, 0.43154487683020243], [91, 0.19110353676558928, 0.4315326899343742], [92, 0.1910939679676017, 0.4315216024552012], [93, 0.19108537662514422, 0.4315116474251974], [94, 0.19107773843719517, 0.43150279722000734], [95, 0.19107066497726496, 0.4314946006807402], [96, 0.19106433687861576, 0.4314872680756937], [97, 0.19105865607081457, 0.4314806849274091], [98, 0.1910538703289836, 0.43147513937452536], [99, 0.19104944602694623, 0.43147001237113297]]","[Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0], Empty DataFrame
Columns: []
Index: [0]]",1
