Model,Mean Error,Anomaly Percentage,Anomaly Threshold
Linear_TestNumber29_Completeness1_SequenceLength216_Horizon24_WindowSize1.pt,1.3380975223488334,0.0,6.4
Linear_TestNumber302_Completeness0.98_SequenceLength3470_Horizon12_WindowSize1.pt,2.966118694021977,0.0,10.5
Linear_TestNumber309_Completeness0.98_SequenceLength3470_Horizon24_WindowSize1.pt,2.3857020636387896,0.0,8.8
Linear_TestNumber316_Completeness0.96_SequenceLength1288_Horizon1_WindowSize1.pt,0.24569748213193118,0.07306736811340056,1.5
Linear_TestNumber323_Completeness0.96_SequenceLength1288_Horizon3_WindowSize1.pt,0.37184882435083627,0.043853237830726505,2.3
Linear_TestNumber330_Completeness0.96_SequenceLength1288_Horizon6_WindowSize1.pt,0.8146861326323848,0.0,4.0
Linear_TestNumber337_Completeness0.96_SequenceLength1288_Horizon12_WindowSize1.pt,0.9683503585667917,0.0,5.0
Linear_TestNumber344_Completeness0.96_SequenceLength1288_Horizon24_WindowSize1.pt,1.4783490578507101,0.0,7.2
Linear_TestNumber351_Completeness0.96_SequenceLength2576_Horizon1_WindowSize1.pt,0.37952722719302706,0.029226947245360225,2.0
Linear_TestNumber358_Completeness0.96_SequenceLength2576_Horizon3_WindowSize1.pt,0.5221577288554106,0.0146177459435755,2.7
Linear_TestNumber365_Completeness0.96_SequenceLength2576_Horizon6_WindowSize1.pt,0.3649199068516085,0.0,2.4
Linear_TestNumber36_Completeness1_SequenceLength432_Horizon1_WindowSize1.pt,0.42748339230129134,0.0,2.0
Linear_TestNumber372_Completeness0.96_SequenceLength2576_Horizon12_WindowSize1.pt,1.3073000967389368,0.0,6.2
Linear_TestNumber379_Completeness0.96_SequenceLength2576_Horizon24_WindowSize1.pt,1.1365633490171174,0.0,5.8
Linear_TestNumber386_Completeness0.96_SequenceLength3864_Horizon1_WindowSize1.pt,0.18376141073463853,0.16074820984948124,1.2
Linear_TestNumber393_Completeness0.96_SequenceLength3864_Horizon3_WindowSize1.pt,0.23074604896408002,0.146177459435755,1.8
Linear_TestNumber400_Completeness0.96_SequenceLength3864_Horizon6_WindowSize1.pt,0.36929071368800465,0.0,2.4
Linear_TestNumber407_Completeness0.96_SequenceLength3864_Horizon12_WindowSize1.pt,0.9700714141857022,0.0,5.1
Linear_TestNumber414_Completeness0.96_SequenceLength3864_Horizon24_WindowSize1.pt,0.8579373069842096,0.0,4.7
Linear_TestNumber421_Completeness0.96_SequenceLength5152_Horizon1_WindowSize1.pt,0.6020044760415791,0.014613473622680112,2.9
Linear_TestNumber428_Completeness0.96_SequenceLength5152_Horizon3_WindowSize1.pt,0.6493260797956502,0.0,3.3
Linear_TestNumber435_Completeness0.96_SequenceLength5152_Horizon6_WindowSize1.pt,0.42257244466059696,0.0,2.8
Linear_TestNumber43_Completeness1_SequenceLength432_Horizon3_WindowSize1.pt,0.9109073017185809,0.0,4.2
Linear_TestNumber442_Completeness0.96_SequenceLength5152_Horizon12_WindowSize1.pt,1.1514232072689645,0.0,5.6
Linear_TestNumber449_Completeness0.96_SequenceLength5152_Horizon24_WindowSize1.pt,0.8107079354688664,0.0,4.6
Linear_TestNumber456_Completeness0.96_SequenceLength6440_Horizon1_WindowSize1.pt,0.3922013410471959,0.05845389449072045,2.0
Linear_TestNumber463_Completeness0.96_SequenceLength6440_Horizon3_WindowSize1.pt,0.8878144174531594,0.0,4.3
Linear_TestNumber470_Completeness0.96_SequenceLength6440_Horizon6_WindowSize1.pt,0.5103314633831898,0.0,3.0
Linear_TestNumber477_Completeness0.96_SequenceLength6440_Horizon12_WindowSize1.pt,1.3460913454342343,0.0,6.4
Linear_TestNumber484_Completeness0.96_SequenceLength6440_Horizon24_WindowSize1.pt,0.9354364589656095,0.0,5.0
Linear_TestNumber491_Completeness0.94_SequenceLength1810_Horizon1_WindowSize1.pt,0.8191052104616311,0.0,4.3
Linear_TestNumber498_Completeness0.94_SequenceLength1810_Horizon3_WindowSize1.pt,0.21508960611962333,0.2485016810407835,1.6
Linear_TestNumber505_Completeness0.94_SequenceLength1810_Horizon6_WindowSize1.pt,0.30974559191611634,0.07311010381634742,2.1
Linear_TestNumber50_Completeness1_SequenceLength432_Horizon6_WindowSize1.pt,2.1547819465182823,0.0,9.5
Linear_TestNumber512_Completeness0.94_SequenceLength1810_Horizon12_WindowSize1.pt,0.3610617280163922,0.0,2.4
Linear_TestNumber519_Completeness0.94_SequenceLength1810_Horizon24_WindowSize1.pt,0.744965238720736,0.0,4.0
Linear_TestNumber526_Completeness0.94_SequenceLength3620_Horizon1_WindowSize1.pt,0.46868373349775083,0.0,2.4
Linear_TestNumber533_Completeness0.94_SequenceLength3620_Horizon3_WindowSize1.pt,0.21756585477916354,0.2485016810407835,1.6
Linear_TestNumber540_Completeness0.94_SequenceLength3620_Horizon6_WindowSize1.pt,0.32349347997556155,0.058488083053077934,2.3
Linear_TestNumber547_Completeness0.94_SequenceLength3620_Horizon12_WindowSize1.pt,0.5493208117853962,0.0,3.4
Linear_TestNumber554_Completeness0.94_SequenceLength3620_Horizon24_WindowSize1.pt,0.40048504029028786,0.0,3.1
Linear_TestNumber561_Completeness0.94_SequenceLength5430_Horizon1_WindowSize1.pt,0.3109473617561324,0.029226947245360225,1.7
Linear_TestNumber568_Completeness0.94_SequenceLength5430_Horizon3_WindowSize1.pt,0.961807171765806,0.0,5.0
Linear_TestNumber575_Completeness0.94_SequenceLength5430_Horizon6_WindowSize1.pt,0.4921189159457756,0.0,2.9
Linear_TestNumber57_Completeness1_SequenceLength432_Horizon12_WindowSize1.pt,2.894995649601831,0.0,12.8
Linear_TestNumber582_Completeness0.94_SequenceLength5430_Horizon12_WindowSize1.pt,0.33130360838089234,0.0,2.6
Linear_TestNumber589_Completeness0.94_SequenceLength5430_Horizon24_WindowSize1.pt,3.240125736357463,0.0,16.0
Linear_TestNumber596_Completeness0.94_SequenceLength7240_Horizon1_WindowSize1.pt,1.0897226256166685,0.0,5.6
Linear_TestNumber603_Completeness0.94_SequenceLength7240_Horizon3_WindowSize1.pt,0.267672072295822,0.10232422160502849,1.9
Linear_TestNumber610_Completeness0.94_SequenceLength7240_Horizon6_WindowSize1.pt,0.3945479906355793,0.014622020763269484,2.5
Linear_TestNumber617_Completeness0.94_SequenceLength7240_Horizon12_WindowSize1.pt,0.6578327914270187,0.0,3.7
Linear_TestNumber624_Completeness0.94_SequenceLength7240_Horizon24_WindowSize1.pt,1.1574908005539823,0.0,5.8
Linear_TestNumber631_Completeness0.94_SequenceLength9050_Horizon1_WindowSize1.pt,0.13276871200955384,0.263042525208242,1.1
Linear_TestNumber638_Completeness0.94_SequenceLength9050_Horizon3_WindowSize1.pt,0.32856274279576003,0.058470983774302,1.9
Linear_TestNumber645_Completeness0.94_SequenceLength9050_Horizon6_WindowSize1.pt,0.2898916291541435,0.0877321245796169,2.1
Linear_TestNumber64_Completeness1_SequenceLength432_Horizon24_WindowSize1.pt,1.9423720002619944,0.0,8.7
Linear_TestNumber652_Completeness0.94_SequenceLength9050_Horizon12_WindowSize1.pt,0.6438493316726099,0.0,3.7
Linear_TestNumber659_Completeness0.94_SequenceLength9050_Horizon24_WindowSize1.pt,0.8661139456938691,0.0,4.6
Linear_TestNumber71_Completeness1_SequenceLength648_Horizon1_WindowSize1.pt,0.5688919921091146,0.0,2.6
Linear_TestNumber78_Completeness1_SequenceLength648_Horizon3_WindowSize1.pt,1.1622084158907142,0.0,5.4
Linear_TestNumber85_Completeness1_SequenceLength648_Horizon6_WindowSize1.pt,1.8898483568865472,0.0,8.4
Linear_TestNumber8_Completeness1_SequenceLength216_Horizon3_WindowSize1.pt,1.19842834676648,0.0,5.4
Linear_TestNumber92_Completeness1_SequenceLength648_Horizon12_WindowSize1.pt,3.176700365226712,0.0,13.7
Linear_TestNumber99_Completeness1_SequenceLength648_Horizon24_WindowSize1.pt,1.9610414986704587,0.0,8.7
LSTM_TestNumber100_Completeness1_SequenceLength648_Horizon24_WindowSize3.pt,2.049020062064149,0.0,15.4
LSTM_TestNumber101_Completeness1_SequenceLength648_Horizon24_WindowSize6.pt,1.263334888846226,0.0,12.4
LSTM_TestNumber102_Completeness1_SequenceLength648_Horizon24_WindowSize12.pt,1.6589406803406983,0.0,14.6
LSTM_TestNumber103_Completeness1_SequenceLength648_Horizon24_WindowSize24.pt,1.0080613054803313,0.029385836027034973,5.7
LSTM_TestNumber104_Completeness1_SequenceLength648_Horizon24_WindowSize48.pt,0.770142216042426,0.5156917636658318,6.9
LSTM_TestNumber105_Completeness1_SequenceLength648_Horizon24_WindowSize96.pt,0.9550288116503592,0.014819205690574985,6.2
LSTM_TestNumber107_Completeness1_SequenceLength864_Horizon1_WindowSize3.pt,0.6254057460157333,0.0,4.7
LSTM_TestNumber108_Completeness1_SequenceLength864_Horizon1_WindowSize6.pt,1.1232347442164052,0.0,8.7
LSTM_TestNumber109_Completeness1_SequenceLength864_Horizon1_WindowSize12.pt,0.8963559466870132,0.0,6.0
LSTM_TestNumber10_Completeness1_SequenceLength216_Horizon3_WindowSize6.pt,0.5531632740334078,0.0,5.1
LSTM_TestNumber110_Completeness1_SequenceLength864_Horizon1_WindowSize24.pt,1.0215016958582914,0.0,6.7
LSTM_TestNumber111_Completeness1_SequenceLength864_Horizon1_WindowSize48.pt,0.923364468051615,0.0,6.8
LSTM_TestNumber112_Completeness1_SequenceLength864_Horizon1_WindowSize96.pt,0.41262845635673384,0.0,3.2
LSTM_TestNumber114_Completeness1_SequenceLength864_Horizon3_WindowSize3.pt,1.5463012727163408,0.0,11.3
LSTM_TestNumber115_Completeness1_SequenceLength864_Horizon3_WindowSize6.pt,1.0771177357663269,0.0,6.4
LSTM_TestNumber116_Completeness1_SequenceLength864_Horizon3_WindowSize12.pt,0.7669751178592576,0.0,5.9
LSTM_TestNumber117_Completeness1_SequenceLength864_Horizon3_WindowSize24.pt,0.5186655364988089,0.0,4.1
LSTM_TestNumber118_Completeness1_SequenceLength864_Horizon3_WindowSize48.pt,0.7178740795871086,0.0,6.3
LSTM_TestNumber119_Completeness1_SequenceLength864_Horizon3_WindowSize96.pt,0.49706663974611487,0.029563932002956393,3.9
LSTM_TestNumber11_Completeness1_SequenceLength216_Horizon3_WindowSize12.pt,1.3774409281587967,0.0,10.2
LSTM_TestNumber121_Completeness1_SequenceLength864_Horizon6_WindowSize3.pt,0.5715040478497705,0.0,4.4
LSTM_TestNumber122_Completeness1_SequenceLength864_Horizon6_WindowSize6.pt,1.2325063380405974,0.0,7.0
LSTM_TestNumber123_Completeness1_SequenceLength864_Horizon6_WindowSize12.pt,0.8208237615574878,0.0,6.0
LSTM_TestNumber124_Completeness1_SequenceLength864_Horizon6_WindowSize24.pt,0.950900626973817,0.0,6.9
LSTM_TestNumber125_Completeness1_SequenceLength864_Horizon6_WindowSize48.pt,0.6802401911431094,0.0,5.0
LSTM_TestNumber126_Completeness1_SequenceLength864_Horizon6_WindowSize96.pt,0.4885684481884759,0.0,4.0
LSTM_TestNumber128_Completeness1_SequenceLength864_Horizon12_WindowSize3.pt,0.6895080728114212,0.0,4.7
LSTM_TestNumber129_Completeness1_SequenceLength864_Horizon12_WindowSize6.pt,1.104415095730479,0.0,9.3
LSTM_TestNumber12_Completeness1_SequenceLength216_Horizon3_WindowSize24.pt,0.5321975230332193,0.3370951194489228,4.0
LSTM_TestNumber130_Completeness1_SequenceLength864_Horizon12_WindowSize12.pt,0.7974388449935311,0.0,5.3
LSTM_TestNumber131_Completeness1_SequenceLength864_Horizon12_WindowSize24.pt,0.9032422741273569,0.14671361502347416,6.3
LSTM_TestNumber132_Completeness1_SequenceLength864_Horizon12_WindowSize48.pt,0.6680925832254918,0.22071806945261918,4.6
LSTM_TestNumber133_Completeness1_SequenceLength864_Horizon12_WindowSize96.pt,0.42016538668366576,0.014797277300976621,3.7
LSTM_TestNumber135_Completeness1_SequenceLength864_Horizon24_WindowSize3.pt,0.8521659969669619,0.0,6.0
LSTM_TestNumber136_Completeness1_SequenceLength864_Horizon24_WindowSize6.pt,0.8408406300440825,0.0,5.5
LSTM_TestNumber137_Completeness1_SequenceLength864_Horizon24_WindowSize12.pt,0.9833689876045042,0.0,5.8
LSTM_TestNumber138_Completeness1_SequenceLength864_Horizon24_WindowSize24.pt,1.2972923145224664,0.0,12.5
LSTM_TestNumber139_Completeness1_SequenceLength864_Horizon24_WindowSize48.pt,0.5880323339848998,0.0,3.9
LSTM_TestNumber13_Completeness1_SequenceLength216_Horizon3_WindowSize48.pt,0.49788403955469906,0.24985302763080544,4.0
LSTM_TestNumber140_Completeness1_SequenceLength864_Horizon24_WindowSize96.pt,0.4217142624631179,0.0,3.4
LSTM_TestNumber142_Completeness0.98_SequenceLength694_Horizon1_WindowSize3.pt,0.261834700774806,0.116941967548604,2.0
LSTM_TestNumber143_Completeness0.98_SequenceLength694_Horizon1_WindowSize6.pt,0.274817630560992,0.10235414534288641,1.9
LSTM_TestNumber144_Completeness0.98_SequenceLength694_Horizon1_WindowSize12.pt,0.1774207537968696,0.24875621890547267,1.4
LSTM_TestNumber145_Completeness0.98_SequenceLength694_Horizon1_WindowSize24.pt,0.2218954047637643,0.14654161781946073,1.6
LSTM_TestNumber146_Completeness0.98_SequenceLength694_Horizon1_WindowSize48.pt,0.34069120788884344,0.5731080088170463,3.0
LSTM_TestNumber147_Completeness0.98_SequenceLength694_Horizon1_WindowSize96.pt,0.2351791475919051,0.08866558297620807,1.9
LSTM_TestNumber149_Completeness0.98_SequenceLength694_Horizon3_WindowSize3.pt,0.3867559699071565,0.0584795321637427,2.9
LSTM_TestNumber14_Completeness1_SequenceLength216_Horizon3_WindowSize96.pt,0.5132477089419492,0.0,4.6
LSTM_TestNumber150_Completeness0.98_SequenceLength694_Horizon3_WindowSize6.pt,0.27065157971104004,0.13163668275559456,2.1
LSTM_TestNumber151_Completeness0.98_SequenceLength694_Horizon3_WindowSize12.pt,0.27676907624603947,0.11709601873536299,2.2
LSTM_TestNumber152_Completeness0.98_SequenceLength694_Horizon3_WindowSize24.pt,0.2996619935019446,0.08793785724754508,2.2
LSTM_TestNumber153_Completeness0.98_SequenceLength694_Horizon3_WindowSize48.pt,0.2787891633972624,0.11757789535567313,2.2
LSTM_TestNumber154_Completeness0.98_SequenceLength694_Horizon3_WindowSize96.pt,0.29420581702905324,0.11825572801182557,2.5
LSTM_TestNumber156_Completeness0.98_SequenceLength694_Horizon6_WindowSize3.pt,0.3746833739517273,0.08775778850372971,3.1
LSTM_TestNumber157_Completeness0.98_SequenceLength694_Horizon6_WindowSize6.pt,0.3385943572585011,0.11704462326261889,2.7
LSTM_TestNumber158_Completeness0.98_SequenceLength694_Horizon6_WindowSize12.pt,0.33281214804440346,0.1171303074670571,2.8
LSTM_TestNumber159_Completeness0.98_SequenceLength694_Horizon6_WindowSize24.pt,0.32455031310886134,0.20527859237536655,2.7
LSTM_TestNumber160_Completeness0.98_SequenceLength694_Horizon6_WindowSize48.pt,0.31117440127929114,0.14703720041170415,2.5
LSTM_TestNumber161_Completeness0.98_SequenceLength694_Horizon6_WindowSize96.pt,0.3044239603846784,0.16264971166642023,2.6
LSTM_TestNumber163_Completeness0.98_SequenceLength694_Horizon12_WindowSize3.pt,0.3855924128326546,0.21955503512880564,3.0
LSTM_TestNumber164_Completeness0.98_SequenceLength694_Horizon12_WindowSize6.pt,0.39074917841997425,0.014641288433382138,3.0
LSTM_TestNumber165_Completeness0.98_SequenceLength694_Horizon12_WindowSize12.pt,0.3343891854882438,0.029304029304029304,2.8
LSTM_TestNumber166_Completeness0.98_SequenceLength694_Horizon12_WindowSize24.pt,0.3799198264935603,0.04401408450704226,2.9
LSTM_TestNumber167_Completeness0.98_SequenceLength694_Horizon12_WindowSize48.pt,0.39406363215819196,0.10300176574455562,3.0
LSTM_TestNumber168_Completeness0.98_SequenceLength694_Horizon12_WindowSize96.pt,0.3602497464599656,0.23675643681562594,3.1
LSTM_TestNumber16_Completeness1_SequenceLength216_Horizon6_WindowSize3.pt,1.273114974721964,0.0,9.8
LSTM_TestNumber170_Completeness0.98_SequenceLength694_Horizon24_WindowSize3.pt,0.375823979439203,0.029312619082515024,3.1
LSTM_TestNumber171_Completeness0.98_SequenceLength694_Horizon24_WindowSize6.pt,0.4456690364064067,0.46920821114369504,3.8
LSTM_TestNumber172_Completeness0.98_SequenceLength694_Horizon24_WindowSize12.pt,0.42947552977236336,0.11737089201877934,3.6
LSTM_TestNumber173_Completeness0.98_SequenceLength694_Horizon24_WindowSize24.pt,0.3785867129371402,0.0,3.0
LSTM_TestNumber174_Completeness0.98_SequenceLength694_Horizon24_WindowSize48.pt,0.47801165439998894,0.08840430234271401,3.8
LSTM_TestNumber175_Completeness0.98_SequenceLength694_Horizon24_WindowSize96.pt,0.42745420815610624,0.7261410788381742,4.7
LSTM_TestNumber177_Completeness0.98_SequenceLength1388_Horizon1_WindowSize3.pt,0.2636935375580226,0.2777371729279345,2.0
LSTM_TestNumber178_Completeness0.98_SequenceLength1388_Horizon1_WindowSize6.pt,0.2736742768906826,0.10235414534288641,2.2
LSTM_TestNumber179_Completeness0.98_SequenceLength1388_Horizon1_WindowSize12.pt,0.22906336503432828,0.058530875036581796,1.7
LSTM_TestNumber17_Completeness1_SequenceLength216_Horizon6_WindowSize6.pt,0.9136369882607512,0.0,6.7
LSTM_TestNumber180_Completeness0.98_SequenceLength1388_Horizon1_WindowSize24.pt,0.27312888749638375,0.08792497069167644,2.2
LSTM_TestNumber181_Completeness0.98_SequenceLength1388_Horizon1_WindowSize48.pt,0.2111603265261846,0.19103600293901543,1.5
LSTM_TestNumber182_Completeness0.98_SequenceLength1388_Horizon1_WindowSize96.pt,0.260037187026264,0.10344318013890941,1.9
LSTM_TestNumber184_Completeness0.98_SequenceLength1388_Horizon3_WindowSize3.pt,0.32921121355155347,0.07309941520467836,2.6
LSTM_TestNumber185_Completeness0.98_SequenceLength1388_Horizon3_WindowSize6.pt,0.34415179187243405,0.1170103846716396,2.8
LSTM_TestNumber186_Completeness0.98_SequenceLength1388_Horizon3_WindowSize12.pt,0.27053392085981126,0.1756440281030445,2.1
LSTM_TestNumber187_Completeness0.98_SequenceLength1388_Horizon3_WindowSize24.pt,0.3115397703787299,0.20518833357760516,2.3
LSTM_TestNumber188_Completeness0.98_SequenceLength1388_Horizon3_WindowSize48.pt,0.31573502019075234,0.04409171075837742,2.4
LSTM_TestNumber189_Completeness0.98_SequenceLength1388_Horizon3_WindowSize96.pt,0.2733441916104641,0.20694752402069475,2.4
LSTM_TestNumber18_Completeness1_SequenceLength216_Horizon6_WindowSize12.pt,1.4515755301909443,0.0,10.2
LSTM_TestNumber191_Completeness0.98_SequenceLength1388_Horizon6_WindowSize3.pt,0.3264286090169575,0.1462629808395495,2.9
LSTM_TestNumber192_Completeness0.98_SequenceLength1388_Horizon6_WindowSize6.pt,0.33641501731345497,0.10241404535479151,2.6
LSTM_TestNumber193_Completeness0.98_SequenceLength1388_Horizon6_WindowSize12.pt,0.31048853486566824,0.1171303074670571,2.6
LSTM_TestNumber194_Completeness0.98_SequenceLength1388_Horizon6_WindowSize24.pt,0.3312997139348858,0.08797653958944282,2.4
LSTM_TestNumber195_Completeness0.98_SequenceLength1388_Horizon6_WindowSize48.pt,0.34583720710044336,0.14703720041170415,2.6
LSTM_TestNumber196_Completeness0.98_SequenceLength1388_Horizon6_WindowSize96.pt,0.2902529564638995,0.1922223865148603,2.4
LSTM_TestNumber198_Completeness0.98_SequenceLength1388_Horizon12_WindowSize3.pt,0.41503944294949163,0.14637002341920377,3.2
LSTM_TestNumber199_Completeness0.98_SequenceLength1388_Horizon12_WindowSize6.pt,0.4315996546861056,0.1903367496339678,3.3
LSTM_TestNumber19_Completeness1_SequenceLength216_Horizon6_WindowSize24.pt,0.8569733463781539,0.10263929618768328,5.8
LSTM_TestNumber200_Completeness0.98_SequenceLength1388_Horizon12_WindowSize12.pt,0.3438192112410883,0.05860805860805861,2.7
LSTM_TestNumber201_Completeness0.98_SequenceLength1388_Horizon12_WindowSize24.pt,0.3884023152332496,0.08802816901408451,3.0
LSTM_TestNumber202_Completeness0.98_SequenceLength1388_Horizon12_WindowSize48.pt,0.3517981681732023,0.3090052972336668,3.3
LSTM_TestNumber203_Completeness0.98_SequenceLength1388_Horizon12_WindowSize96.pt,0.3629058047637857,0.11837821840781297,3.0
LSTM_TestNumber205_Completeness0.98_SequenceLength1388_Horizon24_WindowSize3.pt,0.39372074453079176,0.014656309541257512,3.0
LSTM_TestNumber206_Completeness0.98_SequenceLength1388_Horizon24_WindowSize6.pt,0.3730675703965486,0.0,3.0
LSTM_TestNumber207_Completeness0.98_SequenceLength1388_Horizon24_WindowSize12.pt,0.3561650166678767,0.0,2.9
LSTM_TestNumber208_Completeness0.98_SequenceLength1388_Horizon24_WindowSize24.pt,0.4356989842266728,0.0,3.2
LSTM_TestNumber209_Completeness0.98_SequenceLength1388_Horizon24_WindowSize48.pt,0.42139398205109996,0.04420215117135701,3.5
LSTM_TestNumber20_Completeness1_SequenceLength216_Horizon6_WindowSize48.pt,0.8321414449254332,0.0,7.1
LSTM_TestNumber210_Completeness0.98_SequenceLength1388_Horizon24_WindowSize96.pt,0.3563422773771185,0.0,2.8
LSTM_TestNumber212_Completeness0.98_SequenceLength2082_Horizon1_WindowSize3.pt,0.30484009262618206,0.0730887297178775,2.4
LSTM_TestNumber213_Completeness0.98_SequenceLength2082_Horizon1_WindowSize6.pt,0.25180745918547565,0.11697616610615587,2.0
LSTM_TestNumber214_Completeness0.98_SequenceLength2082_Horizon1_WindowSize12.pt,0.2807987211282365,0.6438396254023998,2.5
LSTM_TestNumber215_Completeness0.98_SequenceLength2082_Horizon1_WindowSize24.pt,0.27029769090133965,0.0,2.1
LSTM_TestNumber216_Completeness0.98_SequenceLength2082_Horizon1_WindowSize48.pt,0.26785956426348634,0.3967670830271859,2.3
LSTM_TestNumber217_Completeness0.98_SequenceLength2082_Horizon1_WindowSize96.pt,0.2725675036059247,0.08866558297620807,2.0
LSTM_TestNumber219_Completeness0.98_SequenceLength2082_Horizon3_WindowSize3.pt,0.3237049237904513,0.2046783625730994,2.7
LSTM_TestNumber21_Completeness1_SequenceLength216_Horizon6_WindowSize96.pt,1.3574243797565555,0.0,10.9
LSTM_TestNumber220_Completeness0.98_SequenceLength2082_Horizon3_WindowSize6.pt,0.30062659552348286,0.292525961679099,2.7
LSTM_TestNumber221_Completeness0.98_SequenceLength2082_Horizon3_WindowSize12.pt,0.3384323090969289,0.11709601873536299,3.0
LSTM_TestNumber222_Completeness0.98_SequenceLength2082_Horizon3_WindowSize24.pt,0.26001294018614846,0.19053202403634767,2.0
LSTM_TestNumber223_Completeness0.98_SequenceLength2082_Horizon3_WindowSize48.pt,0.27547610745119017,0.13227513227513227,2.2
LSTM_TestNumber224_Completeness0.98_SequenceLength2082_Horizon3_WindowSize96.pt,0.280892523545757,0.14781966001478197,2.3
LSTM_TestNumber226_Completeness0.98_SequenceLength2082_Horizon6_WindowSize3.pt,0.30808334315667507,0.1462629808395495,2.5
LSTM_TestNumber227_Completeness0.98_SequenceLength2082_Horizon6_WindowSize6.pt,0.3387720996946878,0.10241404535479151,2.8
LSTM_TestNumber228_Completeness0.98_SequenceLength2082_Horizon6_WindowSize12.pt,0.32945849806025307,0.16105417276720352,2.6
LSTM_TestNumber229_Completeness0.98_SequenceLength2082_Horizon6_WindowSize24.pt,0.3338836468236697,0.17595307917888564,2.9
LSTM_TestNumber230_Completeness0.98_SequenceLength2082_Horizon6_WindowSize48.pt,0.3509308534456657,0.07351860020585207,2.8
LSTM_TestNumber231_Completeness0.98_SequenceLength2082_Horizon6_WindowSize96.pt,0.2880417528088078,0.08871802454532013,2.4
LSTM_TestNumber233_Completeness0.98_SequenceLength2082_Horizon12_WindowSize3.pt,0.37243258233666815,0.14637002341920377,3.1
LSTM_TestNumber234_Completeness0.98_SequenceLength2082_Horizon12_WindowSize6.pt,0.3917270495564158,0.07320644216691069,3.0
