0.05453464627349297,0.004914375303505011,0.2335265429742259,-0.006410008770921349,Linear,6.275943099986762,1,1.0,216,1,1
0.04918092166041148,0.004410375758799289,0.22176772005955123,0.09680355447608213,LSTM,2.9701562999980524,2,1.0,216,1,3
0.04770648418789197,0.004407314386309817,0.21841814070239673,-0.4716448072189221,LSTM,2.889809900021646,3,1.0,216,1,6
0.0557377482623769,0.004714045919178192,0.23608843313973876,-0.8051204784273287,LSTM,2192.434803400014,4,1.0,216,1,12
0.048644434846145494,0.0031838132306876363,0.22055483410287224,-0.20375422981619318,LSTM,9.101752599992324,5,1.0,216,1,24
0.06750094630986953,0.0054152350510614285,0.25980944230314174,-1.6885425644429395,LSTM,7.910291400010465,6,1.0,216,1,48
0.03603549800711916,0.002343884285535447,0.18983018202361593,-0.11587347536617054,LSTM,9.411576999991667,7,1.0,216,1,96
0.10631299915852135,0.016078700130801687,0.32605674223748443,-2.292740936599621,Linear,4.811097300000256,8,1.0,216,3,1
0.08416452193754521,0.012883625622916806,0.29011122339121115,-1.638424820121748,LSTM,2.6254561000096146,9,1.0,216,3,3
0.0791636116824996,0.011851477325008497,0.2813602880338652,-2.9573226537680237,LSTM,2.795108199992683,10,1.0,216,3,6
0.0675424977991321,0.005746981400370031,0.2598893953187242,-1.2006560803203685,LSTM,3.662027099984698,11,1.0,216,3,12
0.08214207441720914,0.008248492269217396,0.2866043865979883,-2.0511974251852103,LSTM,5.344160200009355,12,1.0,216,3,24
0.07505031284011962,0.00683097868291371,0.27395312161046753,-2.391427476858299,LSTM,7.977707699988969,13,1.0,216,3,48
0.25025348568099964,0.0647398089135001,0.500253421458564,-29.82124660021175,LSTM,9.557871400000295,14,1.0,216,3,96
0.20758254331612128,0.05041948921878703,0.4556122730086639,-15.835554033072878,Linear,5.053777399996761,15,1.0,216,6,1
0.16840044102113236,0.06814760416109476,0.41036622792468236,-21.755142700871936,LSTM,2.627842599991709,16,1.0,216,6,3
0.1447387749288265,0.04368900552581623,0.3804454953456888,-15.729560956530538,LSTM,2.783381300017936,17,1.0,216,6,6
0.16093647189797236,0.053218015939577624,0.40116888201600626,-18.98906489715193,LSTM,3.6758322000096086,18,1.0,216,6,12
0.280513828966872,0.0807685637014481,0.5296355624076541,-28.877076386609495,LSTM,5.755217600002652,19,1.0,216,6,24
0.08647873948958734,0.009979350578971561,0.29407267722382396,-3.9000944013226873,LSTM,8.273217700014357,20,1.0,216,6,48
0.2433008108442532,0.06168852529836381,0.49325532013780976,-27.334580119414543,LSTM,9.418336100003216,21,1.0,216,6,96
0.36744369643252484,0.14451755649236744,0.6061713424705302,-54.33921501598971,Linear,4.902377399994293,22,1.0,216,12,1
0.2966724396899956,0.1688037596305523,0.5446764541358435,-63.63898073308441,LSTM,2.573260700009996,23,1.0,216,12,3
0.3078961960794365,0.13476984849271348,0.5548839482985938,-49.62051262412328,LSTM,2.688077600003453,24,1.0,216,12,6
0.40544521124522315,0.16647511877857157,0.6367457979800284,-61.94186055178168,LSTM,3.729968799976632,25,1.0,216,12,12
0.3345622283731357,0.12669009397204692,0.578413544424001,-57.0970955776596,LSTM,5.358107200008817,26,1.0,216,12,24
0.31003402806163466,0.10017110185073208,0.5568069935459097,-46.7365119349881,LSTM,6.991687400004594,27,1.0,216,12,48
0.22280650547599243,0.05279203622545636,0.47202383994454394,-22.22946424459146,LSTM,8.687240600003861,28,1.0,216,12,96
0.49865795943040525,0.25123120159477214,0.7061571775677178,-93.98692280897247,Linear,4.655532200005837,29,1.0,216,24,1
0.4805334399145562,0.23532201733883487,0.6932051932253221,-86.04790038698386,LSTM,2.635761299985461,30,1.0,216,24,3
0.49785705112068623,0.2513370650937429,0.7055898604151609,-91.97202213907102,LSTM,2.453659700026037,31,1.0,216,24,6
0.5283594502335057,0.2814265176205813,0.7268833814536592,-128.0555779041281,LSTM,3.2466216000029817,32,1.0,216,24,12
0.5274807071479723,0.2802502009418712,0.7262786704481774,-138.13792971520647,LSTM,9.571168700000271,33,1.0,216,24,24
0.4977722796399057,0.25026250989348753,0.7055297865008293,-127.29210813802646,LSTM,6.681674799998291,34,1.0,216,24,48
0.5953815926634878,0.35687595559588375,0.7716097411667946,-147.25619859963797,LSTM,11.178149199986365,35,1.0,216,24,96
0.05453464627349297,0.004914375303505011,0.2335265429742259,-0.006410008770921349,Linear,5.001936799992109,36,1.0,432,1,1
0.04966765173849967,0.004531751674375034,0.22286240539512192,0.07194710198413634,LSTM,2.6940038000175264,37,1.0,432,1,3
0.051127789089811075,0.00422964674448006,0.22611454860271835,-0.4123198669964221,LSTM,2.834666600014316,38,1.0,432,1,6
0.0451645079194243,0.0033662671895544312,0.2125194295103963,-0.28902389664928085,LSTM,4.013963900011731,39,1.0,432,1,12
0.04634024579111679,0.0030329726455942513,0.21526784662628276,-0.14672356275822152,LSTM,5.444736600009492,40,1.0,432,1,24
0.050967697898376824,0.003687472300338345,0.22576026642962846,-0.8307471681623042,LSTM,7.552397499996005,41,1.0,432,1,48
0.0448209182798824,0.003045685910873525,0.21170951390970225,-0.4499863082890332,LSTM,9.074703600024804,42,1.0,432,1,96
0.10631298321774427,0.01607869668638222,0.32605671779269363,-2.2927402312203995,Linear,5.0382826999993995,43,1.0,432,3,1
0.08836127540905049,0.015064158100075808,0.29725624536593087,-2.0849738876904604,LSTM,2.597326199989766,44,1.0,432,3,3
0.07590775195554836,0.011124050126680936,0.27551361482792164,-2.7144276920712045,LSTM,2.8089738999842666,45,1.0,432,3,6
0.06713890861188068,0.006099471740487972,0.2591117685707862,-1.3356330284247764,LSTM,3.7828265000134706,46,1.0,432,3,12
0.05822280045135466,0.004377980017801717,0.2412940124647826,-0.6194573410318893,LSTM,5.411411700013559,47,1.0,432,3,24
0.09839996319281656,0.010934345737718879,0.3136876841586494,-4.428657048677935,LSTM,8.094760599982692,48,1.0,432,3,48
0.039579181107843205,0.002943656663656839,0.19894517110963816,-0.40141235291790944,LSTM,10.231088500004262,49,1.0,432,3,96
0.20758254118738395,0.05041948910642604,0.45561227067253574,-15.83555399555446,Linear,5.031645900016883,50,1.0,432,6,1
0.15014889306761633,0.05204436251373055,0.3874905070677427,-16.378114907404893,LSTM,2.952117399981944,51,1.0,432,6,3
0.14473266508929408,0.045176746946423804,0.38043746541224627,-16.299252586817303,LSTM,3.251163999986602,52,1.0,432,6,6
0.13659046840281558,0.03600396651019584,0.369581477353527,-12.523345626870082,LSTM,4.168787600006908,53,1.0,432,6,12
0.33852998015667607,0.1166182688364995,0.5818332924100134,-42.13823059898971,LSTM,6.352496000006795,54,1.0,432,6,24
0.088462349325041,0.010028954426198727,0.2974262082013638,-3.924451049799802,LSTM,8.299544899986358,55,1.0,432,6,48
0.4793870744490392,0.232039696735251,0.6923778408131208,-105.57974633418587,LSTM,10.385046700015664,56,1.0,432,6,96
0.36744371605844445,0.144517576986237,0.6061713586589558,-54.33922286358056,Linear,4.86444649999612,57,1.0,432,12,1
0.3102926409156834,0.14431390732892804,0.5570391735916636,-54.261232900066005,LSTM,2.893937000015285,58,1.0,432,12,3
0.33538580445755534,0.18152107850269478,0.5791250335269192,-67.1806067800613,LSTM,3.111447799979942,59,1.0,432,12,6
0.16236559397197375,0.038424398446392505,0.4029461427684521,-13.527715291891653,LSTM,4.203473799978383,60,1.0,432,12,12
0.3902515870038316,0.16048474445282815,0.6247011981770417,-72.59452696664214,LSTM,5.854161399998702,61,1.0,432,12,24
0.32553454376102126,0.10935558487847291,0.5705563458248635,-51.11337487819273,LSTM,7.878836399991997,62,1.0,432,12,48
