Completeness,Sequence Length,Horizon,Window Size,Train Metrics,Test Metrics,Test Number
1,216,1,1,"[[0, 1.2584665309299121, 0.9639761352502199], [1, 0.8951560335064476, 0.7820654634691351], [2, 1.7211733286015012, 1.029245713142152], [3, 0.24567403671839697, 0.41671430511050134], [4, 0.1690381986554712, 0.33144254696749553], [5, 0.12017109494825656, 0.28225179759951424], [6, 0.09500187874602323, 0.24150397454883474], [7, 0.1177218783943152, 0.25955041370080967], [8, 0.09537401903336021, 0.2443584285180687], [9, 0.11157067236490548, 0.2580953754805877], [10, 0.08158453449141234, 0.22961470614973994], [11, 0.06425180540695279, 0.20712600093549066], [12, 0.06076715553486296, 0.2022529973851004], [13, 0.04261753413910893, 0.17701255305432967], [14, 0.03819747742024695, 0.1644036317550315], [15, 0.03571375736911167, 0.1595576603887901], [16, 0.0340497219982684, 0.15507896214423622], [17, 0.03293676946222232, 0.1524947603970962], [18, 0.03207489616695305, 0.15047371685320587], [19, 0.03137253041098698, 0.14876756967010835], [20, 0.03078853060882962, 0.14735700010005934], [21, 0.030292225354060065, 0.14614387489768846], [22, 0.029863591644574295, 0.14508391908418813], [23, 0.029488895945674318, 0.1441492145480823], [24, 0.02915872282756027, 0.14331910401530448], [25, 0.028866422102014025, 0.14257782761817225], [26, 0.02860658068807838, 0.14191261734071844], [27, 0.02837462407610887, 0.14131285094072604], [28, 0.028166593208549206, 0.14076948932544245], [29, 0.027979146980214864, 0.14027510220167044], [30, 0.02780947463311763, 0.13982347146290197], [31, 0.027655284792258913, 0.13940958454499672], [32, 0.027514719061648728, 0.13902937562188014], [33, 0.027386297060398978, 0.13867966137851867], [34, 0.027268814416443507, 0.13835781592689506], [35, 0.02716129129509103, 0.1380617356313607], [36, 0.027062901376418515, 0.1377895884588838], [37, 0.026972920936796898, 0.13753976377940821], [38, 0.026890709687987426, 0.1373107846429626], [39, 0.02681568541579922, 0.137101301067847], [40, 0.02674729556284464, 0.1369099807600641], [41, 0.026685013589237562, 0.13673545013151053], [42, 0.026628351272930475, 0.13657648464661742], [43, 0.026576840279052372, 0.1364318757747436], [44, 0.0265300601009089, 0.13630048780202386], [45, 0.026487588447211732, 0.1361811709883143], [46, 0.026449056220537222, 0.13607289120045338], [47, 0.0264141072177815, 0.13597469632868828], [48, 0.026382413571065463, 0.13588563555450342], [49, 0.026353684611174023, 0.1358049494466644]]","[[0, 0.2490276818474134, 0.491975395410335], [1, 5.565089066823323, 2.3463647418866316], [2, 0.6772147615750631, 0.8131687608229541], [3, 0.12586274680991968, 0.3288903839283244], [4, 0.043954356806352735, 0.18769244563337048], [5, 0.017757065419573337, 0.11396268401842935], [6, 0.01859836101842423, 0.12033231248978525], [7, 0.01975030273509522, 0.12724915695752342], [8, 0.013655066334952911, 0.10454563059048065], [9, 0.015835539360220235, 0.11597510492891237], [10, 0.012076174568695327, 0.10039082984602399], [11, 0.009991415970337888, 0.09028023802974768], [12, 0.009260538596815119, 0.08695200694703636], [13, 0.006296039685063685, 0.07223674707029522], [14, 0.006688386638415977, 0.07419120634457903], [15, 0.006119506744047006, 0.07143820294940696], [16, 0.005830845814974357, 0.07010294506561941], [17, 0.005689629353582859, 0.06949023566504547], [18, 0.005487352240985881, 0.068507671619652], [19, 0.005332904169335961, 0.0677489703545683], [20, 0.005209136220704143, 0.06713308839430494], [21, 0.005105339116804923, 0.06660882443786754], [22, 0.005020190806438525, 0.0661747473462644], [23, 0.004950567934429273, 0.06581765522579844], [24, 0.004893197707133368, 0.06552215416918035], [25, 0.004845557103787239, 0.06527606159718148], [26, 0.004805929813301191, 0.06507126593953762], [27, 0.004772960761329159, 0.06490117713118408], [28, 0.0047456596803385764, 0.06476104006103785], [29, 0.004723166949891795, 0.06464659823461542], [30, 0.004704767731406416, 0.06455426444057501], [31, 0.004689795488957316, 0.0644805178197188], [32, 0.004677718282133962, 0.06442259472705726], [33, 0.004668029781896621, 0.06437770197595044], [34, 0.0046602943233059095, 0.06434345938784798], [35, 0.004654145557045315, 0.06431780845531576], [36, 0.004649265902116895, 0.0642989427782641], [37, 0.004645375990852092, 0.06428527526761786], [38, 0.004642263054847717, 0.0642755801971998], [39, 0.004639795835828409, 0.06426911414727507], [40, 0.004637753717058028, 0.06426458202617293], [41, 0.004636078151330973, 0.06426169766727383], [42, 0.004634659921672816, 0.06425978432665018], [43, 0.0046334820314465714, 0.06425881674053853], [44, 0.0046324594877660275, 0.06425831153679835], [45, 0.00463153674112012, 0.06425794091262091], [46, 0.00463073361121739, 0.06425787089513947], [47, 0.004629990299387525, 0.0642577568046489], [48, 0.00462931819492951, 0.0642577154161901], [49, 0.004628693393897265, 0.06425760672087026]]",2
1,216,1,1,"[[0, 0.6783206529826635, 0.6454156358343401], [1, 0.4096084764848153, 0.5266150638305588], [2, 0.16802255396864244, 0.361639340344034], [3, 0.11873711128940895, 0.3189247123480123], [4, 0.05107822410008382, 0.18743534866368006], [5, 0.0618191710506965, 0.1836101899739594], [6, 0.04311088630042616, 0.18272408215241506], [7, 0.038294776693441064, 0.16754267497202427], [8, 0.03164066280892473, 0.1505898575380539], [9, 0.0303892243343095, 0.14710562750178238], [10, 0.029466084412498667, 0.14469043261616238], [11, 0.02839184673281298, 0.14124159172831663], [12, 0.02773838500503362, 0.13945826990555327], [13, 0.027148582581763288, 0.13776577674827428], [14, 0.026635319995139503, 0.13627295352284813], [15, 0.026215560908894986, 0.13513405235065773], [16, 0.025841173799043254, 0.1341174340062304], [17, 0.02551749916026546, 0.13327277703019075], [18, 0.025232238794810007, 0.1325475772529763], [19, 0.024979827759255255, 0.1319195760761492], [20, 0.024755517763662197, 0.1313738841329075], [21, 0.024555139698176867, 0.1308944946211108], [22, 0.024375390965447184, 0.13047047893056113], [23, 0.024213550678853477, 0.1300929500879556], [24, 0.024067343503702432, 0.12975487766499758], [25, 0.023934883481290723, 0.12945069055632188], [26, 0.02381458558375016, 0.12917586279239077], [27, 0.023705116218133343, 0.12892675776761944], [28, 0.02360534461747323, 0.12870038503879316], [29, 0.023514302763422684, 0.12849424842533375], [30, 0.02343114783676962, 0.12830622470028105], [31, 0.02335515332829562, 0.12813454977628658], [32, 0.023285676461888387, 0.1279776742220794], [33, 0.023222147656183335, 0.12783424256377063], [34, 0.023164060088761505, 0.12770307908648998], [35, 0.02311094940385027, 0.1275831145467998], [36, 0.023062399228192157, 0.12747338972160718], [37, 0.023018033825792372, 0.12737306262296266], [38, 0.022977502589734893, 0.1272813397606371], [39, 0.02294049103234318, 0.1271975105770202], [40, 0.02290670672941598, 0.12712092223720553], [41, 0.02287587781237172, 0.1270509666024768], [42, 0.022847757092677057, 0.12698710098936675], [43, 0.022822120506870783, 0.12692881768767683], [44, 0.022798755206167698, 0.12687564079641853], [45, 0.022777465507498987, 0.1268271425013468], [46, 0.022758079872887936, 0.12678293876741611], [47, 0.02274042593836341, 0.12674263656984475], [48, 0.022724363653521453, 0.12670592707042938], [49, 0.02270974746040468, 0.12667249293543026]]","[[0, 1.5128505527973175, 1.193609454378043], [1, 0.22125808770457903, 0.4572168620125106], [2, 0.14575324207544327, 0.3743457677987569], [3, 0.007396575296297669, 0.078451890768775], [4, 0.005189759423956275, 0.0632193450376606], [5, 0.022322681654865544, 0.14214140272500084], [6, 0.008710376659413063, 0.08191144974217664], [7, 0.0069939084714860655, 0.07253076702321588], [8, 0.00733928484532953, 0.07270398972667134], [9, 0.0070295988816724275, 0.07176958775648011], [10, 0.006152602943378345, 0.06806813992723901], [11, 0.006028055800319028, 0.06773006207908867], [12, 0.005749987292801961, 0.06657447663752282], [13, 0.005537019023904577, 0.06563654595306713], [14, 0.005425261600369898, 0.06514454850951558], [15, 0.005303333872385944, 0.06457255214506173], [16, 0.00522618307149969, 0.06421006311237543], [17, 0.005167798711530243, 0.06393349165846962], [18, 0.0051253653461268795, 0.06373238684025082], [19, 0.0050968098124333965, 0.06359971530124621], [20, 0.005078137842550253, 0.06351618569182475], [21, 0.005066968607328211, 0.06347024837637695], [22, 0.005061416294968997, 0.06345250750447017], [23, 0.005059945464987929, 0.06345516504229728], [24, 0.005061384193444003, 0.06347218595115164], [25, 0.005064852671542515, 0.06349902335700076], [26, 0.005069684179034084, 0.06353225398706512], [27, 0.005075363878859207, 0.06356922240399478], [28, 0.005081543233245611, 0.06360813063521399], [29, 0.00508791961086293, 0.06364742686234896], [30, 0.005094327769863109, 0.06368628061679664], [31, 0.0051006134211396175, 0.06372393942201475], [32, 0.005106686789076775, 0.06375999257426634], [33, 0.005112474551424384, 0.06379406037509784], [34, 0.005117960623465478, 0.06382612396231294], [35, 0.005123112505922715, 0.06385604831433199], [36, 0.005127923650434241, 0.06388382825321166], [37, 0.005132390554839124, 0.06390949151012716], [38, 0.005136523289062704, 0.06393311912257756], [39, 0.00514033935420836, 0.06395483820903448], [40, 0.005143850595535089, 0.0639747266450142], [41, 0.005147073738044128, 0.06399289642918854], [42, 0.0051500198896974325, 0.06400943020245316], [43, 0.005152718969232713, 0.06402452310983427], [44, 0.005155174663135161, 0.06403819371599444], [45, 0.005157422157935798, 0.06405065494282068], [46, 0.0051594617834780365, 0.06406190460033119], [47, 0.005161314649740234, 0.06407210748843763], [48, 0.005162994629548241, 0.06408129177928139], [49, 0.005164524094046404, 0.06408964883896809]]",3
1,216,1,1,"[[0, 0.817609435302161, 0.6685578100001288], [1, 1.760675314281668, 1.1288066539198762], [2, 0.718220929393456, 0.7618531613778577], [3, 0.5375512092418614, 0.5973860800403138], [4, 0.31356414611495675, 0.48622887225585254], [5, 0.2465007525114786, 0.4354749083560594], [6, 0.2488983356105607, 0.3964329944251142], [7, 0.09382426059095278, 0.2789946895162267], [8, 0.05903887712130589, 0.21141467095484476], [9, 0.05303363178280138, 0.2043151849372987], [10, 0.044191673004423226, 0.18698252891280942], [11, 0.03628775365983269, 0.16887981968092092], [12, 0.033293867686076, 0.16167582216798682], [13, 0.03204107615498027, 0.15766065959584857], [14, 0.028644589477196513, 0.14788451044336798], [15, 0.026495780784725434, 0.1421152289182146], [16, 0.025727410135524615, 0.14023079749415557], [17, 0.02521150082715654, 0.13866362662622092], [18, 0.024679166395106308, 0.136899819186742], [19, 0.02426789748659801, 0.13560496130923103], [20, 0.0239419521170757, 0.13457268053494115], [21, 0.023662710983660958, 0.13367027706709184], [22, 0.023428138478526046, 0.1329124164505738], [23, 0.023227282201073, 0.13226158702558677], [24, 0.02305359291910593, 0.13169743452865784], [25, 0.022902235926483713, 0.13120528685898036], [26, 0.02276926898186849, 0.13077239513406094], [27, 0.022651737250964202, 0.13038932493256686], [28, 0.022547348704566025, 0.13004871835727327], [29, 0.02245430520547199, 0.1297447679587822], [30, 0.022371196448581203, 0.12947293365169393], [31, 0.022296871585283606, 0.12922952277280486], [32, 0.022230369826069192, 0.12901146041873868], [33, 0.02217085023377357, 0.1288160475483353], [34, 0.02211755312912698, 0.1286408553447918], [35, 0.022069805506838576, 0.12848372816852416], [36, 0.02202698726406587, 0.12834268144411318], [37, 0.02198854375941058, 0.1282159218709872], [38, 0.021953991484007843, 0.12810189913882675], [39, 0.02192289871718025, 0.12799919814670466], [40, 0.021894879087561832, 0.12790658041019662], [41, 0.021869607544171492, 0.1278229848432971], [42, 0.02184678766865372, 0.1277474513999896], [43, 0.021826164655586972, 0.1276791392623691], [44, 0.02180750616770681, 0.12761729560595142], [45, 0.021790626336864773, 0.12756131075372273], [46, 0.021775336578554873, 0.12751055993595137], [47, 0.021761479202680113, 0.12746453310879968], [48, 0.021748917645752607, 0.12742278313280947], [49, 0.021737529480430697, 0.12738490766740837]]","[[0, 0.08868588569263618, 0.28529357069428096], [1, 1.6089023848374684, 1.2489468834987727], [2, 1.1010320981343586, 1.0266664552318499], [3, 0.4779383142789205, 0.6846655598587561], [4, 0.48383843898773193, 0.6757835018694385], [5, 0.07696522275606792, 0.24664129310543972], [6, 0.05482910519155363, 0.20929954611720378], [7, 0.020540529357579846, 0.12825337093679876], [8, 0.027632075051466625, 0.14162674231223812], [9, 0.023745812747317057, 0.13069966519113155], [10, 0.016922610423838098, 0.11418099287733947], [11, 0.016019882149218272, 0.1106496094583377], [12, 0.01447624439606443, 0.10677250982038027], [13, 0.011028165152917305, 0.09528873504030906], [14, 0.009507216066898158, 0.08895348902355775], [15, 0.009688122207686925, 0.08826756728303187], [16, 0.00938098227682834, 0.08666361338024887], [17, 0.008682309514066825, 0.08400052382091483], [18, 0.008314457159334173, 0.08233540774340146], [19, 0.008052211400354281, 0.08106591980509796], [20, 0.007786915074878682, 0.07985351775344984], [21, 0.007578444909692432, 0.07886807123707427], [22, 0.007407761557260528, 0.07804311597215184], [23, 0.007264455246816699, 0.07733914292534082], [24, 0.007144841122984265, 0.0767390383220973], [25, 0.007043603642766054, 0.07622169559905548], [26, 0.006957339268410578, 0.07577301680763969], [27, 0.0068832204075685395, 0.07538120094169809], [28, 0.0068191125271065784, 0.07503723317909114], [29, 0.006763335230061784, 0.07473387628510193], [30, 0.006714550836477429, 0.07446527118787868], [31, 0.006671688044055675, 0.0742266235657278], [32, 0.0066338852532984065, 0.0740139999973188], [33, 0.006600407757408296, 0.07382401607343485], [34, 0.00657067316933535, 0.07365390038352607], [35, 0.006544191050731267, 0.0735012714021672], [36, 0.006520537203565861, 0.07336406104848299], [37, 0.006499368309353788, 0.07324054289218158], [38, 0.006480373034719378, 0.07312915037848695], [39, 0.006463300281514724, 0.0730285620201417], [40, 0.006447941016328211, 0.0729376891830936], [41, 0.0064340920459168656, 0.07285548906644923], [42, 0.006421602030362313, 0.07278108238833116], [43, 0.006410311708653656, 0.07271362680208972], [44, 0.006400101168158774, 0.07265246215994063], [45, 0.006390871363691986, 0.07259704195605508], [46, 0.006382493214914575, 0.07254668680505373], [47, 0.006374882364373964, 0.07250088512008691], [48, 0.006368006987031549, 0.0724593989471207], [49, 0.006361754135771965, 0.07242166511986721]]",4
1,216,1,1,"[[0, 0.8672624800354243, 0.7420519399349046], [1, 0.3666305777616799, 0.5635023783190543], [2, 0.1726857461966574, 0.3424020735468606], [3, 0.09870955161750317, 0.2877098918075977], [4, 0.11377917306963355, 0.27214652102492765], [5, 0.07417219262570143, 0.25754001497419304], [6, 0.04316905050072819, 0.18930123800380333], [7, 0.04030662492150441, 0.1767240325334521], [8, 0.034409818198764694, 0.16277288907201018], [9, 0.03192141592153348, 0.15461873895621392], [10, 0.03102813375298865, 0.15356358191675648], [11, 0.029846107604680584, 0.1494675114624639], [12, 0.029325045651057736, 0.14864744550958914], [13, 0.028649420209694652, 0.1467826958378152], [14, 0.02818580922903493, 0.1457596487298671], [15, 0.02770109791890718, 0.14464462753973745], [16, 0.027289022912736983, 0.1436562963281721], [17, 0.026907727925572545, 0.1428151960375244], [18, 0.0265709450293798, 0.1420493509635178], [19, 0.0262672807672061, 0.14137797988272172], [20, 0.02599731128429994, 0.14078180797684972], [21, 0.025754876318387687, 0.1402479154769728], [22, 0.02553683177102357, 0.13976781468702912], [23, 0.025339720433112233, 0.1393330601496388], [24, 0.02516112640150823, 0.1389379712147339], [25, 0.024998910975409672, 0.1385777440074751], [26, 0.024851337214931844, 0.1382486854046582], [27, 0.024716927064582707, 0.13794769915118804], [28, 0.02459441884420812, 0.13767217120492872], [29, 0.024482703435933218, 0.13741985082545352], [30, 0.024380798876518384, 0.13718876083750708], [31, 0.024287845235085113, 0.13697715594385357], [32, 0.024203058070270345, 0.13678342829093898], [33, 0.024125733051914722, 0.13660614918794142], [34, 0.0240552356117405, 0.13644400177305863], [35, 0.02399098133901134, 0.13629575574705116], [36, 0.023932443570811302, 0.13616032261544167], [37, 0.02387912787962705, 0.13603663871862992], [38, 0.023830596270272508, 0.13592378250268647], [39, 0.02378643716801889, 0.1358208538594605], [40, 0.023746269952971487, 0.13572701696943942], [41, 0.023709753406001254, 0.1356415376169153], [42, 0.023676568880910055, 0.1355637092433797], [43, 0.023646422015735878, 0.13549287053157053], [44, 0.023619044164661318, 0.13542843166822321], [45, 0.023594192485325037, 0.13536983643281203], [46, 0.023571638122666626, 0.135316575328996], [47, 0.023551175999455155, 0.1352681873042102], [48, 0.023532617546152323, 0.13522423972549624], [49, 0.023515789886005223, 0.13518432935602814]]","[[0, 0.5245311081409454, 0.7207608927971401], [1, 0.0999665291979909, 0.24364500612006115], [2, 0.04072866532951593, 0.18567522526411656], [3, 0.059994117543101314, 0.23842958878232684], [4, 0.24113446474075317, 0.47872355413815926], [5, 0.04162960350513458, 0.19513494284504895], [6, 0.010122012253850699, 0.09920402392101252], [7, 0.01098321508616209, 0.10279058526986629], [8, 0.002799639175646007, 0.05219310321470536], [9, 0.007421579910442233, 0.08442372825965344], [10, 0.003442545048892498, 0.05773504494046938], [11, 0.004710684018209577, 0.06713861869556831], [12, 0.004026958346366882, 0.06211949575470456], [13, 0.003973024198785424, 0.06164765518575797], [14, 0.0039153001736849545, 0.06114701599851534], [15, 0.003742915065959096, 0.05975169503453921], [16, 0.0036852793768048287, 0.059234709018147605], [17, 0.003604962443932891, 0.05853170089304338], [18, 0.0035454368218779562, 0.05799113860885159], [19, 0.0034967631800100207, 0.05753798452761345], [20, 0.003454130538739264, 0.05713537936200591], [21, 0.00341805515345186, 0.05678893743656934], [22, 0.0033867576625198127, 0.05648481207567487], [23, 0.0033595959190279245, 0.05621805374559606], [24, 0.00333577252458781, 0.05598216651364777], [25, 0.003314840979874134, 0.055773414627937945], [26, 0.0032963834004476667, 0.0555881954164922], [27, 0.0032800544053316117, 0.055423473656639674], [28, 0.0032655688002705572, 0.05527668148949313], [29, 0.0032527030911296607, 0.055145757842421074], [30, 0.0032412489876151086, 0.05502877411988094], [31, 0.0032310317270457744, 0.05492408645016529], [32, 0.0032219056040048598, 0.054830304080228945], [33, 0.003213739208877087, 0.054746164219235574], [34, 0.003206417243927717, 0.054670556485732304], [35, 0.003199841221794486, 0.05460252073532801], [36, 0.003193937591277063, 0.05454132080756494], [37, 0.003188619832508266, 0.054486115871876864], [38, 0.003183839353732765, 0.05443640198016997], [39, 0.003179524652659893, 0.05439148275710346], [40, 0.003175630629993975, 0.05435090306541603], [41, 0.0031721117440611122, 0.054314199811414554], [42, 0.0031689365394413473, 0.054281047765835214], [43, 0.003166062687523663, 0.05425102442493731], [44, 0.0031634639017283916, 0.05422385634714466], [45, 0.0031611065845936538, 0.05419920997069052], [46, 0.0031589716440066696, 0.054176875342440756], [47, 0.0031570426421239973, 0.054156679614581704], [48, 0.0031552891712635757, 0.054138326874409115], [49, 0.0031536979135125876, 0.05412166989960902]]",5
1,216,1,1,"[[0, 1.4702330051017378, 0.7291870104713861], [1, 0.18605626900406444, 0.3758402025457213], [2, 0.31604311001651425, 0.47350176185458764], [3, 0.14502571199965827, 0.3488988733397708], [4, 0.11859077982166234, 0.3198604569150621], [5, 0.051022181424367076, 0.20243572872790824], [6, 0.047486800351180136, 0.1924179728161006], [7, 0.03988716658204794, 0.18378386799923185], [8, 0.03431425902389867, 0.16527965188099328], [9, 0.03047103260862915, 0.15394685051163098], [10, 0.0327147407190162, 0.15559023775726066], [11, 0.03026954537284944, 0.15094299204216197], [12, 0.029552012339563054, 0.14999932209055017], [13, 0.02838642827426905, 0.1464200598703806], [14, 0.027809108360944426, 0.14640496565527977], [15, 0.027385243248906645, 0.1442807770858607], [16, 0.026628702502314222, 0.14321848046732946], [17, 0.026311897145419875, 0.1424836864725506], [18, 0.028260110665167516, 0.14640639777405248], [19, 0.027324710876735693, 0.14419727755241066], [20, 0.026551425470696652, 0.14257030506751847], [21, 0.0263586642960196, 0.1426975773813232], [22, 0.026105779791524744, 0.1419028005658806], [23, 0.02593200615442851, 0.14133565393946923], [24, 0.025802634108592484, 0.14112616360653604], [25, 0.025677444187321645, 0.14087457742762569], [26, 0.025566926458850503, 0.14061789752182247], [27, 0.02546811058624264, 0.14038769770033702], [28, 0.02537909209700849, 0.1401825191791973], [29, 0.0252992737257634, 0.13999879928388953], [30, 0.025227534927099067, 0.1398333380298847], [31, 0.025162866749965093, 0.1396839321532489], [32, 0.025104477426365894, 0.13954888108655997], [33, 0.02505168564590242, 0.13942665430510898], [34, 0.025003909188158372, 0.13931592034509035], [35, 0.024960642399759415, 0.13921554158671456], [36, 0.024921435082112166, 0.13912450575904278], [37, 0.024885886691181976, 0.139041896563546], [38, 0.02485364184523111, 0.13896689037223367], [39, 0.024824388236190903, 0.1388987960357029], [40, 0.024797842105138388, 0.13883694582477596], [41, 0.024773751077351764, 0.13878077947305734], [42, 0.024751882698825178, 0.13872975172685534], [43, 0.024732028072535554, 0.13868339697288798], [44, 0.024714007172459626, 0.1386412833409517], [45, 0.02469764606725863, 0.13860302666139712], [46, 0.024682792554171207, 0.1385682627710072], [47, 0.024669311385985243, 0.13853669288786644], [48, 0.024657073054079187, 0.13850801533744342], [49, 0.02464596477255006, 0.13848196566771248]]","[[0, 0.9378877282142639, 0.9682157769032174], [1, 0.10804023235104979, 0.27056609398828807], [2, 3.433032512664795, 1.8275234990099076], [3, 0.25545116066932677, 0.5045206156650075], [4, 0.009546831250190735, 0.09747304981852155], [5, 0.0020698551379609853, 0.04230507653551485], [6, 0.028125374019145964, 0.1671945790833335], [7, 0.0063954208511859175, 0.07788472805316826], [8, 0.009925119020044804, 0.09814168925708835], [9, 0.00162573008419713, 0.03729014675558056], [10, 0.0019289997057057918, 0.041687452588844515], [11, 0.0038993753492832183, 0.06128630883466624], [12, 0.0014070059056393801, 0.03430207604735884], [13, 0.0030891951639205216, 0.05418779650755273], [14, 0.0017322635860182345, 0.03909898537119762], [15, 0.0021183137083426117, 0.0439465761719723], [16, 0.0020390167366713284, 0.042953039760164936], [17, 0.0019849712611176074, 0.04224679264495475], [18, 0.0023865286610089244, 0.04693457760007615], [19, 0.0018284746678546072, 0.04019308589442766], [20, 0.00208732585888356, 0.0434883316353193], [21, 0.0022574977367185054, 0.04548716039440524], [22, 0.0020379972411319613, 0.0428605516140379], [23, 0.0020186894689686596, 0.042605782931891024], [24, 0.002058948832564056, 0.04308732517528539], [25, 0.002060499566141516, 0.0430929367878067], [26, 0.002056058228481561, 0.04302655466499049], [27, 0.0020555872237309814, 0.043010203887031154], [28, 0.0020553799229674043, 0.04299823507269586], [29, 0.002054552873596549, 0.042979593203781995], [30, 0.0020534768234938385, 0.042958718447928756], [31, 0.0020523460349068045, 0.04293789398313887], [32, 0.002051235339604318, 0.042917965264795535], [33, 0.0020501662394963203, 0.04289910542643151], [34, 0.002049123262986541, 0.04288109133178185], [35, 0.0020481351413764058, 0.04286421503631853], [36, 0.0020472094416618346, 0.04284853345846335], [37, 0.0020463372115045787, 0.04283389209733169], [38, 0.0020455233403481542, 0.042820308603411336], [39, 0.002044762030709535, 0.04280768652920404], [40, 0.002044055797159672, 0.04279603849801984], [41, 0.0020434032077901064, 0.04278529883224533], [42, 0.0020428005140274764, 0.042775424881697124], [43, 0.002042246179189533, 0.04276636212264042], [44, 0.0020417301915585996, 0.04275796561342249], [45, 0.0020412536687217653, 0.04275023442554725], [46, 0.0020408192882314324, 0.04274319594107875], [47, 0.0020404130802489815, 0.04273664465508499], [48, 0.0020400471868924795, 0.04273073257723814], [49, 0.002039704844355583, 0.04272523233445063]]",6
