Model,Mean Error,Anomaly Percentage,Anomaly Threshold
Linear_TestNumber22_Completeness1_SequenceLength216_Horizon12_WindowSize1.pt,3.0074583251786278,0.0,11.3
Linear_TestNumber232_Completeness0.98_SequenceLength2082_Horizon12_WindowSize1.pt,3.0961422073118148,0.0,9.9
Linear_TestNumber239_Completeness0.98_SequenceLength2082_Horizon24_WindowSize1.pt,2.574074182740152,0.0,8.2
Linear_TestNumber246_Completeness0.98_SequenceLength2776_Horizon1_WindowSize1.pt,1.2939606397003198,0.0,4.1
Linear_TestNumber253_Completeness0.98_SequenceLength2776_Horizon3_WindowSize1.pt,1.8711440425066121,0.0,5.9
Linear_TestNumber260_Completeness0.98_SequenceLength2776_Horizon6_WindowSize1.pt,2.3345322279813576,0.0,7.4
Linear_TestNumber267_Completeness0.98_SequenceLength2776_Horizon12_WindowSize1.pt,3.0329016056206437,0.0,9.4
Linear_TestNumber274_Completeness0.98_SequenceLength2776_Horizon24_WindowSize1.pt,2.540743822605947,0.0,8.1
Linear_TestNumber281_Completeness0.98_SequenceLength3470_Horizon1_WindowSize1.pt,1.1878596368785435,0.0,4.0
Linear_TestNumber288_Completeness0.98_SequenceLength3470_Horizon3_WindowSize1.pt,2.30691354494587,0.0,7.5
Linear_TestNumber295_Completeness0.98_SequenceLength3470_Horizon6_WindowSize1.pt,2.242223113256892,0.0,7.1
Linear_TestNumber29_Completeness1_SequenceLength216_Horizon24_WindowSize1.pt,1.3380975223488334,0.0,5.5
Linear_TestNumber302_Completeness0.98_SequenceLength3470_Horizon12_WindowSize1.pt,2.966118694021977,0.0,9.2
Linear_TestNumber309_Completeness0.98_SequenceLength3470_Horizon24_WindowSize1.pt,2.3857020636387896,0.0,7.7
Linear_TestNumber316_Completeness0.96_SequenceLength1288_Horizon1_WindowSize1.pt,0.24569748213193118,0.17536168347216133,1.3
Linear_TestNumber323_Completeness0.96_SequenceLength1288_Horizon3_WindowSize1.pt,0.37184882435083627,0.1900306972664815,2.0
Linear_TestNumber330_Completeness0.96_SequenceLength1288_Horizon6_WindowSize1.pt,0.8146861326323848,0.0,3.5
Linear_TestNumber337_Completeness0.96_SequenceLength1288_Horizon12_WindowSize1.pt,0.9683503585667917,0.0,4.3
Linear_TestNumber344_Completeness0.96_SequenceLength1288_Horizon24_WindowSize1.pt,1.4783490578507101,0.0,6.3
Linear_TestNumber351_Completeness0.96_SequenceLength2576_Horizon1_WindowSize1.pt,0.37952722719302706,0.08768084173608066,1.7
Linear_TestNumber358_Completeness0.96_SequenceLength2576_Horizon3_WindowSize1.pt,0.5221577288554106,0.10232422160502849,2.4
Linear_TestNumber365_Completeness0.96_SequenceLength2576_Horizon6_WindowSize1.pt,0.3649199068516085,0.0877321245796169,2.1
Linear_TestNumber36_Completeness1_SequenceLength432_Horizon1_WindowSize1.pt,0.42748339230129134,0.029226947245360225,1.7
Linear_TestNumber372_Completeness0.96_SequenceLength2576_Horizon12_WindowSize1.pt,1.3073000967389368,0.0,5.4
Linear_TestNumber379_Completeness0.96_SequenceLength2576_Horizon24_WindowSize1.pt,1.1365633490171174,0.0,5.0
Linear_TestNumber386_Completeness0.96_SequenceLength3864_Horizon1_WindowSize1.pt,0.18376141073463853,0.4091772614350432,1.0
Linear_TestNumber393_Completeness0.96_SequenceLength3864_Horizon3_WindowSize1.pt,0.23074604896408002,0.4239146323636895,1.5
Linear_TestNumber400_Completeness0.96_SequenceLength3864_Horizon6_WindowSize1.pt,0.36929071368800465,0.19008626992250327,2.0
Linear_TestNumber407_Completeness0.96_SequenceLength3864_Horizon12_WindowSize1.pt,0.9700714141857022,0.0,4.4
Linear_TestNumber414_Completeness0.96_SequenceLength3864_Horizon24_WindowSize1.pt,0.8579373069842096,0.0,4.1
Linear_TestNumber421_Completeness0.96_SequenceLength5152_Horizon1_WindowSize1.pt,0.6020044760415791,0.029226947245360225,2.5
Linear_TestNumber428_Completeness0.96_SequenceLength5152_Horizon3_WindowSize1.pt,0.6493260797956502,0.058470983774302,2.8
Linear_TestNumber435_Completeness0.96_SequenceLength5152_Horizon6_WindowSize1.pt,0.42257244466059696,0.029244041526538967,2.4
Linear_TestNumber43_Completeness1_SequenceLength432_Horizon3_WindowSize1.pt,0.9109073017185809,0.0146177459435755,3.7
Linear_TestNumber442_Completeness0.96_SequenceLength5152_Horizon12_WindowSize1.pt,1.1514232072689645,0.0,4.9
Linear_TestNumber449_Completeness0.96_SequenceLength5152_Horizon24_WindowSize1.pt,0.8107079354688664,0.0,4.0
Linear_TestNumber456_Completeness0.96_SequenceLength6440_Horizon1_WindowSize1.pt,0.3922013410471959,0.08768084173608066,1.8
Linear_TestNumber463_Completeness0.96_SequenceLength6440_Horizon3_WindowSize1.pt,0.8878144174531594,0.0,3.8
Linear_TestNumber470_Completeness0.96_SequenceLength6440_Horizon6_WindowSize1.pt,0.5103314633831898,0.029244041526538967,2.6
Linear_TestNumber477_Completeness0.96_SequenceLength6440_Horizon12_WindowSize1.pt,1.3460913454342343,0.0,5.6
Linear_TestNumber484_Completeness0.96_SequenceLength6440_Horizon24_WindowSize1.pt,0.9354364589656095,0.0,4.3
Linear_TestNumber491_Completeness0.94_SequenceLength1810_Horizon1_WindowSize1.pt,0.8191052104616311,0.0,3.7
Linear_TestNumber498_Completeness0.94_SequenceLength1810_Horizon3_WindowSize1.pt,0.21508960611962333,0.3946791404765385,1.4
Linear_TestNumber505_Completeness0.94_SequenceLength1810_Horizon6_WindowSize1.pt,0.30974559191611634,0.21933031144904228,1.8
Linear_TestNumber50_Completeness1_SequenceLength432_Horizon6_WindowSize1.pt,2.1547819465182823,0.0,8.2
Linear_TestNumber512_Completeness0.94_SequenceLength1810_Horizon12_WindowSize1.pt,0.3610617280163922,0.043898156277436345,2.1
Linear_TestNumber519_Completeness0.94_SequenceLength1810_Horizon24_WindowSize1.pt,0.744965238720736,0.0,3.5
Linear_TestNumber526_Completeness0.94_SequenceLength3620_Horizon1_WindowSize1.pt,0.46868373349775083,0.0,2.1
Linear_TestNumber533_Completeness0.94_SequenceLength3620_Horizon3_WindowSize1.pt,0.21756585477916354,0.3946791404765385,1.4
Linear_TestNumber540_Completeness0.94_SequenceLength3620_Horizon6_WindowSize1.pt,0.32349347997556155,0.1754642491592338,2.0
Linear_TestNumber547_Completeness0.94_SequenceLength3620_Horizon12_WindowSize1.pt,0.5493208117853962,0.014632718759145449,2.9
Linear_TestNumber554_Completeness0.94_SequenceLength3620_Horizon24_WindowSize1.pt,0.40048504029028786,0.0,2.7
Linear_TestNumber561_Completeness0.94_SequenceLength5430_Horizon1_WindowSize1.pt,0.3109473617561324,0.08768084173608066,1.5
Linear_TestNumber568_Completeness0.94_SequenceLength5430_Horizon3_WindowSize1.pt,0.961807171765806,0.0,4.3
Linear_TestNumber575_Completeness0.94_SequenceLength5430_Horizon6_WindowSize1.pt,0.4921189159457756,0.058488083053077934,2.5
Linear_TestNumber57_Completeness1_SequenceLength432_Horizon12_WindowSize1.pt,2.894995649601831,0.0,11.1
Linear_TestNumber582_Completeness0.94_SequenceLength5430_Horizon12_WindowSize1.pt,0.33130360838089234,0.08779631255487269,2.2
Linear_TestNumber589_Completeness0.94_SequenceLength5430_Horizon24_WindowSize1.pt,3.240125736357463,0.0,13.9
Linear_TestNumber596_Completeness0.94_SequenceLength7240_Horizon1_WindowSize1.pt,1.0897226256166685,0.0,4.9
Linear_TestNumber603_Completeness0.94_SequenceLength7240_Horizon3_WindowSize1.pt,0.267672072295822,0.29235491887151,1.6
Linear_TestNumber610_Completeness0.94_SequenceLength7240_Horizon6_WindowSize1.pt,0.3945479906355793,0.10235414534288641,2.2
Linear_TestNumber617_Completeness0.94_SequenceLength7240_Horizon12_WindowSize1.pt,0.6578327914270187,0.014632718759145449,3.2
Linear_TestNumber624_Completeness0.94_SequenceLength7240_Horizon24_WindowSize1.pt,1.1574908005539823,0.0,5.0
Linear_TestNumber631_Completeness0.94_SequenceLength9050_Horizon1_WindowSize1.pt,0.13276871200955384,0.5699254712845244,0.9
Linear_TestNumber638_Completeness0.94_SequenceLength9050_Horizon3_WindowSize1.pt,0.32856274279576003,0.26311942698435903,1.6
Linear_TestNumber645_Completeness0.94_SequenceLength9050_Horizon6_WindowSize1.pt,0.2898916291541435,0.24857435297558123,1.8
Linear_TestNumber64_Completeness1_SequenceLength432_Horizon24_WindowSize1.pt,1.9423720002619944,0.0,7.6
Linear_TestNumber652_Completeness0.94_SequenceLength9050_Horizon12_WindowSize1.pt,0.6438493316726099,0.014632718759145449,3.2
Linear_TestNumber659_Completeness0.94_SequenceLength9050_Horizon24_WindowSize1.pt,0.8661139456938691,0.0,4.0
Linear_TestNumber71_Completeness1_SequenceLength648_Horizon1_WindowSize1.pt,0.5688919921091146,0.014613473622680112,2.3
Linear_TestNumber78_Completeness1_SequenceLength648_Horizon3_WindowSize1.pt,1.1622084158907142,0.0,4.7
Linear_TestNumber85_Completeness1_SequenceLength648_Horizon6_WindowSize1.pt,1.8898483568865472,0.0,7.3
Linear_TestNumber8_Completeness1_SequenceLength216_Horizon3_WindowSize1.pt,1.19842834676648,0.0,4.7
Linear_TestNumber92_Completeness1_SequenceLength648_Horizon12_WindowSize1.pt,3.176700365226712,0.0,11.9
Linear_TestNumber99_Completeness1_SequenceLength648_Horizon24_WindowSize1.pt,1.9610414986704587,0.0,7.6
LSTM_TestNumber100_Completeness1_SequenceLength648_Horizon24_WindowSize3.pt,2.049020062064149,0.0,13.2
LSTM_TestNumber101_Completeness1_SequenceLength648_Horizon24_WindowSize6.pt,1.263334888846226,0.0,10.5
LSTM_TestNumber102_Completeness1_SequenceLength648_Horizon24_WindowSize12.pt,1.6589406803406983,0.0,12.4
LSTM_TestNumber103_Completeness1_SequenceLength648_Horizon24_WindowSize24.pt,1.0080613054803313,0.1175433441081399,4.9
LSTM_TestNumber104_Completeness1_SequenceLength648_Horizon24_WindowSize48.pt,0.770142216042426,1.1345218800648298,5.9
LSTM_TestNumber105_Completeness1_SequenceLength648_Horizon24_WindowSize96.pt,0.9550288116503592,0.014819205690574985,5.3
LSTM_TestNumber107_Completeness1_SequenceLength864_Horizon1_WindowSize3.pt,0.6254057460157333,0.0,4.0
LSTM_TestNumber108_Completeness1_SequenceLength864_Horizon1_WindowSize6.pt,1.1232347442164052,0.0,7.4
LSTM_TestNumber109_Completeness1_SequenceLength864_Horizon1_WindowSize12.pt,0.8963559466870132,0.014632718759145449,5.2
LSTM_TestNumber10_Completeness1_SequenceLength216_Horizon3_WindowSize6.pt,0.5531632740334078,0.38028375018282873,4.3
LSTM_TestNumber110_Completeness1_SequenceLength864_Horizon1_WindowSize24.pt,1.0215016958582914,0.0,5.7
LSTM_TestNumber111_Completeness1_SequenceLength864_Horizon1_WindowSize48.pt,0.923364468051615,0.0440852314474651,5.8
LSTM_TestNumber112_Completeness1_SequenceLength864_Horizon1_WindowSize96.pt,0.41262845635673384,0.16255356878971478,2.8
LSTM_TestNumber114_Completeness1_SequenceLength864_Horizon3_WindowSize3.pt,1.5463012727163408,0.0,9.7
LSTM_TestNumber115_Completeness1_SequenceLength864_Horizon3_WindowSize6.pt,1.0771177357663269,0.0,5.5
LSTM_TestNumber116_Completeness1_SequenceLength864_Horizon3_WindowSize12.pt,0.7669751178592576,0.08782201405152225,5.0
LSTM_TestNumber117_Completeness1_SequenceLength864_Horizon3_WindowSize24.pt,0.5186655364988089,0.14656309541257512,3.5
LSTM_TestNumber118_Completeness1_SequenceLength864_Horizon3_WindowSize48.pt,0.7178740795871086,0.029394473838918283,5.3
LSTM_TestNumber119_Completeness1_SequenceLength864_Horizon3_WindowSize96.pt,0.49706663974611487,0.19216555801921656,3.4
LSTM_TestNumber11_Completeness1_SequenceLength216_Horizon3_WindowSize12.pt,1.3774409281587967,0.0,8.7
LSTM_TestNumber121_Completeness1_SequenceLength864_Horizon6_WindowSize3.pt,0.5715040478497705,0.0,3.7
LSTM_TestNumber122_Completeness1_SequenceLength864_Horizon6_WindowSize6.pt,1.2325063380405974,0.0,6.1
LSTM_TestNumber123_Completeness1_SequenceLength864_Horizon6_WindowSize12.pt,0.8208237615574878,0.14641288433382138,5.2
LSTM_TestNumber124_Completeness1_SequenceLength864_Horizon6_WindowSize24.pt,0.950900626973817,0.0,5.9
LSTM_TestNumber125_Completeness1_SequenceLength864_Horizon6_WindowSize48.pt,0.6802401911431094,0.0,4.3
LSTM_TestNumber126_Completeness1_SequenceLength864_Horizon6_WindowSize96.pt,0.4885684481884759,0.01478633742422002,3.4
LSTM_TestNumber128_Completeness1_SequenceLength864_Horizon12_WindowSize3.pt,0.6895080728114212,0.014637002341920374,4.1
LSTM_TestNumber129_Completeness1_SequenceLength864_Horizon12_WindowSize6.pt,1.104415095730479,0.0,7.9
LSTM_TestNumber12_Completeness1_SequenceLength216_Horizon3_WindowSize24.pt,0.5321975230332193,0.6155650007328155,3.4
LSTM_TestNumber130_Completeness1_SequenceLength864_Horizon12_WindowSize12.pt,0.7974388449935311,0.10256410256410256,4.5
LSTM_TestNumber131_Completeness1_SequenceLength864_Horizon12_WindowSize24.pt,0.9032422741273569,0.4988262910798122,5.4
LSTM_TestNumber132_Completeness1_SequenceLength864_Horizon12_WindowSize48.pt,0.6680925832254918,0.35314891112419067,4.0
LSTM_TestNumber133_Completeness1_SequenceLength864_Horizon12_WindowSize96.pt,0.42016538668366576,0.10358094110683633,3.2
LSTM_TestNumber135_Completeness1_SequenceLength864_Horizon24_WindowSize3.pt,0.8521659969669619,0.0,5.1
LSTM_TestNumber136_Completeness1_SequenceLength864_Horizon24_WindowSize6.pt,0.8408406300440825,0.0,4.7
LSTM_TestNumber137_Completeness1_SequenceLength864_Horizon24_WindowSize12.pt,0.9833689876045042,0.014671361502347418,5.0
LSTM_TestNumber138_Completeness1_SequenceLength864_Horizon24_WindowSize24.pt,1.2972923145224664,0.0,10.6
LSTM_TestNumber139_Completeness1_SequenceLength864_Horizon24_WindowSize48.pt,0.5880323339848998,0.0,3.4
LSTM_TestNumber13_Completeness1_SequenceLength216_Horizon3_WindowSize48.pt,0.49788403955469906,0.9700176366843033,3.4
LSTM_TestNumber140_Completeness1_SequenceLength864_Horizon24_WindowSize96.pt,0.4217142624631179,0.05927682276229994,2.9
LSTM_TestNumber142_Completeness0.98_SequenceLength694_Horizon1_WindowSize3.pt,0.261834700774806,0.20464844321005699,1.7
LSTM_TestNumber143_Completeness0.98_SequenceLength694_Horizon1_WindowSize6.pt,0.274817630560992,0.23395233221231174,1.6
LSTM_TestNumber144_Completeness0.98_SequenceLength694_Horizon1_WindowSize12.pt,0.1774207537968696,0.4536142815335089,1.2
LSTM_TestNumber145_Completeness0.98_SequenceLength694_Horizon1_WindowSize24.pt,0.2218954047637643,0.21981242672919113,1.4
LSTM_TestNumber146_Completeness0.98_SequenceLength694_Horizon1_WindowSize48.pt,0.34069120788884344,0.7935341660543718,2.6
LSTM_TestNumber147_Completeness0.98_SequenceLength694_Horizon1_WindowSize96.pt,0.2351791475919051,0.45810551204374167,1.6
LSTM_TestNumber149_Completeness0.98_SequenceLength694_Horizon3_WindowSize3.pt,0.3867559699071565,0.1023391812865497,2.5
LSTM_TestNumber14_Completeness1_SequenceLength216_Horizon3_WindowSize96.pt,0.5132477089419492,0.2660753880266075,3.9
LSTM_TestNumber150_Completeness0.98_SequenceLength694_Horizon3_WindowSize6.pt,0.27065157971104004,0.26327336551118913,1.8
LSTM_TestNumber151_Completeness0.98_SequenceLength694_Horizon3_WindowSize12.pt,0.27676907624603947,0.3073770491803279,1.9
LSTM_TestNumber152_Completeness0.98_SequenceLength694_Horizon3_WindowSize24.pt,0.2996619935019446,0.2491572622013777,1.9
LSTM_TestNumber153_Completeness0.98_SequenceLength694_Horizon3_WindowSize48.pt,0.2787891633972624,0.29394473838918284,1.8
LSTM_TestNumber154_Completeness0.98_SequenceLength694_Horizon3_WindowSize96.pt,0.29420581702905324,0.31042128603104213,2.1
LSTM_TestNumber156_Completeness0.98_SequenceLength694_Horizon6_WindowSize3.pt,0.3746833739517273,0.35103115401491886,2.6
LSTM_TestNumber157_Completeness0.98_SequenceLength694_Horizon6_WindowSize6.pt,0.3385943572585011,0.2779809802487198,2.3
LSTM_TestNumber158_Completeness0.98_SequenceLength694_Horizon6_WindowSize12.pt,0.33281214804440346,0.2049780380673499,2.4
LSTM_TestNumber159_Completeness0.98_SequenceLength694_Horizon6_WindowSize24.pt,0.32455031310886134,0.3372434017595308,2.3
LSTM_TestNumber160_Completeness0.98_SequenceLength694_Horizon6_WindowSize48.pt,0.31117440127929114,0.33818556094691954,2.1
LSTM_TestNumber161_Completeness0.98_SequenceLength694_Horizon6_WindowSize96.pt,0.3044239603846784,0.2661540736359604,2.3
LSTM_TestNumber163_Completeness0.98_SequenceLength694_Horizon12_WindowSize3.pt,0.3855924128326546,0.3659250585480094,2.6
LSTM_TestNumber164_Completeness0.98_SequenceLength694_Horizon12_WindowSize6.pt,0.39074917841997425,0.13177159590043924,2.5
LSTM_TestNumber165_Completeness0.98_SequenceLength694_Horizon12_WindowSize12.pt,0.3343891854882438,0.1758241758241758,2.4
LSTM_TestNumber166_Completeness0.98_SequenceLength694_Horizon12_WindowSize24.pt,0.3799198264935603,0.14671361502347416,2.5
LSTM_TestNumber167_Completeness0.98_SequenceLength694_Horizon12_WindowSize48.pt,0.39406363215819196,0.20600353148911124,2.6
LSTM_TestNumber168_Completeness0.98_SequenceLength694_Horizon12_WindowSize96.pt,0.3602497464599656,0.5031074282332051,2.7
LSTM_TestNumber16_Completeness1_SequenceLength216_Horizon6_WindowSize3.pt,1.273114974721964,0.01462629808395495,8.4
LSTM_TestNumber170_Completeness0.98_SequenceLength694_Horizon24_WindowSize3.pt,0.375823979439203,0.07328154770628756,2.7
LSTM_TestNumber171_Completeness0.98_SequenceLength694_Horizon24_WindowSize6.pt,0.4456690364064067,0.6451612903225806,3.2
LSTM_TestNumber172_Completeness0.98_SequenceLength694_Horizon24_WindowSize12.pt,0.42947552977236336,0.19072769953051644,3.1
LSTM_TestNumber173_Completeness0.98_SequenceLength694_Horizon24_WindowSize24.pt,0.3785867129371402,0.0,2.6
LSTM_TestNumber174_Completeness0.98_SequenceLength694_Horizon24_WindowSize48.pt,0.47801165439998894,0.26521290702814204,3.3
LSTM_TestNumber175_Completeness0.98_SequenceLength694_Horizon24_WindowSize96.pt,0.42745420815610624,0.8298755186721992,4.0
LSTM_TestNumber177_Completeness0.98_SequenceLength1388_Horizon1_WindowSize3.pt,0.2636935375580226,0.58470983774302,1.7
LSTM_TestNumber178_Completeness0.98_SequenceLength1388_Horizon1_WindowSize6.pt,0.2736742768906826,0.453282643661354,1.9
LSTM_TestNumber179_Completeness0.98_SequenceLength1388_Horizon1_WindowSize12.pt,0.22906336503432828,0.23412350014632718,1.5
LSTM_TestNumber17_Completeness1_SequenceLength216_Horizon6_WindowSize6.pt,0.9136369882607512,0.0,5.7
LSTM_TestNumber180_Completeness0.98_SequenceLength1388_Horizon1_WindowSize24.pt,0.27312888749638375,0.21981242672919113,1.9
LSTM_TestNumber181_Completeness0.98_SequenceLength1388_Horizon1_WindowSize48.pt,0.2111603265261846,0.3232916972814107,1.3
LSTM_TestNumber182_Completeness0.98_SequenceLength1388_Horizon1_WindowSize96.pt,0.260037187026264,0.3989951233929363,1.6
LSTM_TestNumber184_Completeness0.98_SequenceLength1388_Horizon3_WindowSize3.pt,0.32921121355155347,0.19005847953216373,2.2
LSTM_TestNumber185_Completeness0.98_SequenceLength1388_Horizon3_WindowSize6.pt,0.34415179187243405,0.21939447125932426,2.4
LSTM_TestNumber186_Completeness0.98_SequenceLength1388_Horizon3_WindowSize12.pt,0.27053392085981126,0.29274004683840754,1.8
LSTM_TestNumber187_Completeness0.98_SequenceLength1388_Horizon3_WindowSize24.pt,0.3115397703787299,0.3517514289901803,2.0
LSTM_TestNumber188_Completeness0.98_SequenceLength1388_Horizon3_WindowSize48.pt,0.31573502019075234,0.19106407995296884,2.0
LSTM_TestNumber189_Completeness0.98_SequenceLength1388_Horizon3_WindowSize96.pt,0.2733441916104641,0.6356245380635624,2.0
LSTM_TestNumber18_Completeness1_SequenceLength216_Horizon6_WindowSize12.pt,1.4515755301909443,0.0,8.7
LSTM_TestNumber191_Completeness0.98_SequenceLength1388_Horizon6_WindowSize3.pt,0.3264286090169575,0.21939447125932426,2.5
LSTM_TestNumber192_Completeness0.98_SequenceLength1388_Horizon6_WindowSize6.pt,0.33641501731345497,0.19019751280175565,2.2
LSTM_TestNumber193_Completeness0.98_SequenceLength1388_Horizon6_WindowSize12.pt,0.31048853486566824,0.5563689604685212,2.2
LSTM_TestNumber194_Completeness0.98_SequenceLength1388_Horizon6_WindowSize24.pt,0.3312997139348858,0.21994134897360706,2.1
LSTM_TestNumber195_Completeness0.98_SequenceLength1388_Horizon6_WindowSize48.pt,0.34583720710044336,0.19114836053521542,2.3
LSTM_TestNumber196_Completeness0.98_SequenceLength1388_Horizon6_WindowSize96.pt,0.2902529564638995,0.32529942333284045,2.1
LSTM_TestNumber198_Completeness0.98_SequenceLength1388_Horizon12_WindowSize3.pt,0.41503944294949163,0.351288056206089,2.7
LSTM_TestNumber199_Completeness0.98_SequenceLength1388_Horizon12_WindowSize6.pt,0.4315996546861056,0.29282576866764276,2.9
LSTM_TestNumber19_Completeness1_SequenceLength216_Horizon6_WindowSize24.pt,0.8569733463781539,0.21994134897360706,4.9
LSTM_TestNumber200_Completeness0.98_SequenceLength1388_Horizon12_WindowSize12.pt,0.3438192112410883,0.11721611721611722,2.3
LSTM_TestNumber201_Completeness0.98_SequenceLength1388_Horizon12_WindowSize24.pt,0.3884023152332496,0.2640845070422535,2.5
LSTM_TestNumber202_Completeness0.98_SequenceLength1388_Horizon12_WindowSize48.pt,0.3517981681732023,0.39729252501471457,2.8
LSTM_TestNumber203_Completeness0.98_SequenceLength1388_Horizon12_WindowSize96.pt,0.3629058047637857,0.39952648712636873,2.5
LSTM_TestNumber205_Completeness0.98_SequenceLength1388_Horizon24_WindowSize3.pt,0.39372074453079176,0.04396892862377254,2.6
LSTM_TestNumber206_Completeness0.98_SequenceLength1388_Horizon24_WindowSize6.pt,0.3730675703965486,0.07331378299120235,2.6
LSTM_TestNumber207_Completeness0.98_SequenceLength1388_Horizon24_WindowSize12.pt,0.3561650166678767,0.07335680751173708,2.4
LSTM_TestNumber208_Completeness0.98_SequenceLength1388_Horizon24_WindowSize24.pt,0.4356989842266728,0.0,2.7
LSTM_TestNumber209_Completeness0.98_SequenceLength1388_Horizon24_WindowSize48.pt,0.42139398205109996,0.08840430234271401,3.0
LSTM_TestNumber20_Completeness1_SequenceLength216_Horizon6_WindowSize48.pt,0.8321414449254332,0.02940744008234083,6.0
LSTM_TestNumber210_Completeness0.98_SequenceLength1388_Horizon24_WindowSize96.pt,0.3563422773771185,0.05927682276229994,2.4
LSTM_TestNumber212_Completeness0.98_SequenceLength2082_Horizon1_WindowSize3.pt,0.30484009262618206,0.13155971349217951,2.1
LSTM_TestNumber213_Completeness0.98_SequenceLength2082_Horizon1_WindowSize6.pt,0.25180745918547565,0.511770726714432,1.7
LSTM_TestNumber214_Completeness0.98_SequenceLength2082_Horizon1_WindowSize12.pt,0.2807987211282365,1.082821188176763,2.1
LSTM_TestNumber215_Completeness0.98_SequenceLength2082_Horizon1_WindowSize24.pt,0.27029769090133965,0.10257913247362252,1.8
LSTM_TestNumber216_Completeness0.98_SequenceLength2082_Horizon1_WindowSize48.pt,0.26785956426348634,0.5584129316678912,2.0
LSTM_TestNumber217_Completeness0.98_SequenceLength2082_Horizon1_WindowSize96.pt,0.2725675036059247,0.384217526230235,1.7
LSTM_TestNumber219_Completeness0.98_SequenceLength2082_Horizon3_WindowSize3.pt,0.3237049237904513,0.38011695906432746,2.3
LSTM_TestNumber21_Completeness1_SequenceLength216_Horizon6_WindowSize96.pt,1.3574243797565555,0.0,9.3
LSTM_TestNumber220_Completeness0.98_SequenceLength2082_Horizon3_WindowSize6.pt,0.30062659552348286,0.5119204329384233,2.3
LSTM_TestNumber221_Completeness0.98_SequenceLength2082_Horizon3_WindowSize12.pt,0.3384323090969289,0.3805620608899297,2.6
LSTM_TestNumber222_Completeness0.98_SequenceLength2082_Horizon3_WindowSize24.pt,0.26001294018614846,0.45434559577898276,1.7
LSTM_TestNumber223_Completeness0.98_SequenceLength2082_Horizon3_WindowSize48.pt,0.27547610745119017,0.26455026455026454,1.8
LSTM_TestNumber224_Completeness0.98_SequenceLength2082_Horizon3_WindowSize96.pt,0.280892523545757,0.31042128603104213,1.9
LSTM_TestNumber226_Completeness0.98_SequenceLength2082_Horizon6_WindowSize3.pt,0.30808334315667507,0.27789966359514406,2.1
LSTM_TestNumber227_Completeness0.98_SequenceLength2082_Horizon6_WindowSize6.pt,0.3387720996946878,0.20482809070958302,2.4
LSTM_TestNumber228_Completeness0.98_SequenceLength2082_Horizon6_WindowSize12.pt,0.32945849806025307,0.3513909224011713,2.2
LSTM_TestNumber229_Completeness0.98_SequenceLength2082_Horizon6_WindowSize24.pt,0.3338836468236697,0.24926686217008803,2.5
LSTM_TestNumber230_Completeness0.98_SequenceLength2082_Horizon6_WindowSize48.pt,0.3509308534456657,0.16174092045287458,2.4
