Completeness,Sequence Length,Horizon,Window Size,Train Metrics,Test Metrics,Test Number
1,216,1,1,"[[0, 0.6293397251707078, 0.5596694459274112], [1, 0.1959969463271343, 0.3726025536458959], [2, 0.4281162547572008, 0.42401271186942746], [3, 0.15653329731801272, 0.3406433464150442], [4, 0.07199905668808655, 0.21985093746689824], [5, 0.04954298612375913, 0.19789567532353047], [6, 0.04004494040484794, 0.17522504551514453], [7, 0.037710514649833465, 0.16739946934633795], [8, 0.0364384649252646, 0.16179773493451355], [9, 0.03622285219766623, 0.16150560529981764], [10, 0.035770411473508415, 0.16032394735569555], [11, 0.03549621762728996, 0.1592891353991137], [12, 0.03522292039600539, 0.15845856634175748], [13, 0.0350118736916391, 0.15768606909207042], [14, 0.0348218599551315, 0.1570927716873814], [15, 0.0346552228518042, 0.15652486793252593], [16, 0.03450863852049224, 0.1560532131080423], [17, 0.03437764914071357, 0.15563182574452034], [18, 0.03426075927034782, 0.15526220019818712], [19, 0.03415572964480485, 0.15493498851604962], [20, 0.034061113343341276, 0.15464369988395726], [21, 0.033975649037694726, 0.15438362065024266], [22, 0.03389826738698916, 0.15415044055503643], [23, 0.033828101242596116, 0.1539408172093699], [24, 0.033764392788394944, 0.1537518841573383], [25, 0.03370647748604163, 0.15358122033704724], [26, 0.033653793195050886, 0.15342684473221369], [27, 0.033605831434463405, 0.15328697177226674], [28, 0.03356214780466293, 0.15316009289193724], [29, 0.033522348348262974, 0.15304490483249042], [30, 0.033486071407837284, 0.1529402506499438], [31, 0.033453008900819856, 0.15284509855847664], [32, 0.033422859115737745, 0.1527585250696982], [33, 0.03339537018010477, 0.15267976457476806], [34, 0.03337030759112994, 0.1526080802039558], [35, 0.03334744809597561, 0.15254279693048722], [36, 0.033326605774081225, 0.15248333568701036], [37, 0.03330759948056022, 0.15242915632203033], [38, 0.03329027291461402, 0.15237980811982074], [39, 0.033274466896810656, 0.152334845523948], [40, 0.03326006835347719, 0.15229391916875443], [41, 0.033246940478089855, 0.15225660350219397], [42, 0.03323496793746017, 0.15222260092689047], [43, 0.03322406160772185, 0.15219162944281306], [44, 0.03321412062822757, 0.15216339533698686], [45, 0.033205064029475165, 0.15213766960378122], [46, 0.03319681150341322, 0.1521142139401688], [47, 0.03318928965282711, 0.15209286726798799], [48, 0.03318244822863066, 0.15207343109629215], [49, 0.03317621170902963, 0.15205571898949874]]","[[0, 0.03259525168687105, 0.17866799035952827], [1, 0.006413087326412399, 0.07964563502396181], [2, 0.4028378874063492, 0.6342402777538131], [3, 0.022491473859796923, 0.14867796573978045], [4, 0.005455307778902352, 0.07280653727697832], [5, 0.024420379971464474, 0.15609723883940343], [6, 0.00764565650994579, 0.08639392652633754], [7, 0.006509342386076848, 0.07886023639287969], [8, 0.006632306380197406, 0.07929009536337721], [9, 0.006655222736299038, 0.07927606875075109], [10, 0.006088404023709397, 0.07534810069585203], [11, 0.005858956874969105, 0.07367785752916121], [12, 0.005551039047228794, 0.0713559870019], [13, 0.005374304795016845, 0.06998195461502517], [14, 0.00517919830357035, 0.06843609818353408], [15, 0.005037542820597689, 0.06728862926725522], [16, 0.004913072373407583, 0.06626511487914837], [17, 0.004810844509241481, 0.06541213345441564], [18, 0.004724914363274972, 0.06468735934616798], [19, 0.004652253468520939, 0.06406885869364635], [20, 0.004590496052211772, 0.06353930795125741], [21, 0.004537584085483104, 0.06308297627256133], [22, 0.004491991091830035, 0.06268793702996377], [23, 0.004452458408195525, 0.06234415399669346], [24, 0.004417999123688787, 0.06204363447652201], [25, 0.004387821943964809, 0.06177987023872849], [26, 0.0043612724596944945, 0.06154741465187626], [27, 0.004337821116981407, 0.061341807668213864], [28, 0.004317041020840406, 0.061159431601832716], [29, 0.0042985731464189785, 0.06099721806090069], [30, 0.004282107576727867, 0.06085251317970586], [31, 0.004267387460762014, 0.06072309837544098], [32, 0.004254214795461546, 0.06060724720650613], [33, 0.004242398562685897, 0.06050330485680195], [34, 0.0042317781286935014, 0.06040985456556352], [35, 0.0042222193636310594, 0.06032573854363874], [36, 0.004213595394200335, 0.060249848958342976], [37, 0.004205805404732625, 0.06018129823319818], [38, 0.0041987831161047024, 0.06011949852151399], [39, 0.0041924330677526695, 0.06006361042245815], [40, 0.004186692337195079, 0.06001308452417186], [41, 0.004181481102326264, 0.05996722345494038], [42, 0.004176768280255298, 0.05992574140572641], [43, 0.004172481984520952, 0.0598880180353459], [44, 0.004168598117151608, 0.05985384156386927], [45, 0.004165061380869399, 0.05982271960494908], [46, 0.004161857573005061, 0.05979452383669425], [47, 0.004158950449588398, 0.05976893874505942], [48, 0.004156307045680781, 0.05974567151027138], [49, 0.00415390378717954, 0.059724519285851645]]",2
1,216,1,1,"[[0, 0.8935321171912143, 0.6559388223433978], [1, 0.6574623385621678, 0.6643696728118538], [2, 0.2557015871806514, 0.4669468986235203], [3, 0.04984558506735733, 0.20402560425638416], [4, 0.044373120342026506, 0.17851584475305843], [5, 0.043314411285488554, 0.1716826941063328], [6, 0.037060936591366216, 0.1653396439324121], [7, 0.03645018816903411, 0.1596036328035582], [8, 0.03570181100318829, 0.1590696204207346], [9, 0.03525713491364427, 0.1577697769925976], [10, 0.03475998471757131, 0.15670018720771053], [11, 0.03433641758359348, 0.15578629690231946], [12, 0.03391997613999549, 0.15491295144179726], [13, 0.033539718842976504, 0.15409340063652857], [14, 0.03317918029746839, 0.15329843614713873], [15, 0.032846704114317185, 0.15258720069288592], [16, 0.032535689392326664, 0.15186455670358445], [17, 0.03224529525254011, 0.1512635256777665], [18, 0.031977528891903126, 0.15059474536536585], [19, 0.03172106454093453, 0.15010779727500453], [20, 0.0314888984153402, 0.14946673405803823], [21, 0.03125817002174223, 0.1490854068467346], [22, 0.03105239500568825, 0.14846097045514164], [23, 0.03083957462859828, 0.14814466282322658], [24, 0.030652928373975947, 0.14756609696193926], [25, 0.030457896981499203, 0.14725719631422557], [26, 0.030290174699898455, 0.14677930296449687], [27, 0.030119104790390424, 0.1464533100615625], [28, 0.02996924637340098, 0.14608185214482722], [29, 0.029821804076034044, 0.1457588877169803], [30, 0.029687014874070883, 0.14545078204082762], [31, 0.02955874111891414, 0.14515872259980472], [32, 0.029438958184549675, 0.1448874012575047], [33, 0.029326723963354846, 0.14463222050676072], [34, 0.02922182758837672, 0.14439380886219144], [35, 0.029124000614198547, 0.14417143723850162], [36, 0.02903291670649889, 0.14396430192262416], [37, 0.0289482627662697, 0.1437717023402654], [38, 0.028869719383129405, 0.14359294223745764], [39, 0.02879697080546369, 0.1434272913467351], [40, 0.02872969634786603, 0.14327403428532948], [41, 0.028667568298433685, 0.1431324201180551], [42, 0.028610276080490576, 0.14300176923196878], [43, 0.028557519361908947, 0.1428814201183137], [44, 0.028508991795769406, 0.14277066770523733], [45, 0.028464407053044333, 0.14266885077191344], [46, 0.028423493658746815, 0.14257537804529063], [47, 0.02838597683114044, 0.1424896189678407], [48, 0.028351610756501378, 0.1424110202681085], [49, 0.02832015518963869, 0.14233904906386657]]","[[0, 1.6562662521998088, 1.2865952761049761], [1, 0.286786546309789, 0.5347358853111458], [2, 0.0197044238448143, 0.13846079390508456], [3, 0.007062787500520547, 0.07884268993936848], [4, 0.005516301387009055, 0.067693718164493], [5, 0.0052865499261921895, 0.06719240375596276], [6, 0.003697772005883356, 0.05338637079463218], [7, 0.004777156330116365, 0.060018897322357746], [8, 0.0043642582190841495, 0.056509224462099265], [9, 0.004268326186623502, 0.05601696041057396], [10, 0.004252105301626822, 0.05591991494200289], [11, 0.0041708975926061, 0.05555548141372113], [12, 0.004146019780212858, 0.055443379910146195], [13, 0.004079217508963969, 0.05514444164247286], [14, 0.004084138050529873, 0.05516984196541617], [15, 0.004017881707113702, 0.05487575210935838], [16, 0.0040482012094192514, 0.055017436569100714], [17, 0.003971427203699325, 0.05468348469539613], [18, 0.004027653460070724, 0.054939834401504704], [19, 0.00393589415277044, 0.05454745158264245], [20, 0.004011455746270561, 0.05488395402426057], [21, 0.003914905728985711, 0.05447736806132353], [22, 0.0039879288063578615, 0.05479656362852713], [23, 0.00391184446925763, 0.054481783025963855], [24, 0.003955161344492808, 0.05467021930149422], [25, 0.003918355296870383, 0.054523111375131376], [26, 0.003926672756885334, 0.05456327742726242], [27, 0.003918813318402196, 0.054536693773970905], [28, 0.003912264578199635, 0.05451468543473236], [29, 0.003910995719100659, 0.05451417994143629], [30, 0.0039056704602747536, 0.05449656403333256], [31, 0.0039029924276595316, 0.05448941128345319], [32, 0.003899972201907076, 0.054480528327876365], [33, 0.0038972335581396087, 0.054472445843937796], [34, 0.0038948112730092057, 0.054465382377194914], [35, 0.003892600812832825, 0.05445889306544029], [36, 0.003890591067223189, 0.054452975217376964], [37, 0.003888769933837466, 0.05444760273348798], [38, 0.0038871137415602184, 0.05444268824561457], [39, 0.003885612493225684, 0.05443821855024076], [40, 0.003884240866076046, 0.05443411614713125], [41, 0.003882997768717663, 0.05443038079033998], [42, 0.003881879873612585, 0.05442701347456599], [43, 0.0038808616081951186, 0.05442392037323157], [44, 0.00387993639499958, 0.05442110860043672], [45, 0.003879092590068467, 0.054418527158951256], [46, 0.003878329114134734, 0.05441616404780922], [47, 0.003877628162930099, 0.05441399727318538], [48, 0.0038769962072061994, 0.05441202353157557], [49, 0.003876419461448677, 0.054410219834480855]]",3
1,216,1,1,"[[0, 0.9261026157154923, 0.7240200209136287], [1, 1.0746431045367248, 0.8986520864804978], [2, 0.3243235156960076, 0.47509387744580395], [3, 0.13802320267339901, 0.31100350892999973], [4, 0.056928323016368916, 0.21359140614812264], [5, 0.04109788054068174, 0.1792687471294205], [6, 0.03731520111960847, 0.16816359988953966], [7, 0.03545086921769239, 0.16198779153782028], [8, 0.03502403751813939, 0.16136961012607162], [9, 0.03504919550115509, 0.16035441238908005], [10, 0.038458021956362894, 0.16932911260092587], [11, 0.0342761581497533, 0.16059817757419106], [12, 0.03339111981248217, 0.15690973002309705], [13, 0.032704022025600785, 0.15545191573631167], [14, 0.03191259235054964, 0.15343962484733412], [15, 0.03131051476867426, 0.15163692376326104], [16, 0.030864131204517826, 0.1505044469410141], [17, 0.030436314753301087, 0.14944678587187954], [18, 0.0300236796472399, 0.14831002261781245], [19, 0.029629110408547734, 0.1471471135340353], [20, 0.029245922430640177, 0.14596122195880512], [21, 0.028876453660251128, 0.1447707692421914], [22, 0.02853072212365944, 0.14360381632555722], [23, 0.028419777185523083, 0.1433005455330003], [24, 0.029079350526444614, 0.1453580512601745], [25, 0.028538702593539796, 0.14369766661052363], [26, 0.028089876447449483, 0.14271351204968333], [27, 0.027561371109359675, 0.14093249178458428], [28, 0.027267400602189202, 0.13953951990136848], [29, 0.02763174060133419, 0.14081880948209774], [30, 0.027532532611595734, 0.1410743015794139], [31, 0.027716037501314923, 0.14127056556695367], [32, 0.02727201970161072, 0.13950233446138588], [33, 0.026873315895153654, 0.13838588433697008], [34, 0.02649422182834574, 0.13716220984045494], [35, 0.026291180557260912, 0.13625228545296122], [36, 0.026166158506558054, 0.1357125926833269], [37, 0.02606745307622034, 0.13539829748792395], [38, 0.026006086402395295, 0.1351979905240121], [39, 0.025939785886467212, 0.13513839671010802], [40, 0.025917364639185723, 0.1350419937588158], [41, 0.025775734579101914, 0.13461279565632522], [42, 0.025707949085959365, 0.13427214811208849], [43, 0.025620192755013704, 0.13401401443658603], [44, 0.02556735930210423, 0.13380493523425524], [45, 0.025517370174860672, 0.13366535926973755], [46, 0.02547738610190295, 0.13354148523618056], [47, 0.025440221425101515, 0.13343276326055875], [48, 0.025406989413091823, 0.13333524372342986], [49, 0.025376881395156186, 0.13324690766279693]]","[[0, 0.0440983468045791, 0.20730080233721168], [1, 0.7785044113794962, 0.8818599821757629], [2, 0.46606748302777606, 0.6822829444788066], [3, 0.03440402696530024, 0.1842569971699384], [4, 0.008048908493947238, 0.08711864745001169], [5, 0.0031874080984077104, 0.051994857706484265], [6, 0.00411205121781677, 0.05971995089818938], [7, 0.005053606762279135, 0.06753902168722013], [8, 0.006046019931090996, 0.07474957528124716], [9, 0.004756782429467421, 0.0650523393708416], [10, 0.0063312740142767625, 0.07661969907118332], [11, 0.004702647561013388, 0.06430621301525039], [12, 0.004490578292461578, 0.06245128501395486], [13, 0.004801153881999198, 0.06505743443933341], [14, 0.004442975851513135, 0.06194125233761614], [15, 0.004326159611082403, 0.06083369952798417], [16, 0.004339048343050915, 0.06088282313525483], [17, 0.0043055498438964905, 0.06049093171966589], [18, 0.004264324497550358, 0.06000749075730651], [19, 0.004225414680756027, 0.059526378911967666], [20, 0.004187599819488241, 0.05903787534487453], [21, 0.004154328911454286, 0.05857403987779656], [22, 0.004132881000449136, 0.058216864764915575], [23, 0.004120829286000216, 0.05793804204310282], [24, 0.003891172160062221, 0.05690427152597174], [25, 0.004135409749361922, 0.05816827363853836], [26, 0.004134213320336737, 0.0582048756462287], [27, 0.0041131657778047765, 0.05814785555152633], [28, 0.004039033864804272, 0.057847220093862915], [29, 0.004012298773280539, 0.0577847982441477], [30, 0.004086028745102037, 0.05820650196978433], [31, 0.003911844997977217, 0.057404471910972504], [32, 0.003944369170009547, 0.05760547525627308], [33, 0.004022873835613912, 0.05803156462537473], [34, 0.004045606328872964, 0.05817904431901849], [35, 0.004039850404903215, 0.05818995928946821], [36, 0.004031487920049888, 0.05818614500961077], [37, 0.0040338559495770214, 0.058231393872625055], [38, 0.004033181394333951, 0.058256739746177656], [39, 0.004039735923773454, 0.05831167832979651], [40, 0.004038271781610092, 0.058324448629465404], [41, 0.004041635159713526, 0.05835400876784754], [42, 0.004040895274859698, 0.05836436815418155], [43, 0.004042264637973858, 0.05838019527490194], [44, 0.004042685170134064, 0.05839149679565142], [45, 0.00404334604536416, 0.058401213085049926], [46, 0.0040436818975043325, 0.058408455939937536], [47, 0.0040439103067910764, 0.058413806600834395], [48, 0.004044035090676819, 0.05841777133209176], [49, 0.004044086081800439, 0.05842062985638472]]",4
1,216,1,1,"[[0, 1.0902526845922693, 0.7810317893954545], [1, 1.5895031527150423, 1.0812032574991233], [2, 0.763168602110818, 0.6851315075651956], [3, 0.6863983420247678, 0.6556690961539146], [4, 0.6942858709022403, 0.6769753880035286], [5, 0.6696142150089145, 0.6808591492528602], [6, 0.5673516789451242, 0.6363448227312809], [7, 0.41157093420624735, 0.5478977549804322], [8, 0.17287765280343592, 0.3405970064100555], [9, 0.17021459098905325, 0.3495312944868782], [10, 0.08551691705361009, 0.2672309205407314], [11, 0.06486231369781308, 0.22605350474678035], [12, 0.062120007397606966, 0.22243361618524635], [13, 0.07140764975920319, 0.23201595573724004], [14, 0.054288298916071655, 0.2085460841207522], [15, 0.051505306392209606, 0.1989200782041564], [16, 0.04325071942512295, 0.18283080618719838], [17, 0.04092265401241093, 0.1768367563995463], [18, 0.03871438822382345, 0.17143618616085282], [19, 0.03778745698353418, 0.1689085183674951], [20, 0.0370597039376662, 0.16710877248675587], [21, 0.036573121300898494, 0.16592143335105494], [22, 0.036173591820897855, 0.16494136171205104], [23, 0.03584616450734757, 0.16413714187437417], [24, 0.035573998065228804, 0.16347235803750712], [25, 0.035341867860915956, 0.16290736012993556], [26, 0.03514139594790322, 0.16242089767136386], [27, 0.03496653053898626, 0.1619975969543404], [28, 0.03481281395215774, 0.16162608219709018], [29, 0.03467686888870958, 0.16129793118583685], [30, 0.03455607945415977, 0.16100660907211464], [31, 0.03444832870627579, 0.1607468742268267], [32, 0.034351935673657866, 0.16051462907990582], [33, 0.03426547236431361, 0.16030634145858402], [34, 0.034187749930788415, 0.16011916627133568], [35, 0.034117765419432546, 0.15995061435623215], [36, 0.034054665319672495, 0.1597986673916658], [37, 0.033997692279444894, 0.1596614620497356], [38, 0.03394619117934781, 0.1595374214072675], [39, 0.03389962088222091, 0.159425269716823], [40, 0.03385745887098892, 0.15932370459294715], [41, 0.033819272980872485, 0.15923171929470267], [42, 0.03378467294696748, 0.15914834664187807], [43, 0.0337533055961103, 0.15907278003962178], [44, 0.033724858325513196, 0.15900421006609833], [45, 0.033699053382952114, 0.1589420033604482], [46, 0.033675652119200095, 0.15888558738363528], [47, 0.03365441414880479, 0.15883437303582562], [48, 0.03363513922377024, 0.15878787998091257], [49, 0.03361763761186012, 0.1587456621020254]]","[[0, 5.297063827514648, 2.2999337594590425], [1, 3.867485284805298, 1.966325266782269], [2, 2.0188140630722047, 1.4204870780339784], [3, 1.762370777130127, 1.3272469943799758], [4, 1.3401556968688966, 1.1571982063952961], [5, 0.7489604592323303, 0.8648480077241864], [6, 0.4109573483467102, 0.6403559109269944], [7, 0.5277962446212768, 0.726284461282734], [8, 0.43479926586151124, 0.659066984517314], [9, 0.13922159671783446, 0.37222375299510485], [10, 0.03428205400705338, 0.18476825042883638], [11, 0.09170274138450622, 0.3025249851553998], [12, 0.054940959066152574, 0.2330231682820086], [13, 0.0502490222454071, 0.22362346052536633], [14, 0.018400341272354126, 0.13398434384580632], [15, 0.010648002289235592, 0.10216893650341079], [16, 0.005858730431646109, 0.07557648204896121], [17, 0.004794480046257377, 0.06863689420058042], [18, 0.004066364048048854, 0.06335967990347866], [19, 0.0038335153367370367, 0.06159038063754248], [20, 0.003620760655030608, 0.05990321183765009], [21, 0.0034812381491065025, 0.058765485302915955], [22, 0.0033942597918212416, 0.058042067559188656], [23, 0.003333335742354393, 0.05752778182112297], [24, 0.0032904673367738723, 0.05716188656965395], [25, 0.003260412346571684, 0.05690327106777175], [26, 0.003238839888945222, 0.05671652877411469], [27, 0.0032232420053333044, 0.056580915049399105], [28, 0.0032118869479745627, 0.056481867687902365], [29, 0.0032035614363849162, 0.0564090793170177], [30, 0.0031974308658391237, 0.05635539081069576], [31, 0.003192916978150606, 0.05631581977348007], [32, 0.003189583867788315, 0.05628657928119925], [33, 0.00318714389577508, 0.05626517040927612], [34, 0.0031853694934397938, 0.05624960385358061], [35, 0.003184079471975565, 0.05623829080623612], [36, 0.0031831631902605297, 0.056230266149991694], [37, 0.0031825440004467965, 0.056224854628137214], [38, 0.0031821233220398425, 0.05622118832684214], [39, 0.0031818802002817393, 0.05621908484555175], [40, 0.003181765927001834, 0.05621811573312604], [41, 0.003181735472753644, 0.05621788093918845], [42, 0.0031817877199500797, 0.05621837366059419], [43, 0.0031818834599107505, 0.056219252299202674], [44, 0.0031820251140743496, 0.05622052768976558], [45, 0.003182174917310476, 0.056221875942896925], [46, 0.00318236667662859, 0.056223591945660234], [47, 0.003182565839961171, 0.05622537225670252], [48, 0.0031827947124838827, 0.056227413486106284], [49, 0.0031830261461436747, 0.056229472796235004]]",5
1,216,1,1,"[[0, 2.0937942641732445, 1.0426229253037549], [1, 1.1010078167652382, 0.8693580043521871], [2, 0.7578706831178245, 0.7324796908361573], [3, 0.9110077641466084, 0.8203532208462078], [4, 0.5636318980113548, 0.6505976911363031], [5, 0.28257344926104827, 0.4666586215584798], [6, 0.23785247220931685, 0.41401007480114665], [7, 0.18131410456536448, 0.36966551807919307], [8, 0.12633281310691552, 0.31291831784591684], [9, 0.09751255985568552, 0.27667148195225705], [10, 0.08604510342154433, 0.25876369711406894], [11, 0.08213931048179374, 0.2513679928145085], [12, 0.08027339471942362, 0.24840733604469817], [13, 0.07812528739518979, 0.2455144648755623], [14, 0.07581722610356177, 0.24180326958420853], [15, 0.0740966377505923, 0.23860915311208442], [16, 0.07280872863553026, 0.23624678456942494], [17, 0.07168441726004376, 0.23423610484553595], [18, 0.07071715124937542, 0.23245323498415255], [19, 0.06988901050542207, 0.23091355492278764], [20, 0.06916508993462604, 0.22955492517671497], [21, 0.06853068902102463, 0.22835050314151625], [22, 0.06797056382193285, 0.22727957549461622], [23, 0.06747355624375974, 0.22632245019932665], [24, 0.06703055775998269, 0.22546486570335814], [25, 0.06663422182421475, 0.22469416183917001], [26, 0.06627852357376147, 0.2240000615561844], [27, 0.0659584317027646, 0.2233736603193164], [28, 0.06566974608337178, 0.2228074473107114], [29, 0.06540887033128563, 0.2222948643721011], [30, 0.06517279742504745, 0.2218303561891863], [31, 0.064958850360092, 0.2214089276797347], [32, 0.0647647645434036, 0.22102630209958454], [33, 0.06458853995975326, 0.2206786616438669], [34, 0.06442840320660788, 0.22036262360797113], [35, 0.06428280045442722, 0.22007516087889428], [36, 0.06415035901591182, 0.21981362219321307], [37, 0.06402983267188948, 0.21957557889935736], [38, 0.0639201296657762, 0.21935889966530694], [39, 0.06382022562491543, 0.2191615700408446], [40, 0.06372925373451675, 0.21898187376540162], [41, 0.06364640651051612, 0.21881822230756612], [42, 0.06357094461974852, 0.2186691597013227], [43, 0.06350220980889656, 0.21853341300043527], [44, 0.06343959633480101, 0.21840977451454158], [45, 0.06338257065919392, 0.21829715350239576], [46, 0.0633306301144116, 0.21819457490177122], [47, 0.06328332604949966, 0.21810117418139277], [48, 0.06324025180519503, 0.21801612178162014], [49, 0.06320101800648605, 0.21793865572606838]]","[[0, 0.09798532575368882, 0.3119016829156692], [1, 1.1042922258377075, 1.0506012812859153], [2, 1.6619368553161622, 1.2889203621218488], [3, 0.3434860646724701, 0.5855773619472181], [4, 0.08095397651195527, 0.28373571206928844], [5, 0.19425939917564392, 0.4404805688461331], [6, 0.10714923292398452, 0.3271493386490395], [7, 0.05318021774291992, 0.2304160130148294], [8, 0.029984474554657935, 0.17291490428374406], [9, 0.01953755021095276, 0.13946704645146185], [10, 0.01711348257958889, 0.13049189053169344], [11, 0.017197479493916035, 0.13082429652411226], [12, 0.015292208828032016, 0.1233503499065655], [13, 0.012446017749607564, 0.11124271137328896], [14, 0.010867236740887165, 0.10391999366415909], [15, 0.010013619251549245, 0.09973766408836547], [16, 0.00920123914256692, 0.09558866387656208], [17, 0.008556011877954007, 0.09216056289987515], [18, 0.008065242599695922, 0.08946513786273155], [19, 0.007651476003229618, 0.08712776927799742], [20, 0.007314608804881573, 0.08517727783243653], [21, 0.00703350156545639, 0.0835145993917327], [22, 0.006798219215124845, 0.08209688273253118], [23, 0.00659977151080966, 0.08088162372012586], [24, 0.006431426759809256, 0.07983603332344366], [25, 0.006287789717316627, 0.07893280007079995], [26, 0.0061646045185625555, 0.07814971920275475], [27, 0.0060584375634789465, 0.07746834979741231], [28, 0.005966499075293541, 0.07687331610053554], [29, 0.005886565148830414, 0.07635211579527744], [30, 0.005816774722188711, 0.0758940487465686], [31, 0.005755641032010317, 0.07549045368861187], [32, 0.0057019002735614775, 0.07513381464240909], [33, 0.005654508806765079, 0.07481785736505932], [34, 0.005612609069794416, 0.07453735285378962], [35, 0.005575466528534889, 0.07428777777674604], [36, 0.005542444810271263, 0.07406515990410131], [37, 0.0055130540393292906, 0.07386643267372979], [38, 0.00548682902008295, 0.07368863450903003], [39, 0.005463378410786391, 0.07352926692471042], [40, 0.005442371498793364, 0.07338619742163963], [41, 0.00542351184412837, 0.07325750331592724], [42, 0.005406595952808857, 0.0731418674886416], [43, 0.005391397513449192, 0.07303781192332857], [44, 0.005377684952691197, 0.07294379083223598], [45, 0.005365326814353466, 0.07285894941643223], [46, 0.00535417846404016, 0.0727823220850462], [47, 0.005344117200002075, 0.07271309455269968], [48, 0.005335014872252941, 0.07265040680286186], [49, 0.005326778441667557, 0.07259362823211807]]",6
1,216,1,1,"[[0, 2.3323992205162845, 1.1023504808361377], [1, 0.6402293629944324, 0.7006285443173818], [2, 0.2719513193393747, 0.43610731563293675], [3, 0.15964791163181266, 0.3380009803295025], [4, 0.061824994278140366, 0.21357891297461543], [5, 0.03849977458594367, 0.17658897802997317], [6, 0.043057639132409044, 0.18192435765869205], [7, 0.037999703005577125, 0.1733716881041629], [8, 0.04373518367841219, 0.1801137153844341], [9, 0.035266287197979786, 0.169957491225852], [10, 0.03334790678733649, 0.16487745071399065], [11, 0.031550127236793436, 0.16194059923865323], [12, 0.03060486268562575, 0.15885878104544263], [13, 0.031051258537142228, 0.15915895949140849], [14, 0.03015122909952576, 0.1577161558464981], [15, 0.03089630256484573, 0.15816870801848334], [16, 0.029394244231904548, 0.15602364610210903], [17, 0.029069970808147143, 0.15460134859233668], [18, 0.02882930083433166, 0.15400687215662873], [19, 0.028564284128757816, 0.15340689977989733], [20, 0.028345519133533042, 0.15279458646019892], [21, 0.028120812416697543, 0.15225229124498194], [22, 0.027914756249325972, 0.15172784127527753], [23, 0.027717816294170916, 0.15122854653343484], [24, 0.027529452985618263, 0.15074763103346953], [25, 0.027351027296390384, 0.150291285783078], [26, 0.027182759251445532, 0.14986261350989377], [27, 0.027027361715833347, 0.14946399959261958], [28, 0.02688531921012327, 0.14909903704554536], [29, 0.026756375775827717, 0.14876649430849137], [30, 0.026639078103471547, 0.1484631096235487], [31, 0.02653200743952766, 0.14818453117099703], [32, 0.026433739898493513, 0.14792733696225877], [33, 0.026343283767346293, 0.14768901340375676], [34, 0.026259677407021325, 0.14746808558082833], [35, 0.026182311043764155, 0.14726309168972995], [36, 0.02611053504127388, 0.1470730137137482], [37, 0.026043949163674068, 0.1468964945079778], [38, 0.0259821014769841, 0.14673271909759922], [39, 0.025924690766260028, 0.14658062220664492], [40, 0.025871384258304413, 0.1464395249427049], [41, 0.02582192136712062, 0.14630864035477917], [42, 0.02577604299100737, 0.14618731257453216], [43, 0.025733545209125925, 0.14607497766809008], [44, 0.02569420971364404, 0.14597105498291627], [45, 0.02565784703862543, 0.14587503802857713], [46, 0.025624288983332615, 0.1457864747410966], [47, 0.02559335107798688, 0.14570486384768755], [48, 0.025564882477434974, 0.14562978675880586], [49, 0.02553873576107435, 0.1455608624587183]]","[[0, 1.9452281792958577, 1.3945621581813388], [1, 0.06493841111660004, 0.2542887912240555], [2, 0.14181339740753174, 0.3762585025454412], [3, 0.009927064801255861, 0.09935526672491614], [4, 0.0026126473288362226, 0.04959064149952198], [5, 0.0065164534995953245, 0.0804075452008083], [6, 0.004100436422352989, 0.06354472289089126], [7, 0.0031256445605928698, 0.055208397186928465], [8, 0.005449004005640745, 0.0735075467692753], [9, 0.002344807842746377, 0.04634097732662542], [10, 0.0037735612131655216, 0.06099106073775954], [11, 0.003533340757712722, 0.05895674611314002], [12, 0.0027648350223898888, 0.05168835051735814], [13, 0.0030402178720881543, 0.05441956085725463], [14, 0.002660491426164905, 0.050560379392149274], [15, 0.0028861343938236437, 0.052906285878789226], [16, 0.0027100401930510998, 0.05107943060220902], [17, 0.002640503031822542, 0.050345455761769596], [18, 0.002682877006009221, 0.05080879356912632], [19, 0.002622289350256324, 0.05015094133570384], [20, 0.0025798491357515254, 0.04968173279880292], [21, 0.002564600707652668, 0.049514485707259415], [22, 0.002546231417606274, 0.049311334350030406], [23, 0.0025247917122518024, 0.04907118864632374], [24, 0.0025055524117002883, 0.04885423346678595], [25, 0.002488691204537948, 0.048663037826604506], [26, 0.0024732642729456225, 0.04848709973657023], [27, 0.0024590701020012298, 0.04832434118815026], [28, 0.0024463541728133955, 0.048177959029963], [29, 0.0024351358491306505, 0.04804849393791887], [30, 0.0024251474921281138, 0.047932995588443376], [31, 0.0024159693081552782, 0.04782658505448775], [32, 0.002407437306828797, 0.04772734795978767], [33, 0.002399538216801981, 0.047635185470059425], [34, 0.0023923821669692793, 0.04755151733386789], [35, 0.002385950918930272, 0.04747619145963498], [36, 0.0023802199478571615, 0.047408993409369826], [37, 0.0023751025243351855, 0.04734890695720601], [38, 0.0023705443212141595, 0.047295340164241], [39, 0.0023664788265402117, 0.04724751868010421], [40, 0.002362864227810254, 0.04720497084365364], [41, 0.0023596467217430472, 0.04716708448612478], [42, 0.0023567868629470468, 0.047133387027306024], [43, 0.002354237250983715, 0.047103336110794376], [44, 0.002351972390897572, 0.04707663349291804], [45, 0.0023499545253192386, 0.04705284765769336], [46, 0.0023481641740848622, 0.04703173017724533], [47, 0.002346570157290747, 0.04701293216415922], [48, 0.002345148920236776, 0.04699617620276946], [49, 0.0023438838737395904, 0.046981251827151044]]",7
