Model,Mean Error,Anomaly Percentage,Anomaly Threshold
LSTM_TestNumber245_Completeness0.98_SequenceLength3470_Horizon12_WindowSize96.pt,0.3793966367562839,0.0,2.7
LSTM_TestNumber247_Completeness0.98_SequenceLength3470_Horizon24_WindowSize3.pt,0.7499915588731219,0.029312619082515024,3.7
LSTM_TestNumber248_Completeness0.98_SequenceLength3470_Horizon24_WindowSize6.pt,0.6148879524644382,0.05865102639296188,3.3
LSTM_TestNumber249_Completeness0.98_SequenceLength3470_Horizon24_WindowSize12.pt,0.6719272733663415,0.8656103286384976,4.4
LSTM_TestNumber24_Completeness1_SequenceLength216_Horizon24_WindowSize6.pt,1.220542507846098,0.9970674486803521,10.9
LSTM_TestNumber250_Completeness0.98_SequenceLength3470_Horizon24_WindowSize24.pt,0.421831708659859,0.0,2.9
LSTM_TestNumber251_Completeness0.98_SequenceLength3470_Horizon24_WindowSize48.pt,0.4271468395369057,0.0,3.0
LSTM_TestNumber252_Completeness0.98_SequenceLength3470_Horizon24_WindowSize96.pt,0.5788407461074113,0.0,3.8
LSTM_TestNumber254_Completeness0.96_SequenceLength1288_Horizon3_WindowSize3.pt,0.24670809000085264,0.32163742690058483,1.7
LSTM_TestNumber255_Completeness0.96_SequenceLength1288_Horizon3_WindowSize6.pt,0.23589972864687767,0.33640485593096386,1.7
LSTM_TestNumber256_Completeness0.96_SequenceLength1288_Horizon3_WindowSize12.pt,0.23624865261971162,0.4976580796252928,1.7
LSTM_TestNumber257_Completeness0.96_SequenceLength1288_Horizon3_WindowSize24.pt,0.21223488289181192,0.38106404807269534,1.6
LSTM_TestNumber258_Completeness0.96_SequenceLength1288_Horizon3_WindowSize48.pt,0.2107459438206441,0.3821281599059377,1.6
LSTM_TestNumber259_Completeness0.96_SequenceLength1288_Horizon3_WindowSize96.pt,0.2606724272563371,0.3991130820399113,1.7
LSTM_TestNumber25_Completeness1_SequenceLength216_Horizon24_WindowSize12.pt,0.6570168328132959,0.0,3.8
LSTM_TestNumber261_Completeness0.96_SequenceLength1288_Horizon6_WindowSize3.pt,0.385524615476344,0.1170103846716396,2.4
LSTM_TestNumber262_Completeness0.96_SequenceLength1288_Horizon6_WindowSize6.pt,0.3650719512932329,0.08778346744696415,2.5
LSTM_TestNumber263_Completeness0.96_SequenceLength1288_Horizon6_WindowSize12.pt,0.3399073676016671,0.2049780380673499,2.3
LSTM_TestNumber264_Completeness0.96_SequenceLength1288_Horizon6_WindowSize24.pt,0.32465263187347065,0.1466275659824047,2.2
LSTM_TestNumber265_Completeness0.96_SequenceLength1288_Horizon6_WindowSize48.pt,0.2936477679470663,0.23525952065872663,2.2
LSTM_TestNumber266_Completeness0.96_SequenceLength1288_Horizon6_WindowSize96.pt,0.6794540399538608,0.0,4.1
LSTM_TestNumber268_Completeness0.96_SequenceLength1288_Horizon12_WindowSize3.pt,0.6050109284048063,0.029274004683840747,3.4
LSTM_TestNumber269_Completeness0.96_SequenceLength1288_Horizon12_WindowSize6.pt,0.5697675864569932,0.043923865300146414,3.3
LSTM_TestNumber26_Completeness1_SequenceLength216_Horizon24_WindowSize24.pt,0.7899492267021341,0.014692918013517487,4.2
LSTM_TestNumber270_Completeness0.96_SequenceLength1288_Horizon12_WindowSize12.pt,0.5129702820058455,0.05860805860805861,3.0
LSTM_TestNumber271_Completeness0.96_SequenceLength1288_Horizon12_WindowSize24.pt,0.4298069164050812,0.029342723004694836,2.9
LSTM_TestNumber272_Completeness0.96_SequenceLength1288_Horizon12_WindowSize48.pt,0.4413872740164647,0.02942907592701589,3.0
LSTM_TestNumber273_Completeness0.96_SequenceLength1288_Horizon12_WindowSize96.pt,0.42865925845638947,0.059189109203906486,2.9
LSTM_TestNumber275_Completeness0.96_SequenceLength1288_Horizon24_WindowSize3.pt,0.7217462547246296,0.0,4.1
LSTM_TestNumber276_Completeness0.96_SequenceLength1288_Horizon24_WindowSize6.pt,0.6435531122385888,0.01466275659824047,3.8
LSTM_TestNumber277_Completeness0.96_SequenceLength1288_Horizon24_WindowSize12.pt,0.5478666005781122,0.014671361502347418,3.5
LSTM_TestNumber278_Completeness0.96_SequenceLength1288_Horizon24_WindowSize24.pt,0.568558174501284,0.0,3.7
LSTM_TestNumber279_Completeness0.96_SequenceLength1288_Horizon24_WindowSize48.pt,0.5820529275708003,0.0,3.8
LSTM_TestNumber27_Completeness1_SequenceLength216_Horizon24_WindowSize48.pt,0.5819724995084999,0.0,3.5
LSTM_TestNumber280_Completeness0.96_SequenceLength1288_Horizon24_WindowSize96.pt,0.7626722837010548,0.0,4.5
LSTM_TestNumber282_Completeness0.96_SequenceLength2576_Horizon3_WindowSize3.pt,0.24850572809984217,0.3508771929824561,1.7
LSTM_TestNumber283_Completeness0.96_SequenceLength2576_Horizon3_WindowSize6.pt,0.2348795169638705,0.39491004826678366,1.7
LSTM_TestNumber284_Completeness0.96_SequenceLength2576_Horizon3_WindowSize12.pt,0.2359112270638369,0.351288056206089,1.7
LSTM_TestNumber285_Completeness0.96_SequenceLength2576_Horizon3_WindowSize24.pt,0.22610975537569553,0.3957203576139528,1.6
LSTM_TestNumber286_Completeness0.96_SequenceLength2576_Horizon3_WindowSize48.pt,0.2313722335109091,0.6613756613756614,1.9
LSTM_TestNumber287_Completeness0.96_SequenceLength2576_Horizon3_WindowSize96.pt,0.3338811754889291,0.8425720620842572,3.7
LSTM_TestNumber289_Completeness0.96_SequenceLength2576_Horizon6_WindowSize3.pt,0.41172648308317567,0.08775778850372971,2.5
LSTM_TestNumber28_Completeness1_SequenceLength216_Horizon24_WindowSize96.pt,0.8233149534500341,0.0,4.3
LSTM_TestNumber290_Completeness0.96_SequenceLength2576_Horizon6_WindowSize6.pt,0.3813360342871763,0.0731528895391368,3.8
LSTM_TestNumber291_Completeness0.96_SequenceLength2576_Horizon6_WindowSize12.pt,0.36824458806719895,0.1171303074670571,2.4
LSTM_TestNumber292_Completeness0.96_SequenceLength2576_Horizon6_WindowSize24.pt,0.3055716793378909,0.21994134897360706,2.2
LSTM_TestNumber293_Completeness0.96_SequenceLength2576_Horizon6_WindowSize48.pt,0.446003030959207,0.044111160123511246,2.9
LSTM_TestNumber294_Completeness0.96_SequenceLength2576_Horizon6_WindowSize96.pt,0.4048140414413973,0.10350436196954013,2.5
LSTM_TestNumber296_Completeness0.96_SequenceLength2576_Horizon12_WindowSize3.pt,0.623869836417676,0.014637002341920374,3.5
LSTM_TestNumber297_Completeness0.96_SequenceLength2576_Horizon12_WindowSize6.pt,0.5426153043687073,0.043923865300146414,3.2
LSTM_TestNumber298_Completeness0.96_SequenceLength2576_Horizon12_WindowSize12.pt,0.4609067782334127,0.0879120879120879,2.9
LSTM_TestNumber299_Completeness0.96_SequenceLength2576_Horizon12_WindowSize24.pt,0.43430089969342334,0.029342723004694836,2.8
LSTM_TestNumber2_Completeness1_SequenceLength216_Horizon3_WindowSize3.pt,0.26652417734545775,0.32163742690058483,1.8
LSTM_TestNumber300_Completeness0.96_SequenceLength2576_Horizon12_WindowSize48.pt,0.5087773726389497,0.0,3.4
LSTM_TestNumber301_Completeness0.96_SequenceLength2576_Horizon12_WindowSize96.pt,0.42719295720839423,0.04439183190292986,3.0
LSTM_TestNumber303_Completeness0.96_SequenceLength2576_Horizon24_WindowSize3.pt,0.7605916117803906,0.0,4.2
LSTM_TestNumber304_Completeness0.96_SequenceLength2576_Horizon24_WindowSize6.pt,0.6977592347218623,0.0,4.0
LSTM_TestNumber305_Completeness0.96_SequenceLength2576_Horizon24_WindowSize12.pt,0.5227513627726523,0.014671361502347418,3.5
LSTM_TestNumber306_Completeness0.96_SequenceLength2576_Horizon24_WindowSize24.pt,0.4824266592733154,0.1028504260946224,3.5
LSTM_TestNumber307_Completeness0.96_SequenceLength2576_Horizon24_WindowSize48.pt,0.5007003610082086,0.0,3.4
LSTM_TestNumber308_Completeness0.96_SequenceLength2576_Horizon24_WindowSize96.pt,0.737390385797511,0.0,4.2
LSTM_TestNumber30_Completeness1_SequenceLength432_Horizon3_WindowSize3.pt,0.27175565302583155,0.29239766081871343,1.9
LSTM_TestNumber310_Completeness0.96_SequenceLength3864_Horizon3_WindowSize3.pt,0.2558179129443868,0.4678362573099416,1.8
LSTM_TestNumber311_Completeness0.96_SequenceLength3864_Horizon3_WindowSize6.pt,0.2453325575210817,0.27789966359514406,1.7
LSTM_TestNumber312_Completeness0.96_SequenceLength3864_Horizon3_WindowSize12.pt,0.23857187778041666,0.351288056206089,1.7
LSTM_TestNumber313_Completeness0.96_SequenceLength3864_Horizon3_WindowSize24.pt,0.2324866795460939,0.43968928623772535,1.8
LSTM_TestNumber314_Completeness0.96_SequenceLength3864_Horizon3_WindowSize48.pt,0.2276863100197532,0.4556143445032334,1.7
LSTM_TestNumber315_Completeness0.96_SequenceLength3864_Horizon3_WindowSize96.pt,0.24481128494855803,0.3547671840354767,1.7
LSTM_TestNumber317_Completeness0.96_SequenceLength3864_Horizon6_WindowSize3.pt,0.3841152265466492,0.1170103846716396,2.4
LSTM_TestNumber318_Completeness0.96_SequenceLength3864_Horizon6_WindowSize6.pt,0.3606300292663106,0.1755669348939283,2.5
LSTM_TestNumber319_Completeness0.96_SequenceLength3864_Horizon6_WindowSize12.pt,0.36635025002905053,0.29282576866764276,2.5
LSTM_TestNumber31_Completeness1_SequenceLength432_Horizon3_WindowSize6.pt,0.30976924220933494,0.13163668275559456,2.2
LSTM_TestNumber320_Completeness0.96_SequenceLength3864_Horizon6_WindowSize24.pt,0.3775838922039131,0.46920821114369504,2.6
LSTM_TestNumber321_Completeness0.96_SequenceLength3864_Horizon6_WindowSize48.pt,0.33112458258043775,0.08822232024702249,2.6
LSTM_TestNumber322_Completeness0.96_SequenceLength3864_Horizon6_WindowSize96.pt,0.3465931195441025,0.17743604909064026,2.4
LSTM_TestNumber324_Completeness0.96_SequenceLength3864_Horizon12_WindowSize3.pt,0.6018541075256035,0.014637002341920374,3.4
LSTM_TestNumber325_Completeness0.96_SequenceLength3864_Horizon12_WindowSize6.pt,0.5479907084417983,0.05856515373352855,3.2
LSTM_TestNumber326_Completeness0.96_SequenceLength3864_Horizon12_WindowSize12.pt,0.4540504637580544,0.014652014652014652,2.9
LSTM_TestNumber327_Completeness0.96_SequenceLength3864_Horizon12_WindowSize24.pt,0.6324960850545234,0.0,3.5
LSTM_TestNumber328_Completeness0.96_SequenceLength3864_Horizon12_WindowSize48.pt,0.41484442185586323,0.02942907592701589,2.9
LSTM_TestNumber329_Completeness0.96_SequenceLength3864_Horizon12_WindowSize96.pt,0.49647295531250163,0.029594554601953243,3.3
LSTM_TestNumber32_Completeness1_SequenceLength432_Horizon3_WindowSize12.pt,0.3454125996187724,0.4830210772833724,2.7
LSTM_TestNumber331_Completeness0.96_SequenceLength3864_Horizon24_WindowSize3.pt,0.6956112695236839,0.014656309541257512,4.0
LSTM_TestNumber332_Completeness0.96_SequenceLength3864_Horizon24_WindowSize6.pt,0.6144670318327281,0.0,3.8
LSTM_TestNumber333_Completeness0.96_SequenceLength3864_Horizon24_WindowSize12.pt,0.5785268034932972,0.0,3.5
LSTM_TestNumber334_Completeness0.96_SequenceLength3864_Horizon24_WindowSize24.pt,0.7646705933802785,0.0,4.2
LSTM_TestNumber335_Completeness0.96_SequenceLength3864_Horizon24_WindowSize48.pt,0.522671053321837,0.0,3.4
LSTM_TestNumber336_Completeness0.96_SequenceLength3864_Horizon24_WindowSize96.pt,0.5977136320963308,0.0,4.2
LSTM_TestNumber338_Completeness0.96_SequenceLength5152_Horizon3_WindowSize3.pt,0.2526591289290147,0.42397660818713445,1.8
LSTM_TestNumber339_Completeness0.96_SequenceLength5152_Horizon3_WindowSize6.pt,0.24266676333371154,0.3656574520988738,1.7
LSTM_TestNumber33_Completeness1_SequenceLength432_Horizon3_WindowSize24.pt,0.3483231278856654,0.07328154770628756,2.4
LSTM_TestNumber340_Completeness0.96_SequenceLength5152_Horizon3_WindowSize12.pt,0.24262754407914094,0.5122950819672131,1.8
LSTM_TestNumber341_Completeness0.96_SequenceLength5152_Horizon3_WindowSize24.pt,0.2673842039904132,0.4103766671552103,2.1
LSTM_TestNumber342_Completeness0.96_SequenceLength5152_Horizon3_WindowSize48.pt,0.2572538781354493,0.33803644914756026,1.7
LSTM_TestNumber343_Completeness0.96_SequenceLength5152_Horizon3_WindowSize96.pt,0.329801193561532,0.23651145602365115,1.9
LSTM_TestNumber345_Completeness0.96_SequenceLength5152_Horizon6_WindowSize3.pt,0.39150796513805225,0.10238408658768465,2.5
LSTM_TestNumber346_Completeness0.96_SequenceLength5152_Horizon6_WindowSize6.pt,0.3614746366233341,0.26335040234089246,2.3
LSTM_TestNumber347_Completeness0.96_SequenceLength5152_Horizon6_WindowSize12.pt,0.3642469982594484,0.13177159590043924,2.4
LSTM_TestNumber348_Completeness0.96_SequenceLength5152_Horizon6_WindowSize24.pt,0.3078249509406417,0.11730205278592376,2.2
LSTM_TestNumber349_Completeness0.96_SequenceLength5152_Horizon6_WindowSize48.pt,0.35897338211788865,0.7057785619761799,3.0
LSTM_TestNumber34_Completeness1_SequenceLength432_Horizon3_WindowSize48.pt,0.27089724778243773,0.205761316872428,1.9
LSTM_TestNumber350_Completeness0.96_SequenceLength5152_Horizon6_WindowSize96.pt,0.4806324570800645,0.20700872393908026,3.3
LSTM_TestNumber352_Completeness0.96_SequenceLength5152_Horizon12_WindowSize3.pt,0.5964750462386832,0.014637002341920374,3.4
LSTM_TestNumber353_Completeness0.96_SequenceLength5152_Horizon12_WindowSize6.pt,0.5581251709565127,0.0,3.3
LSTM_TestNumber354_Completeness0.96_SequenceLength5152_Horizon12_WindowSize12.pt,0.4765824163744443,0.05860805860805861,2.9
LSTM_TestNumber355_Completeness0.96_SequenceLength5152_Horizon12_WindowSize24.pt,0.42033692340555645,0.014671361502347418,2.9
LSTM_TestNumber356_Completeness0.96_SequenceLength5152_Horizon12_WindowSize48.pt,0.4710973884403071,0.04414361389052383,3.1
LSTM_TestNumber357_Completeness0.96_SequenceLength5152_Horizon12_WindowSize96.pt,0.5074289408042818,0.014797277300976621,3.5
LSTM_TestNumber359_Completeness0.96_SequenceLength5152_Horizon24_WindowSize3.pt,0.761859327043056,0.0,4.2
LSTM_TestNumber35_Completeness1_SequenceLength432_Horizon3_WindowSize96.pt,0.6821691563372686,0.19216555801921656,4.3
LSTM_TestNumber360_Completeness0.96_SequenceLength5152_Horizon24_WindowSize6.pt,0.6171458153002957,0.02932551319648094,3.7
LSTM_TestNumber361_Completeness0.96_SequenceLength5152_Horizon24_WindowSize12.pt,0.5855053270080723,0.0,3.5
LSTM_TestNumber362_Completeness0.96_SequenceLength5152_Horizon24_WindowSize24.pt,0.4703087088047141,0.07346459006758742,3.5
LSTM_TestNumber363_Completeness0.96_SequenceLength5152_Horizon24_WindowSize48.pt,0.6465266566549948,0.029468100780904664,3.8
LSTM_TestNumber364_Completeness0.96_SequenceLength5152_Horizon24_WindowSize96.pt,0.4811248378724948,0.014819205690574985,3.4
LSTM_TestNumber366_Completeness0.96_SequenceLength6440_Horizon3_WindowSize3.pt,0.24687021443833865,0.36549707602339176,1.7
LSTM_TestNumber367_Completeness0.96_SequenceLength6440_Horizon3_WindowSize6.pt,0.254186168139081,0.3656574520988738,1.7
LSTM_TestNumber368_Completeness0.96_SequenceLength6440_Horizon3_WindowSize12.pt,0.24334564170344802,0.32201405152224827,1.7
LSTM_TestNumber369_Completeness0.96_SequenceLength6440_Horizon3_WindowSize24.pt,0.2255238306800495,0.4836582148614978,1.7
LSTM_TestNumber370_Completeness0.96_SequenceLength6440_Horizon3_WindowSize48.pt,0.26496930095976984,0.3968253968253968,1.8
LSTM_TestNumber371_Completeness0.96_SequenceLength6440_Horizon3_WindowSize96.pt,0.22529142826966062,0.4434589800443459,1.7
LSTM_TestNumber373_Completeness0.96_SequenceLength6440_Horizon6_WindowSize3.pt,0.3967375767045796,0.08775778850372971,2.5
LSTM_TestNumber374_Completeness0.96_SequenceLength6440_Horizon6_WindowSize6.pt,0.3770582973390257,0.1755669348939283,2.4
LSTM_TestNumber375_Completeness0.96_SequenceLength6440_Horizon6_WindowSize12.pt,0.34904336352002796,0.36603221083455345,2.5
LSTM_TestNumber376_Completeness0.96_SequenceLength6440_Horizon6_WindowSize24.pt,0.41092427742694226,0.11730205278592376,2.5
LSTM_TestNumber377_Completeness0.96_SequenceLength6440_Horizon6_WindowSize48.pt,0.31938615069743553,0.33818556094691954,2.3
LSTM_TestNumber378_Completeness0.96_SequenceLength6440_Horizon6_WindowSize96.pt,0.4471646780648298,0.044359012272660064,3.7
LSTM_TestNumber37_Completeness1_SequenceLength432_Horizon6_WindowSize3.pt,0.49383488510067164,0.01462629808395495,3.3
LSTM_TestNumber380_Completeness0.96_SequenceLength6440_Horizon12_WindowSize3.pt,0.590749062724761,0.014637002341920374,3.4
LSTM_TestNumber381_Completeness0.96_SequenceLength6440_Horizon12_WindowSize6.pt,0.5633943533885754,0.014641288433382138,3.4
LSTM_TestNumber382_Completeness0.96_SequenceLength6440_Horizon12_WindowSize12.pt,0.4671824607183274,0.14652014652014653,2.9
LSTM_TestNumber383_Completeness0.96_SequenceLength6440_Horizon12_WindowSize24.pt,0.4395437872167921,0.029342723004694836,2.7
LSTM_TestNumber384_Completeness0.96_SequenceLength6440_Horizon12_WindowSize48.pt,0.442901647929837,0.04414361389052383,3.1
LSTM_TestNumber385_Completeness0.96_SequenceLength6440_Horizon12_WindowSize96.pt,0.6784840641310977,1.8792542172240307,7.1
LSTM_TestNumber387_Completeness0.96_SequenceLength6440_Horizon24_WindowSize3.pt,0.6847049818076123,0.014656309541257512,4.0
LSTM_TestNumber388_Completeness0.96_SequenceLength6440_Horizon24_WindowSize6.pt,0.6004313578525619,0.04398826979472141,3.7
LSTM_TestNumber389_Completeness0.96_SequenceLength6440_Horizon24_WindowSize12.pt,0.5366295358898757,0.0,3.6
LSTM_TestNumber38_Completeness1_SequenceLength432_Horizon6_WindowSize6.pt,0.4910543000954055,0.043891733723482075,3.0
LSTM_TestNumber390_Completeness0.96_SequenceLength6440_Horizon24_WindowSize24.pt,0.4779712508476961,0.1028504260946224,3.6
LSTM_TestNumber391_Completeness0.96_SequenceLength6440_Horizon24_WindowSize48.pt,0.47900506185784153,0.0,3.4
LSTM_TestNumber392_Completeness0.96_SequenceLength6440_Horizon24_WindowSize96.pt,0.502916526070428,0.0,3.4
LSTM_TestNumber394_Completeness0.94_SequenceLength1810_Horizon3_WindowSize3.pt,0.23617371314679086,0.29239766081871343,1.7
LSTM_TestNumber395_Completeness0.94_SequenceLength1810_Horizon3_WindowSize6.pt,0.22525364395105005,0.35103115401491886,1.6
LSTM_TestNumber396_Completeness0.94_SequenceLength1810_Horizon3_WindowSize12.pt,0.22873509305059586,0.3805620608899297,1.6
LSTM_TestNumber397_Completeness0.94_SequenceLength1810_Horizon3_WindowSize24.pt,0.20864254280254144,0.42503297669646783,1.5
LSTM_TestNumber398_Completeness0.94_SequenceLength1810_Horizon3_WindowSize48.pt,0.2098066638598035,0.33803644914756026,1.6
LSTM_TestNumber399_Completeness0.94_SequenceLength1810_Horizon3_WindowSize96.pt,0.22711751210089243,0.3547671840354767,1.7
LSTM_TestNumber39_Completeness1_SequenceLength432_Horizon6_WindowSize12.pt,0.5006940514169332,0.14641288433382138,3.3
LSTM_TestNumber3_Completeness1_SequenceLength216_Horizon3_WindowSize6.pt,0.32865293566506343,0.33640485593096386,2.5
LSTM_TestNumber401_Completeness0.94_SequenceLength1810_Horizon6_WindowSize3.pt,0.36288567892230805,0.16088927892350446,2.3
LSTM_TestNumber402_Completeness0.94_SequenceLength1810_Horizon6_WindowSize6.pt,0.3475352155378734,0.1755669348939283,2.2
LSTM_TestNumber403_Completeness0.94_SequenceLength1810_Horizon6_WindowSize12.pt,0.3089732573684845,0.2342606149341142,2.2
LSTM_TestNumber404_Completeness0.94_SequenceLength1810_Horizon6_WindowSize24.pt,0.29621786823099755,0.30791788856304986,2.1
LSTM_TestNumber405_Completeness0.94_SequenceLength1810_Horizon6_WindowSize48.pt,0.2832522307608181,0.17644464049404499,2.1
LSTM_TestNumber406_Completeness0.94_SequenceLength1810_Horizon6_WindowSize96.pt,0.31713828408664296,0.20700872393908026,2.2
LSTM_TestNumber408_Completeness0.94_SequenceLength1810_Horizon12_WindowSize3.pt,0.5644835256314282,0.08782201405152225,3.2
LSTM_TestNumber409_Completeness0.94_SequenceLength1810_Horizon12_WindowSize6.pt,0.4939321359091234,0.1171303074670571,3.0
LSTM_TestNumber40_Completeness1_SequenceLength432_Horizon6_WindowSize24.pt,0.5296130297938314,0.17595307917888564,3.7
LSTM_TestNumber410_Completeness0.94_SequenceLength1810_Horizon12_WindowSize12.pt,0.4212947586912213,0.336996336996337,3.0
LSTM_TestNumber411_Completeness0.94_SequenceLength1810_Horizon12_WindowSize24.pt,0.39884821888396454,0.029342723004694836,2.8
LSTM_TestNumber412_Completeness0.94_SequenceLength1810_Horizon12_WindowSize48.pt,0.6081940193230931,0.0,3.5
LSTM_TestNumber413_Completeness0.94_SequenceLength1810_Horizon12_WindowSize96.pt,0.6329004186269663,0.014797277300976621,3.4
LSTM_TestNumber415_Completeness0.94_SequenceLength1810_Horizon24_WindowSize3.pt,0.7221178106789775,0.0,4.0
LSTM_TestNumber416_Completeness0.94_SequenceLength1810_Horizon24_WindowSize6.pt,0.5875592714073973,0.04398826979472141,3.6
LSTM_TestNumber417_Completeness0.94_SequenceLength1810_Horizon24_WindowSize12.pt,0.6232036355870295,0.0,3.7
LSTM_TestNumber418_Completeness0.94_SequenceLength1810_Horizon24_WindowSize24.pt,0.5713238790126532,0.32324419629738466,3.8
LSTM_TestNumber419_Completeness0.94_SequenceLength1810_Horizon24_WindowSize48.pt,0.45950514750618465,0.04420215117135701,3.2
LSTM_TestNumber41_Completeness1_SequenceLength432_Horizon6_WindowSize48.pt,0.7235782893243715,0.02940744008234083,4.4
LSTM_TestNumber420_Completeness0.94_SequenceLength1810_Horizon24_WindowSize96.pt,0.47232030090513855,0.04445761707172496,3.3
LSTM_TestNumber422_Completeness0.94_SequenceLength3620_Horizon3_WindowSize3.pt,0.23628457197304348,0.29239766081871343,1.7
LSTM_TestNumber423_Completeness0.94_SequenceLength3620_Horizon3_WindowSize6.pt,0.2294847536048517,0.4095363463507386,1.6
LSTM_TestNumber424_Completeness0.94_SequenceLength3620_Horizon3_WindowSize12.pt,0.23993547242410312,0.5122950819672131,1.8
LSTM_TestNumber425_Completeness0.94_SequenceLength3620_Horizon3_WindowSize24.pt,0.21240440863691196,0.4690019053202404,1.6
LSTM_TestNumber426_Completeness0.94_SequenceLength3620_Horizon3_WindowSize48.pt,0.2123208772861463,0.4703115814226925,1.5
LSTM_TestNumber427_Completeness0.94_SequenceLength3620_Horizon3_WindowSize96.pt,0.2619127768924963,0.7686622320768662,2.1
LSTM_TestNumber429_Completeness0.94_SequenceLength3620_Horizon6_WindowSize3.pt,0.37491222253288964,0.307152259763054,2.4
LSTM_TestNumber42_Completeness1_SequenceLength432_Horizon6_WindowSize96.pt,0.5207739105354757,0.680171521514121,4.7
LSTM_TestNumber430_Completeness0.94_SequenceLength3620_Horizon6_WindowSize6.pt,0.3391718677308104,0.20482809070958302,2.3
LSTM_TestNumber431_Completeness0.94_SequenceLength3620_Horizon6_WindowSize12.pt,0.3080691347915814,0.2781844802342606,2.1
LSTM_TestNumber432_Completeness0.94_SequenceLength3620_Horizon6_WindowSize24.pt,0.29704845186718165,0.24926686217008803,2.0
LSTM_TestNumber433_Completeness0.94_SequenceLength3620_Horizon6_WindowSize48.pt,0.28550604282050074,0.13233348037053375,2.1
LSTM_TestNumber434_Completeness0.94_SequenceLength3620_Horizon6_WindowSize96.pt,0.39781133741423197,0.32529942333284045,2.3
LSTM_TestNumber436_Completeness0.94_SequenceLength3620_Horizon12_WindowSize3.pt,0.5691301754985891,0.07318501170960189,3.3
LSTM_TestNumber437_Completeness0.94_SequenceLength3620_Horizon12_WindowSize6.pt,0.521642298385223,0.07320644216691069,3.1
LSTM_TestNumber438_Completeness0.94_SequenceLength3620_Horizon12_WindowSize12.pt,0.4984813090310805,0.014652014652014652,2.9
LSTM_TestNumber439_Completeness0.94_SequenceLength3620_Horizon12_WindowSize24.pt,0.41938074880688864,0.014671361502347418,2.6
LSTM_TestNumber440_Completeness0.94_SequenceLength3620_Horizon12_WindowSize48.pt,0.41233386201881983,0.04414361389052383,2.7
LSTM_TestNumber441_Completeness0.94_SequenceLength3620_Horizon12_WindowSize96.pt,0.5943541111296297,0.014797277300976621,3.4
LSTM_TestNumber443_Completeness0.94_SequenceLength3620_Horizon24_WindowSize3.pt,0.7366592961576073,0.0,4.1
LSTM_TestNumber444_Completeness0.94_SequenceLength3620_Horizon24_WindowSize6.pt,0.5801413263139286,0.04398826979472141,3.6
LSTM_TestNumber445_Completeness0.94_SequenceLength3620_Horizon24_WindowSize12.pt,0.48572612590814146,0.029342723004694836,3.4
LSTM_TestNumber446_Completeness0.94_SequenceLength3620_Horizon24_WindowSize24.pt,0.4986581247328302,0.1175433441081399,3.7
LSTM_TestNumber447_Completeness0.94_SequenceLength3620_Horizon24_WindowSize48.pt,0.4315051640256291,0.014734050390452332,3.1
LSTM_TestNumber448_Completeness0.94_SequenceLength3620_Horizon24_WindowSize96.pt,0.5366586923468866,0.0,3.7
LSTM_TestNumber44_Completeness1_SequenceLength432_Horizon12_WindowSize3.pt,0.6800393765093371,0.0,4.0
LSTM_TestNumber450_Completeness0.94_SequenceLength5430_Horizon3_WindowSize3.pt,0.23759796094745048,0.36549707602339176,1.7
LSTM_TestNumber451_Completeness0.94_SequenceLength5430_Horizon3_WindowSize6.pt,0.22441582658431364,0.4095363463507386,1.6
LSTM_TestNumber452_Completeness0.94_SequenceLength5430_Horizon3_WindowSize12.pt,0.22455964108888535,0.6293911007025761,1.7
LSTM_TestNumber453_Completeness0.94_SequenceLength5430_Horizon3_WindowSize24.pt,0.21387669300800954,0.3517514289901803,1.6
LSTM_TestNumber454_Completeness0.94_SequenceLength5430_Horizon3_WindowSize48.pt,0.2239621179623747,0.36743092298647856,1.7
LSTM_TestNumber455_Completeness0.94_SequenceLength5430_Horizon3_WindowSize96.pt,0.2317508426983562,0.5617147080561715,1.7
LSTM_TestNumber457_Completeness0.94_SequenceLength5430_Horizon6_WindowSize3.pt,0.37226618789041643,0.10238408658768465,2.4
LSTM_TestNumber458_Completeness0.94_SequenceLength5430_Horizon6_WindowSize6.pt,0.3406109085539508,0.21945866861741034,2.2
LSTM_TestNumber459_Completeness0.94_SequenceLength5430_Horizon6_WindowSize12.pt,0.30473143713019984,0.4099560761346998,2.1
LSTM_TestNumber45_Completeness1_SequenceLength432_Horizon12_WindowSize6.pt,0.6708947139648088,0.043923865300146414,4.0
LSTM_TestNumber460_Completeness0.94_SequenceLength5430_Horizon6_WindowSize24.pt,0.2839162229254781,0.23460410557184752,2.0
LSTM_TestNumber461_Completeness0.94_SequenceLength5430_Horizon6_WindowSize48.pt,0.31531757820270245,0.5881488016468166,2.4
LSTM_TestNumber462_Completeness0.94_SequenceLength5430_Horizon6_WindowSize96.pt,0.3466326293412453,0.1922223865148603,2.3
LSTM_TestNumber464_Completeness0.94_SequenceLength5430_Horizon12_WindowSize3.pt,0.5587627587296691,0.07318501170960189,3.2
LSTM_TestNumber465_Completeness0.94_SequenceLength5430_Horizon12_WindowSize6.pt,0.4956715074405471,0.1171303074670571,3.0
LSTM_TestNumber466_Completeness0.94_SequenceLength5430_Horizon12_WindowSize12.pt,0.4124292066728201,0.05860805860805861,2.7
LSTM_TestNumber467_Completeness0.94_SequenceLength5430_Horizon12_WindowSize24.pt,0.37291965659069637,0.0,2.7
