dt,value,veh_class,dir,location,category
2023-01-01 00:00:00,2,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 00:00:00,14,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 00:00:00,19,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 00:00:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 00:00:00,8,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 00:00:00,26,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 00:15:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 00:15:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2023-01-01 00:15:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 00:15:00,8,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 00:15:00,16,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 00:15:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 00:15:00,24,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 00:15:00,48,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 00:15:00,78,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 00:15:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 00:30:00,3,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 00:30:00,7,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 00:30:00,14,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 00:30:00,22,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 00:30:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 00:30:00,28,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 00:30:00,54,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 00:30:00,91,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 00:30:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 00:45:00,14,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 00:45:00,16,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 00:45:00,17,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 00:45:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 00:45:00,30,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 00:45:00,58,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 00:45:00,64,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 00:45:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 01:00:00,22,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 01:00:00,21,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 01:00:00,21,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 01:00:00,30,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 01:00:00,48,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 01:00:00,32,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 01:15:00,2,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2023-01-01 01:15:00,41,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 01:15:00,62,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 01:15:00,35,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 01:15:00,2,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 01:15:00,40,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 01:15:00,48,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 01:15:00,85,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 01:15:00,2,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 01:30:00,23,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 01:30:00,29,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 01:30:00,29,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 01:30:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 01:30:00,39,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 01:30:00,26,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 01:30:00,73,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 01:30:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 01:45:00,2,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 01:45:00,20,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 01:45:00,20,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 01:45:00,11,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 01:45:00,31,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 01:45:00,31,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 01:45:00,39,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:00:00,6,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 02:00:00,12,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 02:00:00,6,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:00:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 02:00:00,46,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 02:00:00,51,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 02:00:00,71,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:00:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 02:15:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 02:15:00,11,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 02:15:00,15,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 02:15:00,1,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:15:00,58,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 02:15:00,34,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 02:15:00,38,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:30:00,17,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 02:30:00,13,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 02:30:00,6,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:30:00,21,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 02:30:00,26,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 02:30:00,28,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:45:00,8,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 02:45:00,15,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 02:45:00,6,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:45:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 02:45:00,24,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 02:45:00,33,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 02:45:00,45,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 02:45:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 03:00:00,9,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 03:00:00,11,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 03:00:00,4,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 03:00:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 03:00:00,38,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 03:00:00,27,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 03:00:00,63,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 03:00:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 03:15:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 03:15:00,8,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 03:15:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 03:15:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 03:15:00,63,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 03:15:00,64,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 03:15:00,123,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 03:15:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 03:30:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 03:30:00,7,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 03:30:00,3,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 03:30:00,6,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 03:30:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 03:30:00,16,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 03:30:00,32,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 03:30:00,50,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 03:30:00,0,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 03:45:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2023-01-01 03:45:00,15,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 03:45:00,6,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 03:45:00,8,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 03:45:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 03:45:00,20,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 03:45:00,19,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 03:45:00,23,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 03:45:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 04:00:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 04:00:00,8,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 04:00:00,11,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 04:00:00,15,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 04:00:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 04:00:00,25,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 04:00:00,24,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 04:00:00,37,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 04:00:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 04:15:00,17,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 04:15:00,13,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 04:15:00,17,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 04:15:00,16,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 04:15:00,11,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 04:15:00,32,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 04:30:00,7,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 04:30:00,9,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 04:30:00,9,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 04:30:00,17,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 04:30:00,7,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 04:30:00,27,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 04:45:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 04:45:00,3,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 04:45:00,5,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 04:45:00,8,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 04:45:00,4,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 04:45:00,9,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:00:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 05:00:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 05:00:00,1,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:00:00,8,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 05:00:00,4,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 05:00:00,15,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:15:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 05:15:00,3,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 05:15:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:15:00,4,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 05:15:00,6,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 05:15:00,15,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:30:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 05:30:00,4,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 05:30:00,5,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:30:00,15,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 05:30:00,9,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 05:30:00,22,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:45:00,4,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 05:45:00,0,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 05:45:00,2,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:45:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 05:45:00,8,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 05:45:00,8,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 05:45:00,21,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 05:45:00,0,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 06:00:00,4,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 06:00:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 06:00:00,2,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 06:00:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 06:00:00,5,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 06:00:00,4,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 06:00:00,11,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 06:00:00,0,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 06:15:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 06:15:00,6,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 06:15:00,5,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 06:15:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 06:15:00,6,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 06:15:00,13,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 06:30:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 06:30:00,2,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 06:30:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 06:30:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 06:30:00,2,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 06:30:00,8,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 06:30:00,4,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 06:30:00,7,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 06:30:00,0,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 06:45:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2023-01-01 06:45:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2023-01-01 06:45:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 06:45:00,2,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 06:45:00,2,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 06:45:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 06:45:00,3,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 06:45:00,4,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 06:45:00,13,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 06:45:00,0,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 07:00:00,4,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 07:00:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 07:00:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 07:00:00,3,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 07:00:00,6,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 07:00:00,12,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 07:15:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 07:15:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 07:15:00,4,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 07:15:00,6,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 07:15:00,6,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 07:15:00,0,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 07:15:00,7,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 07:15:00,9,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 07:15:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 07:30:00,2,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 07:30:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 07:30:00,1,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 07:30:00,3,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 07:30:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 07:30:00,7,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 07:45:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 07:45:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 07:45:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 07:45:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 07:45:00,5,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 07:45:00,0,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 07:45:00,7,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:00:00,7,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 08:00:00,2,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 08:00:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:00:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 08:00:00,0,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 08:00:00,6,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 08:00:00,10,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:00:00,0,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 08:15:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 08:15:00,15,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 08:15:00,15,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:15:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 08:15:00,7,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 08:15:00,9,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:30:00,2,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 08:30:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 08:30:00,5,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 08:30:00,9,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:30:00,5,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 08:30:00,5,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 08:30:00,9,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:45:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 08:45:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 08:45:00,4,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 08:45:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:45:00,0,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 08:45:00,6,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 08:45:00,6,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 08:45:00,10,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 08:45:00,5,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 09:00:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 09:00:00,5,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 09:00:00,6,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 09:00:00,4,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 09:00:00,12,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 09:00:00,4,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 09:00:00,14,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 09:00:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 09:15:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 09:15:00,2,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 09:15:00,8,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 09:15:00,7,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 09:15:00,9,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 09:15:00,2,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 09:15:00,15,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 09:15:00,15,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 09:15:00,28,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 09:15:00,5,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 09:30:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 09:30:00,12,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 09:30:00,16,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 09:30:00,17,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 09:30:00,8,person,north_to_south,NclNorthumberlandStThePearl,flow
2023-01-01 09:30:00,17,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 09:30:00,11,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 09:30:00,19,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2023-01-01 09:30:00,6,person,south_to_north,NclNorthumberlandStThePearl,flow
2023-01-01 09:45:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2023-01-01 09:45:00,16,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2023-01-01 09:45:00,21,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2023-01-01 09:45:00,36,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2023-01-01 09:45:00,5,person,north_to_south,NclNorthumberlandStThePearl,flow
