dt,value,veh_class,dir,location,category
2021-12-01 12:00:00,48,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 13:00:00,34,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 13:00:00,40,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 13:00:00,43,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 13:00:00,63,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 14:00:00,49,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 14:00:00,28,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 14:00:00,45,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 14:00:00,58,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 15:00:00,49,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 15:00:00,27,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 15:00:00,25,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 15:00:00,26,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 16:00:00,54,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 16:00:00,43,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 16:00:00,29,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 16:00:00,47,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 17:00:00,50,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 17:00:00,38,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 17:00:00,14,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 17:00:00,31,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 18:00:00,25,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 18:00:00,15,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 18:00:00,13,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 18:00:00,20,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 19:00:00,12,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 19:00:00,14,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 19:00:00,11,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 19:00:00,12,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 20:00:00,12,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 20:00:00,4,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 20:00:00,3,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 20:00:00,12,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 21:00:00,4,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 21:00:00,8,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 21:00:00,6,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 21:00:00,5,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 22:00:00,6,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 22:00:00,5,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 22:00:00,4,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 22:00:00,5,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 23:00:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 23:00:00,2,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-01 23:00:00,5,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-01 23:00:00,4,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 00:00:00,3,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 00:00:00,4,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 00:00:00,2,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 01:00:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 01:00:00,3,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 02:00:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 02:00:00,6,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 03:00:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 04:00:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 04:00:00,3,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 04:00:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 05:00:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 05:00:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 05:00:00,3,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 05:00:00,5,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 06:00:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 06:00:00,9,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 07:00:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 07:00:00,8,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 07:00:00,34,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 07:00:00,4,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 08:00:00,11,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 08:00:00,35,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 08:00:00,35,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 08:00:00,25,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 09:00:00,17,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 09:00:00,23,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 09:00:00,21,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 09:00:00,21,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 10:00:00,26,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 10:00:00,18,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 10:00:00,16,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 10:00:00,24,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 11:00:00,20,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 11:00:00,40,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 11:00:00,11,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 11:00:00,23,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 12:00:00,27,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 12:00:00,47,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 12:00:00,30,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 12:00:00,41,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 13:00:00,47,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 13:00:00,65,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 13:00:00,55,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 13:00:00,51,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 14:00:00,65,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 14:00:00,55,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 14:00:00,48,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 14:00:00,69,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 14:00:00,31,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 14:00:00,82,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 14:00:00,35,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 14:00:00,36,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 14:15:00,82,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 14:15:00,159,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 14:15:00,61,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 14:15:00,101,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 14:30:00,80,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 14:30:00,204,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 14:30:00,97,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 14:30:00,98,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 14:45:00,102,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 14:45:00,210,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 14:45:00,110,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 14:45:00,108,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 15:00:00,65,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 15:00:00,44,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 15:00:00,28,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 15:00:00,60,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 15:00:00,91,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 15:00:00,195,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 15:00:00,82,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 15:00:00,97,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 15:15:00,43,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 15:15:00,62,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 15:15:00,15,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 15:15:00,30,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 16:00:00,72,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 16:00:00,49,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 16:00:00,27,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 16:00:00,52,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 17:00:00,55,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 17:00:00,51,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 17:00:00,18,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 17:00:00,55,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 18:00:00,21,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 18:00:00,15,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 18:00:00,17,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 18:00:00,12,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 18:00:00,222,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 18:00:00,398,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 18:00:00,244,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 18:00:00,310,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 18:15:00,375,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 18:15:00,654,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 18:15:00,424,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 18:15:00,572,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 18:30:00,344,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 18:30:00,706,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 18:30:00,455,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 18:30:00,515,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 18:45:00,367,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 18:45:00,666,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 18:45:00,362,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 18:45:00,404,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 19:00:00,9,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 19:00:00,13,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 19:00:00,8,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 19:00:00,7,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 19:00:00,245,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 19:00:00,528,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 19:00:00,256,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 19:00:00,384,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 19:15:00,297,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 19:15:00,601,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 19:15:00,295,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 19:15:00,438,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 19:30:00,219,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 19:30:00,336,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 19:30:00,241,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 19:30:00,338,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 19:45:00,172,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 19:45:00,293,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 19:45:00,144,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 19:45:00,253,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 20:00:00,7,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 20:00:00,3,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 20:00:00,5,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 20:00:00,14,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 20:00:00,112,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 20:00:00,178,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 20:00:00,83,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 20:00:00,140,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 20:15:00,95,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 20:15:00,115,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 20:15:00,58,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 20:15:00,98,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 20:30:00,88,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 20:30:00,123,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 20:30:00,62,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 20:30:00,73,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 20:45:00,33,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 20:45:00,80,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 20:45:00,52,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 20:45:00,100,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 21:00:00,6,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 21:00:00,5,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 21:00:00,8,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 21:00:00,5,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 21:00:00,40,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 21:00:00,64,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 21:00:00,48,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 21:00:00,80,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 21:15:00,40,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 21:15:00,67,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 21:15:00,34,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 21:15:00,72,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 21:30:00,24,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 21:30:00,51,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 21:30:00,71,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 21:30:00,146,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 21:45:00,16,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 21:45:00,37,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 21:45:00,42,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 21:45:00,65,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 22:00:00,3,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 22:00:00,4,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 22:00:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 22:00:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 22:00:00,40,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 22:00:00,54,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 22:00:00,29,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 22:00:00,37,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 22:15:00,28,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 22:15:00,154,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 22:15:00,20,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 22:15:00,35,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 22:30:00,16,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 22:30:00,72,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 22:30:00,27,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 22:30:00,38,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 22:45:00,6,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 22:45:00,64,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 22:45:00,14,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 22:45:00,49,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 23:00:00,3,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 23:00:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 23:00:00,3,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2021-12-02 23:00:00,5,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2021-12-02 23:00:00,3,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 23:00:00,47,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 23:00:00,3,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 23:00:00,29,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 23:15:00,11,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 23:15:00,85,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 23:15:00,15,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 23:15:00,28,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2021-12-02 23:30:00,6,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2021-12-02 23:30:00,22,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
