dt,value,veh_class,dir,location,category
2022-10-01 03:30:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 03:45:00,2,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 03:45:00,3,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 03:45:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 03:45:00,2,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 03:45:00,2,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 03:45:00,2,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:00:00,4,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 04:00:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 04:00:00,5,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:00:00,3,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 04:00:00,1,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 04:00:00,10,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:15:00,0,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 04:15:00,2,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 04:15:00,1,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:15:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 04:15:00,4,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 04:15:00,7,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 04:15:00,7,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:15:00,1,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 04:30:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 04:30:00,4,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 04:30:00,3,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 04:30:00,4,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:30:00,3,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 04:30:00,6,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 04:30:00,6,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 04:30:00,9,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:30:00,3,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 04:45:00,2,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 04:45:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 04:45:00,2,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 04:45:00,3,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:45:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 04:45:00,5,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 04:45:00,7,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 04:45:00,8,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 04:45:00,2,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 05:00:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 05:00:00,1,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 05:00:00,2,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 05:00:00,1,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 05:00:00,1,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 05:00:00,16,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 05:00:00,14,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 05:00:00,16,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 05:00:00,6,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 05:15:00,4,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 05:15:00,1,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 05:15:00,10,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 05:15:00,2,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 05:15:00,6,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 05:15:00,2,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 05:15:00,8,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 05:15:00,3,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 05:30:00,4,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 05:30:00,9,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 05:30:00,16,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 05:30:00,6,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 05:30:00,8,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 05:30:00,16,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 05:30:00,30,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 05:30:00,11,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 05:45:00,2,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 05:45:00,5,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 05:45:00,2,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 05:45:00,4,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 05:45:00,8,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 05:45:00,9,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 05:45:00,3,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 05:45:00,15,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 05:45:00,12,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 06:00:00,1,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 06:00:00,5,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 06:00:00,4,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 06:00:00,10,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 06:00:00,4,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 06:00:00,10,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 06:00:00,7,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 06:00:00,20,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 06:00:00,7,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 06:15:00,2,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 06:15:00,6,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 06:15:00,13,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 06:15:00,11,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 06:15:00,6,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 06:15:00,16,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 06:15:00,37,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 06:15:00,29,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 06:15:00,20,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 06:30:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 06:30:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 06:30:00,16,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 06:30:00,24,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 06:30:00,27,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 06:30:00,9,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 06:30:00,14,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 06:30:00,35,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 06:30:00,36,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 06:30:00,12,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 06:45:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 06:45:00,8,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 06:45:00,28,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 06:45:00,30,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 06:45:00,14,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 06:45:00,12,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 06:45:00,48,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 06:45:00,40,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 06:45:00,8,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 07:00:00,3,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 07:00:00,1,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 07:00:00,1,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 07:00:00,1,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 07:00:00,22,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 07:00:00,37,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 07:00:00,25,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 07:00:00,5,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 07:00:00,27,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 07:00:00,39,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 07:00:00,44,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 07:00:00,3,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 07:15:00,5,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 07:15:00,4,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 07:15:00,5,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 07:15:00,9,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 07:15:00,22,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 07:15:00,46,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 07:15:00,41,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 07:15:00,13,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 07:15:00,45,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 07:15:00,54,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 07:15:00,78,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 07:15:00,12,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 07:30:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 07:30:00,4,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 07:30:00,5,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 07:30:00,8,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 07:30:00,33,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 07:30:00,86,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 07:30:00,71,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 07:30:00,27,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 07:30:00,47,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 07:30:00,72,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 07:30:00,85,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 07:30:00,18,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 07:45:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 07:45:00,6,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 07:45:00,8,person,from_south_to_north,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 07:45:00,4,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 07:45:00,32,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 07:45:00,85,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 07:45:00,68,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 07:45:00,26,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 07:45:00,54,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 07:45:00,106,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 07:45:00,144,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 07:45:00,28,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 08:00:00,2,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 08:00:00,5,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 08:00:00,6,person,from_south_to_north,NclQueenVictoriaRdPercyBuilding,flow
2022-10-01 08:00:00,18,person,northeast_to_southeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 08:00:00,34,person,northwest_to_southwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 08:00:00,79,person,north_to_south,NclNorthumberlandStMonumentMall,flow
2022-10-01 08:00:00,15,person,north_to_south,NclNorthumberlandStThePearl,flow
2022-10-01 08:00:00,31,person,southeast_to_northeast,NclNorthumberlandStSavilleRowEast,flow
2022-10-01 08:00:00,65,person,southwest_to_northwest,NclNorthumberlandStSavilleRowWest,flow
2022-10-01 08:00:00,147,person,south_to_north,NclNorthumberlandStMonumentMall,flow
2022-10-01 08:00:00,28,person,south_to_north,NclNorthumberlandStThePearl,flow
2022-10-01 08:15:00,3,person,from_north_to_south,NclQueenVictoriaRdBedsonBuilding,flow
2022-10-01 08:15:00,6,person,from_north_to_south,NclQueenVictoriaRdPercyBuilding,flow
