Model,Mean Error,Anomaly Percentage,Anomaly Threshold
LSTM_TestNumber63_Completeness1_SequenceLength432_Horizon12_WindowSize96.pt,0.5306497140128742,0.39952648712636873,2.9
LSTM_TestNumber65_Completeness1_SequenceLength432_Horizon24_WindowSize3.pt,1.2557740048342108,0.4983145244027554,6.3
LSTM_TestNumber66_Completeness1_SequenceLength432_Horizon24_WindowSize6.pt,0.9277895896693952,1.0703812316715542,4.6
LSTM_TestNumber67_Completeness1_SequenceLength432_Horizon24_WindowSize12.pt,0.8750230897276177,0.7188967136150235,4.0
LSTM_TestNumber68_Completeness1_SequenceLength432_Horizon24_WindowSize24.pt,0.9856192824520404,0.05877167205406995,3.9
LSTM_TestNumber69_Completeness1_SequenceLength432_Horizon24_WindowSize48.pt,0.5429185382100299,0.1620745542949757,2.6
LSTM_TestNumber6_Completeness1_SequenceLength216_Horizon1_WindowSize48.pt,0.5492203802206005,1.6311535635562087,3.8
LSTM_TestNumber70_Completeness1_SequenceLength432_Horizon24_WindowSize96.pt,0.6476586869462891,0.2815649081209247,2.9
LSTM_TestNumber72_Completeness1_SequenceLength648_Horizon1_WindowSize3.pt,0.5502634545805803,0.08770647566145301,2.7
LSTM_TestNumber73_Completeness1_SequenceLength648_Horizon1_WindowSize6.pt,2.106545608574285,0.0,10.5
LSTM_TestNumber74_Completeness1_SequenceLength648_Horizon1_WindowSize12.pt,0.6977153103219772,0.4389815627743635,3.4
LSTM_TestNumber75_Completeness1_SequenceLength648_Horizon1_WindowSize24.pt,1.3301368320142792,0.0,8.2
LSTM_TestNumber76_Completeness1_SequenceLength648_Horizon1_WindowSize48.pt,0.5846978529097131,0.3085966201322557,3.0
LSTM_TestNumber77_Completeness1_SequenceLength648_Horizon1_WindowSize96.pt,0.25010954162868343,0.7388798581350673,1.4
LSTM_TestNumber79_Completeness1_SequenceLength648_Horizon3_WindowSize3.pt,0.8955960833988144,0.2777777777777778,5.2
LSTM_TestNumber7_Completeness1_SequenceLength216_Horizon1_WindowSize96.pt,0.6160385794753448,0.3989951233929363,3.4
LSTM_TestNumber80_Completeness1_SequenceLength648_Horizon3_WindowSize6.pt,1.8445965311391752,0.0,9.0
LSTM_TestNumber81_Completeness1_SequenceLength648_Horizon3_WindowSize12.pt,0.8624541493917907,0.21955503512880564,4.5
LSTM_TestNumber82_Completeness1_SequenceLength648_Horizon3_WindowSize24.pt,0.8722483706658792,0.20518833357760516,3.4
LSTM_TestNumber83_Completeness1_SequenceLength648_Horizon3_WindowSize48.pt,0.48358294916608846,0.23515579071134626,2.0
LSTM_TestNumber84_Completeness1_SequenceLength648_Horizon3_WindowSize96.pt,0.369133509237997,1.0199556541019956,2.4
LSTM_TestNumber86_Completeness1_SequenceLength648_Horizon6_WindowSize3.pt,0.8026197218347436,0.21939447125932426,3.4
LSTM_TestNumber87_Completeness1_SequenceLength648_Horizon6_WindowSize6.pt,1.7780905556426496,0.0,7.6
LSTM_TestNumber88_Completeness1_SequenceLength648_Horizon6_WindowSize12.pt,1.0174416429278863,0.13177159590043924,4.1
LSTM_TestNumber89_Completeness1_SequenceLength648_Horizon6_WindowSize24.pt,1.0388515306982755,0.05865102639296188,4.3
LSTM_TestNumber90_Completeness1_SequenceLength648_Horizon6_WindowSize48.pt,0.7665928708230172,0.11762976032936331,4.1
LSTM_TestNumber91_Completeness1_SequenceLength648_Horizon6_WindowSize96.pt,0.7090188598405089,0.724530533786781,3.9
LSTM_TestNumber93_Completeness1_SequenceLength648_Horizon12_WindowSize3.pt,1.2873535501170195,0.8050351288056208,5.6
LSTM_TestNumber94_Completeness1_SequenceLength648_Horizon12_WindowSize6.pt,0.8178198260792191,0.2049780380673499,3.4
LSTM_TestNumber95_Completeness1_SequenceLength648_Horizon12_WindowSize12.pt,1.104886097910154,0.16117216117216118,4.9
LSTM_TestNumber96_Completeness1_SequenceLength648_Horizon12_WindowSize24.pt,1.3581102101856046,0.9389671361502347,7.3
LSTM_TestNumber97_Completeness1_SequenceLength648_Horizon12_WindowSize48.pt,0.7646602298242791,0.17657445556209533,3.5
LSTM_TestNumber98_Completeness1_SequenceLength648_Horizon12_WindowSize96.pt,0.6214613662052192,0.38472920982539216,3.6
LSTM_TestNumber9_Completeness1_SequenceLength216_Horizon3_WindowSize3.pt,1.0824809215696651,0.0,5.4
